aow_id,aow_name,weapon_id,weapon_name,affinity,weapon_type_name,weapon_type_keys
505,Aeonian Rush,2040600,Lordsworn's Straight Sword,Gravity,Straight Sword,SwordNormal
505,Aeonian Rush,2040100,Lordsworn's Straight Sword,Heavy,Straight Sword,SwordNormal
505,Aeonian Rush,2040200,Lordsworn's Straight Sword,Keen,Straight Sword,SwordNormal
505,Aeonian Rush,2040300,Lordsworn's Straight Sword,Quality,Straight Sword,SwordNormal
505,Aeonian Rush,2040000,Lordsworn's Straight Sword,Standard,Straight Sword,SwordNormal
505,Aeonian Rush,18021000,Lucerne,Bestial,Halberd,SpearAxe
505,Aeonian Rush,18020900,Lucerne,Draconic,Halberd,SpearAxe
505,Aeonian Rush,18020500,Lucerne,Dragonkin,Halberd,SpearAxe
505,Aeonian Rush,18020700,Lucerne,Flame,Halberd,SpearAxe
505,Aeonian Rush,18020400,Lucerne,Glint,Halberd,SpearAxe
505,Aeonian Rush,18020800,Lucerne,Golden,Halberd,SpearAxe
505,Aeonian Rush,18020600,Lucerne,Gravity,Halberd,SpearAxe
505,Aeonian Rush,18020100,Lucerne,Heavy,Halberd,SpearAxe
505,Aeonian Rush,18020200,Lucerne,Keen,Halberd,SpearAxe
505,Aeonian Rush,18020300,Lucerne,Quality,Halberd,SpearAxe
505,Aeonian Rush,18020000,Lucerne,Standard,Halberd,SpearAxe
505,Aeonian Rush,11001000,Mace,Bestial,Hammer,HammerNormal
505,Aeonian Rush,11000900,Mace,Draconic,Hammer,HammerNormal
505,Aeonian Rush,11000500,Mace,Dragonkin,Hammer,HammerNormal
505,Aeonian Rush,11000700,Mace,Flame,Hammer,HammerNormal
505,Aeonian Rush,11000400,Mace,Glint,Hammer,HammerNormal
505,Aeonian Rush,11000800,Mace,Golden,Hammer,HammerNormal
505,Aeonian Rush,11000600,Mace,Gravity,Hammer,HammerNormal
505,Aeonian Rush,11000100,Mace,Heavy,Hammer,HammerNormal
505,Aeonian Rush,11000200,Mace,Keen,Hammer,HammerNormal
505,Aeonian Rush,11000300,Mace,Quality,Hammer,HammerNormal
505,Aeonian Rush,11000000,Mace,Standard,Hammer,HammerNormal
505,Aeonian Rush,1501000,Main-gauche,Bestial,Dagger,Dagger
505,Aeonian Rush,1500900,Main-gauche,Draconic,Dagger,Dagger
505,Aeonian Rush,1500500,Main-gauche,Dragonkin,Dagger,Dagger
505,Aeonian Rush,1500700,Main-gauche,Flame,Dagger,Dagger
505,Aeonian Rush,1500400,Main-gauche,Glint,Dagger,Dagger
505,Aeonian Rush,1500800,Main-gauche,Golden,Dagger,Dagger
505,Aeonian Rush,1500600,Main-gauche,Gravity,Dagger,Dagger
505,Aeonian Rush,1500100,Main-gauche,Heavy,Dagger,Dagger
505,Aeonian Rush,1500200,Main-gauche,Keen,Dagger,Dagger
505,Aeonian Rush,1500300,Main-gauche,Quality,Dagger,Dagger
505,Aeonian Rush,1500000,Main-gauche,Standard,Dagger,Dagger
505,Aeonian Rush,14521000,Messmer Soldier's Axe,Bestial,Axe,AxeNormal
505,Aeonian Rush,14520900,Messmer Soldier's Axe,Draconic,Axe,AxeNormal
505,Aeonian Rush,14520500,Messmer Soldier's Axe,Dragonkin,Axe,AxeNormal
505,Aeonian Rush,14520700,Messmer Soldier's Axe,Flame,Axe,AxeNormal
505,Aeonian Rush,14520400,Messmer Soldier's Axe,Glint,Axe,AxeNormal
505,Aeonian Rush,14520800,Messmer Soldier's Axe,Golden,Axe,AxeNormal
505,Aeonian Rush,14520600,Messmer Soldier's Axe,Gravity,Axe,AxeNormal
505,Aeonian Rush,14520100,Messmer Soldier's Axe,Heavy,Axe,AxeNormal
505,Aeonian Rush,14520200,Messmer Soldier's Axe,Keen,Axe,AxeNormal
505,Aeonian Rush,14520300,Messmer Soldier's Axe,Quality,Axe,AxeNormal
505,Aeonian Rush,14520000,Messmer Soldier's Axe,Standard,Axe,AxeNormal
505,Aeonian Rush,17511000,Messmer Soldier's Spear,Bestial,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510900,Messmer Soldier's Spear,Draconic,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510500,Messmer Soldier's Spear,Dragonkin,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510700,Messmer Soldier's Spear,Flame,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510400,Messmer Soldier's Spear,Glint,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510800,Messmer Soldier's Spear,Golden,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510600,Messmer Soldier's Spear,Gravity,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510100,Messmer Soldier's Spear,Heavy,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510200,Messmer Soldier's Spear,Keen,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510300,Messmer Soldier's Spear,Quality,Heavy Spear,SpearHeavy
505,Aeonian Rush,17510000,Messmer Soldier's Spear,Standard,Heavy Spear,SpearHeavy
505,Aeonian Rush,67501000,Milady,Bestial,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500900,Milady,Draconic,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500500,Milady,Dragonkin,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500700,Milady,Flame,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500400,Milady,Glint,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500800,Milady,Golden,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500600,Milady,Gravity,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500100,Milady,Heavy,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500200,Milady,Keen,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500300,Milady,Quality,Light Greatsword,LightGreatsword
505,Aeonian Rush,67500000,Milady,Standard,Light Greatsword,LightGreatsword
505,Aeonian Rush,1031000,Miséricorde,Bestial,Dagger,Dagger
505,Aeonian Rush,1030900,Miséricorde,Draconic,Dagger,Dagger
505,Aeonian Rush,1030500,Miséricorde,Dragonkin,Dagger,Dagger
505,Aeonian Rush,1030700,Miséricorde,Flame,Dagger,Dagger
505,Aeonian Rush,1030400,Miséricorde,Glint,Dagger,Dagger
505,Aeonian Rush,1030800,Miséricorde,Golden,Dagger,Dagger
505,Aeonian Rush,1030600,Miséricorde,Gravity,Dagger,Dagger
505,Aeonian Rush,1030100,Miséricorde,Heavy,Dagger,Dagger
505,Aeonian Rush,1030200,Miséricorde,Keen,Dagger,Dagger
505,Aeonian Rush,1030300,Miséricorde,Quality,Dagger,Dagger
505,Aeonian Rush,1030000,Miséricorde,Standard,Dagger,Dagger
505,Aeonian Rush,11051000,Morning Star,Bestial,Hammer,HammerNormal
505,Aeonian Rush,11050900,Morning Star,Draconic,Hammer,HammerNormal
505,Aeonian Rush,11050500,Morning Star,Dragonkin,Hammer,HammerNormal
505,Aeonian Rush,11050700,Morning Star,Flame,Hammer,HammerNormal
505,Aeonian Rush,11050400,Morning Star,Glint,Hammer,HammerNormal
505,Aeonian Rush,11050800,Morning Star,Golden,Hammer,HammerNormal
505,Aeonian Rush,11050600,Morning Star,Gravity,Hammer,HammerNormal
505,Aeonian Rush,11050100,Morning Star,Heavy,Hammer,HammerNormal
505,Aeonian Rush,11050200,Morning Star,Keen,Hammer,HammerNormal
505,Aeonian Rush,11050300,Morning Star,Quality,Hammer,HammerNormal
505,Aeonian Rush,11050000,Morning Star,Standard,Hammer,HammerNormal
505,Aeonian Rush,9011000,Nagakiba,Bestial,Katana,katana
505,Aeonian Rush,9010900,Nagakiba,Draconic,Katana,katana
505,Aeonian Rush,9010500,Nagakiba,Dragonkin,Katana,katana
505,Aeonian Rush,9010700,Nagakiba,Flame,Katana,katana
505,Aeonian Rush,9010400,Nagakiba,Glint,Katana,katana
505,Aeonian Rush,9010800,Nagakiba,Golden,Katana,katana
505,Aeonian Rush,9010600,Nagakiba,Gravity,Katana,katana
505,Aeonian Rush,9010100,Nagakiba,Heavy,Katana,katana
505,Aeonian Rush,9010200,Nagakiba,Keen,Katana,katana
505,Aeonian Rush,9010300,Nagakiba,Quality,Katana,katana
505,Aeonian Rush,9010000,Nagakiba,Standard,Katana,katana
505,Aeonian Rush,13001000,Nightrider Flail,Bestial,Flail,Flail
505,Aeonian Rush,13000900,Nightrider Flail,Draconic,Flail,Flail
505,Aeonian Rush,13000500,Nightrider Flail,Dragonkin,Flail,Flail
505,Aeonian Rush,13000700,Nightrider Flail,Flame,Flail,Flail
505,Aeonian Rush,13000400,Nightrider Flail,Glint,Flail,Flail
505,Aeonian Rush,13000800,Nightrider Flail,Golden,Flail,Flail
505,Aeonian Rush,13000600,Nightrider Flail,Gravity,Flail,Flail
505,Aeonian Rush,13000100,Nightrider Flail,Heavy,Flail,Flail
505,Aeonian Rush,13000200,Nightrider Flail,Keen,Flail,Flail
505,Aeonian Rush,13000300,Nightrider Flail,Quality,Flail,Flail
505,Aeonian Rush,13000000,Nightrider Flail,Standard,Flail,Flail
505,Aeonian Rush,18051000,Nightrider Glaive,Bestial,Halberd,SpearAxe
505,Aeonian Rush,18050900,Nightrider Glaive,Draconic,Halberd,SpearAxe
505,Aeonian Rush,18050500,Nightrider Glaive,Dragonkin,Halberd,SpearAxe
505,Aeonian Rush,18050700,Nightrider Glaive,Flame,Halberd,SpearAxe
505,Aeonian Rush,18050400,Nightrider Glaive,Glint,Halberd,SpearAxe
505,Aeonian Rush,18050800,Nightrider Glaive,Golden,Halberd,SpearAxe
505,Aeonian Rush,18050600,Nightrider Glaive,Gravity,Halberd,SpearAxe
505,Aeonian Rush,18050100,Nightrider Glaive,Heavy,Halberd,SpearAxe
505,Aeonian Rush,18050200,Nightrider Glaive,Keen,Halberd,SpearAxe
505,Aeonian Rush,18050300,Nightrider Glaive,Quality,Halberd,SpearAxe
505,Aeonian Rush,18050000,Nightrider Glaive,Standard,Halberd,SpearAxe
505,Aeonian Rush,5061000,Noble's Estoc,Bestial,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060900,Noble's Estoc,Draconic,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060500,Noble's Estoc,Dragonkin,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060700,Noble's Estoc,Flame,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060400,Noble's Estoc,Glint,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060800,Noble's Estoc,Golden,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060600,Noble's Estoc,Gravity,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060100,Noble's Estoc,Heavy,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060200,Noble's Estoc,Keen,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060300,Noble's Estoc,Quality,Thrusting Sword,SwordPierce
505,Aeonian Rush,5060000,Noble's Estoc,Standard,Thrusting Sword,SwordPierce
505,Aeonian Rush,2231000,Noble's Slender Sword,Bestial,Straight Sword,SwordNormal
505,Aeonian Rush,2230900,Noble's Slender Sword,Draconic,Straight Sword,SwordNormal
505,Aeonian Rush,2230500,Noble's Slender Sword,Dragonkin,Straight Sword,SwordNormal
505,Aeonian Rush,2230700,Noble's Slender Sword,Flame,Straight Sword,SwordNormal
505,Aeonian Rush,2230400,Noble's Slender Sword,Glint,Straight Sword,SwordNormal
505,Aeonian Rush,2230800,Noble's Slender Sword,Golden,Straight Sword,SwordNormal
505,Aeonian Rush,2230600,Noble's Slender Sword,Gravity,Straight Sword,SwordNormal
505,Aeonian Rush,2230100,Noble's Slender Sword,Heavy,Straight Sword,SwordNormal
505,Aeonian Rush,2230200,Noble's Slender Sword,Keen,Straight Sword,SwordNormal
505,Aeonian Rush,2230300,Noble's Slender Sword,Quality,Straight Sword,SwordNormal
505,Aeonian Rush,2230000,Noble's Slender Sword,Standard,Straight Sword,SwordNormal
505,Aeonian Rush,8061000,Omen Cleaver,Bestial,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060900,Omen Cleaver,Draconic,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060500,Omen Cleaver,Dragonkin,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060700,Omen Cleaver,Flame,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060400,Omen Cleaver,Glint,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060800,Omen Cleaver,Golden,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060600,Omen Cleaver,Gravity,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060100,Omen Cleaver,Heavy,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060200,Omen Cleaver,Keen,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060300,Omen Cleaver,Quality,Curved Greatsword,SaberLarge
505,Aeonian Rush,8060000,Omen Cleaver,Standard,Curved Greatsword,SaberLarge
505,Aeonian Rush,1021000,Parrying Dagger,Bestial,Dagger,Dagger
505,Aeonian Rush,1020900,Parrying Dagger,Draconic,Dagger,Dagger
505,Aeonian Rush,1020500,Parrying Dagger,Dragonkin,Dagger,Dagger
505,Aeonian Rush,1020700,Parrying Dagger,Flame,Dagger,Dagger
505,Aeonian Rush,1020400,Parrying Dagger,Glint,Dagger,Dagger
505,Aeonian Rush,1020800,Parrying Dagger,Golden,Dagger,Dagger
505,Aeonian Rush,1020600,Parrying Dagger,Gravity,Dagger,Dagger
505,Aeonian Rush,1020100,Parrying Dagger,Heavy,Dagger,Dagger
505,Aeonian Rush,1020200,Parrying Dagger,Keen,Dagger,Dagger
505,Aeonian Rush,1020300,Parrying Dagger,Quality,Dagger,Dagger
505,Aeonian Rush,1020000,Parrying Dagger,Standard,Dagger,Dagger
505,Aeonian Rush,16051000,Partisan,Bestial,Spear,SpearNormal
505,Aeonian Rush,16050900,Partisan,Draconic,Spear,SpearNormal
505,Aeonian Rush,16050500,Partisan,Dragonkin,Spear,SpearNormal
505,Aeonian Rush,16050700,Partisan,Flame,Spear,SpearNormal
505,Aeonian Rush,16050400,Partisan,Glint,Spear,SpearNormal
505,Aeonian Rush,16050800,Partisan,Golden,Spear,SpearNormal
505,Aeonian Rush,16050600,Partisan,Gravity,Spear,SpearNormal
505,Aeonian Rush,16050100,Partisan,Heavy,Spear,SpearNormal
505,Aeonian Rush,16050200,Partisan,Keen,Spear,SpearNormal
505,Aeonian Rush,16050300,Partisan,Quality,Spear,SpearNormal
505,Aeonian Rush,16050000,Partisan,Standard,Spear,SpearNormal
505,Aeonian Rush,21511000,Pata,Bestial,Fist,Knuckle
505,Aeonian Rush,21510900,Pata,Draconic,Fist,Knuckle
505,Aeonian Rush,21510500,Pata,Dragonkin,Fist,Knuckle
505,Aeonian Rush,21510700,Pata,Flame,Fist,Knuckle
505,Aeonian Rush,21510400,Pata,Glint,Fist,Knuckle
505,Aeonian Rush,21510800,Pata,Golden,Fist,Knuckle
505,Aeonian Rush,21510600,Pata,Gravity,Fist,Knuckle
505,Aeonian Rush,21510100,Pata,Heavy,Fist,Knuckle
505,Aeonian Rush,21510200,Pata,Keen,Fist,Knuckle
505,Aeonian Rush,21510300,Pata,Quality,Fist,Knuckle
505,Aeonian Rush,21510000,Pata,Standard,Fist,Knuckle
505,Aeonian Rush,12141000,Pickaxe,Bestial,Great Hammer,HammerLarge
505,Aeonian Rush,12140900,Pickaxe,Draconic,Great Hammer,HammerLarge
505,Aeonian Rush,12140500,Pickaxe,Dragonkin,Great Hammer,HammerLarge
505,Aeonian Rush,12140700,Pickaxe,Flame,Great Hammer,HammerLarge
505,Aeonian Rush,12140400,Pickaxe,Glint,Great Hammer,HammerLarge
505,Aeonian Rush,12140800,Pickaxe,Golden,Great Hammer,HammerLarge
505,Aeonian Rush,12140600,Pickaxe,Gravity,Great Hammer,HammerLarge
505,Aeonian Rush,12140100,Pickaxe,Heavy,Great Hammer,HammerLarge
505,Aeonian Rush,12140200,Pickaxe,Keen,Great Hammer,HammerLarge
505,Aeonian Rush,12140300,Pickaxe,Quality,Great Hammer,HammerLarge
505,Aeonian Rush,12140000,Pickaxe,Standard,Great Hammer,HammerLarge
505,Aeonian Rush,16071000,Pike,Bestial,Spear,SpearNormal
505,Aeonian Rush,16070900,Pike,Draconic,Spear,SpearNormal
505,Aeonian Rush,16070500,Pike,Dragonkin,Spear,SpearNormal
505,Aeonian Rush,16070700,Pike,Flame,Spear,SpearNormal
505,Aeonian Rush,16070400,Pike,Glint,Spear,SpearNormal
505,Aeonian Rush,16070800,Pike,Golden,Spear,SpearNormal
505,Aeonian Rush,16070600,Pike,Gravity,Spear,SpearNormal
505,Aeonian Rush,16070100,Pike,Heavy,Spear,SpearNormal
505,Aeonian Rush,16070200,Pike,Keen,Spear,SpearNormal
505,Aeonian Rush,16070300,Pike,Quality,Spear,SpearNormal
505,Aeonian Rush,16070000,Pike,Standard,Spear,SpearNormal
505,Aeonian Rush,5021000,Rapier,Bestial,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020900,Rapier,Draconic,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020500,Rapier,Dragonkin,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020700,Rapier,Flame,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020400,Rapier,Glint,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020800,Rapier,Golden,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020600,Rapier,Gravity,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020100,Rapier,Heavy,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020200,Rapier,Keen,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020300,Rapier,Quality,Thrusting Sword,SwordPierce
505,Aeonian Rush,5020000,Rapier,Standard,Thrusting Sword,SwordPierce
505,Aeonian Rush,22031000,Raptor Talons,Bestial,Claw,Claw
505,Aeonian Rush,22030900,Raptor Talons,Draconic,Claw,Claw
505,Aeonian Rush,22030500,Raptor Talons,Dragonkin,Claw,Claw
505,Aeonian Rush,22030700,Raptor Talons,Flame,Claw,Claw
505,Aeonian Rush,22030400,Raptor Talons,Glint,Claw,Claw
505,Aeonian Rush,22030800,Raptor Talons,Golden,Claw,Claw
505,Aeonian Rush,22030600,Raptor Talons,Gravity,Claw,Claw
505,Aeonian Rush,22030100,Raptor Talons,Heavy,Claw,Claw
505,Aeonian Rush,22030200,Raptor Talons,Keen,Claw,Claw
505,Aeonian Rush,22030300,Raptor Talons,Quality,Claw,Claw
505,Aeonian Rush,22030000,Raptor Talons,Standard,Claw,Claw
505,Aeonian Rush,15061000,Rusted Anchor,Bestial,Greataxe,AxeLarge
505,Aeonian Rush,15060900,Rusted Anchor,Draconic,Greataxe,AxeLarge
505,Aeonian Rush,15060500,Rusted Anchor,Dragonkin,Greataxe,AxeLarge
505,Aeonian Rush,15060700,Rusted Anchor,Flame,Greataxe,AxeLarge
505,Aeonian Rush,15060400,Rusted Anchor,Glint,Greataxe,AxeLarge
505,Aeonian Rush,15060800,Rusted Anchor,Golden,Greataxe,AxeLarge
505,Aeonian Rush,15060600,Rusted Anchor,Gravity,Greataxe,AxeLarge
505,Aeonian Rush,15060100,Rusted Anchor,Heavy,Greataxe,AxeLarge
505,Aeonian Rush,15060200,Rusted Anchor,Keen,Greataxe,AxeLarge
505,Aeonian Rush,15060300,Rusted Anchor,Quality,Greataxe,AxeLarge
505,Aeonian Rush,15060000,Rusted Anchor,Standard,Greataxe,AxeLarge
505,Aeonian Rush,7081000,Scavenger's Curved Sword,Bestial,Curved Sword,SaberNormal
505,Aeonian Rush,7080900,Scavenger's Curved Sword,Draconic,Curved Sword,SaberNormal
505,Aeonian Rush,7080500,Scavenger's Curved Sword,Dragonkin,Curved Sword,SaberNormal
505,Aeonian Rush,7080700,Scavenger's Curved Sword,Flame,Curved Sword,SaberNormal
505,Aeonian Rush,7080400,Scavenger's Curved Sword,Glint,Curved Sword,SaberNormal
505,Aeonian Rush,7080800,Scavenger's Curved Sword,Golden,Curved Sword,SaberNormal
505,Aeonian Rush,7080600,Scavenger's Curved Sword,Gravity,Curved Sword,SaberNormal
505,Aeonian Rush,7080100,Scavenger's Curved Sword,Heavy,Curved Sword,SaberNormal
505,Aeonian Rush,7080200,Scavenger's Curved Sword,Keen,Curved Sword,SaberNormal
505,Aeonian Rush,7080300,Scavenger's Curved Sword,Quality,Curved Sword,SaberNormal
505,Aeonian Rush,7080000,Scavenger's Curved Sword,Standard,Curved Sword,SaberNormal
505,Aeonian Rush,7141000,Scimitar,Bestial,Curved Sword,SaberNormal
505,Aeonian Rush,7140900,Scimitar,Draconic,Curved Sword,SaberNormal
505,Aeonian Rush,7140500,Scimitar,Dragonkin,Curved Sword,SaberNormal
505,Aeonian Rush,7140700,Scimitar,Flame,Curved Sword,SaberNormal
505,Aeonian Rush,7140400,Scimitar,Glint,Curved Sword,SaberNormal
505,Aeonian Rush,7140800,Scimitar,Golden,Curved Sword,SaberNormal
505,Aeonian Rush,7140600,Scimitar,Gravity,Curved Sword,SaberNormal
505,Aeonian Rush,7140100,Scimitar,Heavy,Curved Sword,SaberNormal
505,Aeonian Rush,7140200,Scimitar,Keen,Curved Sword,SaberNormal
505,Aeonian Rush,7140300,Scimitar,Quality,Curved Sword,SaberNormal
505,Aeonian Rush,7140000,Scimitar,Standard,Curved Sword,SaberNormal
505,Aeonian Rush,19001000,Scythe,Bestial,Scythe,Sickle
505,Aeonian Rush,19000900,Scythe,Draconic,Scythe,Sickle
505,Aeonian Rush,19000500,Scythe,Dragonkin,Scythe,Sickle
505,Aeonian Rush,19000700,Scythe,Flame,Scythe,Sickle
505,Aeonian Rush,19000400,Scythe,Glint,Scythe,Sickle
505,Aeonian Rush,19000800,Scythe,Golden,Scythe,Sickle
505,Aeonian Rush,19000600,Scythe,Gravity,Scythe,Sickle
505,Aeonian Rush,19000100,Scythe,Heavy,Scythe,Sickle
505,Aeonian Rush,19000200,Scythe,Keen,Scythe,Sickle
505,Aeonian Rush,19000300,Scythe,Quality,Scythe,Sickle
505,Aeonian Rush,19000000,Scythe,Standard,Scythe,Sickle
505,Aeonian Rush,7111000,Serpent-God's Curved Sword,Bestial,Curved Sword,SaberNormal
505,Aeonian Rush,7110900,Serpent-God's Curved Sword,Draconic,Curved Sword,SaberNormal
505,Aeonian Rush,7110500,Serpent-God's Curved Sword,Dragonkin,Curved Sword,SaberNormal
505,Aeonian Rush,7110700,Serpent-God's Curved Sword,Flame,Curved Sword,SaberNormal
505,Aeonian Rush,7110400,Serpent-God's Curved Sword,Glint,Curved Sword,SaberNormal
505,Aeonian Rush,7110800,Serpent-God's Curved Sword,Golden,Curved Sword,SaberNormal
505,Aeonian Rush,7110600,Serpent-God's Curved Sword,Gravity,Curved Sword,SaberNormal
505,Aeonian Rush,7110100,Serpent-God's Curved Sword,Heavy,Curved Sword,SaberNormal
505,Aeonian Rush,7110200,Serpent-God's Curved Sword,Keen,Curved Sword,SaberNormal
505,Aeonian Rush,7110300,Serpent-God's Curved Sword,Quality,Curved Sword,SaberNormal
505,Aeonian Rush,7110000,Serpent-God's Curved Sword,Standard,Curved Sword,SaberNormal
505,Aeonian Rush,7031000,Shamshir,Bestial,Curved Sword,SaberNormal
505,Aeonian Rush,7030900,Shamshir,Draconic,Curved Sword,SaberNormal
505,Aeonian Rush,7030500,Shamshir,Dragonkin,Curved Sword,SaberNormal
505,Aeonian Rush,7030700,Shamshir,Flame,Curved Sword,SaberNormal
505,Aeonian Rush,7030400,Shamshir,Glint,Curved Sword,SaberNormal
505,Aeonian Rush,7030800,Shamshir,Golden,Curved Sword,SaberNormal
505,Aeonian Rush,7030600,Shamshir,Gravity,Curved Sword,SaberNormal
505,Aeonian Rush,7030100,Shamshir,Heavy,Curved Sword,SaberNormal
505,Aeonian Rush,7030200,Shamshir,Keen,Curved Sword,SaberNormal
505,Aeonian Rush,7030300,Shamshir,Quality,Curved Sword,SaberNormal
505,Aeonian Rush,7030000,Shamshir,Standard,Curved Sword,SaberNormal
505,Aeonian Rush,16001000,Short Spear,Bestial,Spear,SpearNormal
505,Aeonian Rush,16000900,Short Spear,Draconic,Spear,SpearNormal
505,Aeonian Rush,16000500,Short Spear,Dragonkin,Spear,SpearNormal
505,Aeonian Rush,16000700,Short Spear,Flame,Spear,SpearNormal
505,Aeonian Rush,16000400,Short Spear,Glint,Spear,SpearNormal
505,Aeonian Rush,16000800,Short Spear,Golden,Spear,SpearNormal
505,Aeonian Rush,16000600,Short Spear,Gravity,Spear,SpearNormal
505,Aeonian Rush,16000100,Short Spear,Heavy,Spear,SpearNormal
505,Aeonian Rush,16000200,Short Spear,Keen,Spear,SpearNormal
505,Aeonian Rush,16000300,Short Spear,Quality,Spear,SpearNormal
505,Aeonian Rush,16000000,Short Spear,Standard,Spear,SpearNormal
505,Aeonian Rush,2011000,Short Sword,Bestial,Straight Sword,SwordNormal
505,Aeonian Rush,2010900,Short Sword,Draconic,Straight Sword,SwordNormal
505,Aeonian Rush,2010500,Short Sword,Dragonkin,Straight Sword,SwordNormal
505,Aeonian Rush,2010700,Short Sword,Flame,Straight Sword,SwordNormal
505,Aeonian Rush,2010400,Short Sword,Glint,Straight Sword,SwordNormal
505,Aeonian Rush,2010800,Short Sword,Golden,Straight Sword,SwordNormal
505,Aeonian Rush,2010600,Short Sword,Gravity,Straight Sword,SwordNormal
505,Aeonian Rush,2010100,Short Sword,Heavy,Straight Sword,SwordNormal
505,Aeonian Rush,2010200,Short Sword,Keen,Straight Sword,SwordNormal
505,Aeonian Rush,2010300,Short Sword,Quality,Straight Sword,SwordNormal
505,Aeonian Rush,2010000,Short Sword,Standard,Straight Sword,SwordNormal
505,Aeonian Rush,7021000,Shotel,Bestial,Curved Sword,SaberNormal
505,Aeonian Rush,7020900,Shotel,Draconic,Curved Sword,SaberNormal
505,Aeonian Rush,7020500,Shotel,Dragonkin,Curved Sword,SaberNormal
505,Aeonian Rush,7020700,Shotel,Flame,Curved Sword,SaberNormal
505,Aeonian Rush,7020400,Shotel,Glint,Curved Sword,SaberNormal
505,Aeonian Rush,7020800,Shotel,Golden,Curved Sword,SaberNormal
505,Aeonian Rush,7020600,Shotel,Gravity,Curved Sword,SaberNormal
505,Aeonian Rush,7020100,Shotel,Heavy,Curved Sword,SaberNormal
505,Aeonian Rush,7020200,Shotel,Keen,Curved Sword,SaberNormal
505,Aeonian Rush,7020300,Shotel,Quality,Curved Sword,SaberNormal
505,Aeonian Rush,7020000,Shotel,Standard,Curved Sword,SaberNormal
505,Aeonian Rush,14501000,Smithscript Axe,Bestial,Axe,AxeNormal
505,Aeonian Rush,14500900,Smithscript Axe,Draconic,Axe,AxeNormal
505,Aeonian Rush,14500500,Smithscript Axe,Dragonkin,Axe,AxeNormal
505,Aeonian Rush,14500700,Smithscript Axe,Flame,Axe,AxeNormal
505,Aeonian Rush,14500400,Smithscript Axe,Glint,Axe,AxeNormal
505,Aeonian Rush,14500800,Smithscript Axe,Golden,Axe,AxeNormal
505,Aeonian Rush,14500600,Smithscript Axe,Gravity,Axe,AxeNormal
505,Aeonian Rush,14500100,Smithscript Axe,Heavy,Axe,AxeNormal
505,Aeonian Rush,14500200,Smithscript Axe,Keen,Axe,AxeNormal
505,Aeonian Rush,14500300,Smithscript Axe,Quality,Axe,AxeNormal
505,Aeonian Rush,14500000,Smithscript Axe,Standard,Axe,AxeNormal
505,Aeonian Rush,64511000,Smithscript Cirque,Bestial,Reverse-hand Blade,ReverseHandSword
505,Aeonian Rush,64510900,Smithscript Cirque,Draconic,Reverse-hand Blade,ReverseHandSword
505,Aeonian Rush,64510500,Smithscript Cirque,Dragonkin,Reverse-hand Blade,ReverseHandSword
505,Aeonian Rush,64510700,Smithscript Cirque,Flame,Reverse-hand Blade,ReverseHandSword
