attack_element_correct_id,str_scales_physical,str_overwrite_physical,str_influence_physical,str_scales_magic,str_overwrite_magic,str_influence_magic,str_scales_fire,str_overwrite_fire,str_influence_fire,str_scales_lightning,str_overwrite_lightning,str_influence_lightning,str_scales_holy,str_overwrite_holy,str_influence_holy,dex_scales_physical,dex_overwrite_physical,dex_influence_physical,dex_scales_magic,dex_overwrite_magic,dex_influence_magic,dex_scales_fire,dex_overwrite_fire,dex_influence_fire,dex_scales_lightning,dex_overwrite_lightning,dex_influence_lightning,dex_scales_holy,dex_overwrite_holy,dex_influence_holy,int_scales_physical,int_overwrite_physical,int_influence_physical,int_scales_magic,int_overwrite_magic,int_influence_magic,int_scales_fire,int_overwrite_fire,int_influence_fire,int_scales_lightning,int_overwrite_lightning,int_influence_lightning,int_scales_holy,int_overwrite_holy,int_influence_holy,fai_scales_physical,fai_overwrite_physical,fai_influence_physical,fai_scales_magic,fai_overwrite_magic,fai_influence_magic,fai_scales_fire,fai_overwrite_fire,fai_influence_fire,fai_scales_lightning,fai_overwrite_lightning,fai_influence_lightning,fai_scales_holy,fai_overwrite_holy,fai_influence_holy,arc_scales_physical,arc_overwrite_physical,arc_influence_physical,arc_scales_magic,arc_overwrite_magic,arc_influence_magic,arc_scales_fire,arc_overwrite_fire,arc_influence_fire,arc_scales_lightning,arc_overwrite_lightning,arc_influence_lightning,arc_scales_holy,arc_overwrite_holy,arc_influence_holy
51080,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,25,100,1,25,100,1,25,100,1,25,100,1,25,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
51090,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,25,100,1,25,100,1,25,100,1,25,100,1,25,100
51100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,1,15,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
51110,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,25,100,1,25,100,1,25,100,1,25,100,1,25,100
51120,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,25,100,1,25,100,1,25,100,1,25,100,1,25,100
52000,1,-1,70,0,-1,100,1,-1,70,0,-1,100,0,-1,100,1,-1,70,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,70,1,-1,70,1,-1,70,0,-1,100,1,50,100,0,-1,100,0,-1,100,0,-1,100
200300,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200301,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200302,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200320,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200321,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200330,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200340,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200350,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200351,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200360,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100
200370,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200400,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200420,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200430,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200440,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200460,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200470,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200480,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100
200490,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200510,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200600,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200640,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200650,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200660,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200661,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
200670,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201700,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201710,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201720,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201730,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201740,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201750,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201760,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201830,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201831,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201840,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
201841,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203000,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203010,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203011,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203020,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203030,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203050,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203051,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203060,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203070,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203080,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203510,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203580,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
203610,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10010000,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10010010,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10010020,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10010030,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10041000,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10061700,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10062600,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10062700,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10063200,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10063210,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10063400,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10071100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10071200,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10081700,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10081900,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10091100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10091600,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,400,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
10091800,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,1,-1,100,0,-1,100,1,-1,100,1,-1,100,1,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100,0,-1,100
