aow_id,name,affinity,weapon_count,sample_weapon_names
227,Chilling Mist,Standard,107,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
506,Concussive Smash,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
506,Concussive Smash,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Bestial,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Draconic,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Dragonkin,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Flame,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Glint,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Golden,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Gravity,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Heavy,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Keen,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Quality,118,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
607,Cragblade,Standard,121,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
203,Crucible's Fury,Bestial,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Draconic,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Dragonkin,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Flame,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Glint,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Golden,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Gravity,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Heavy,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Keen,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Quality,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
203,Crucible's Fury,Standard,64,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
608,Deflecting Ash,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
608,Deflecting Ash,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4160,Divine Beast Frost Stomp,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
112,Double Slash,Bestial,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Draconic,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Dragonkin,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Flame,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Glint,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Golden,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Gravity,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Heavy,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Keen,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Quality,47,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
112,Double Slash,Standard,48,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
814,Dragonlord's Recall,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
814,Dragonlord's Recall,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
2000,Dryleaf Whirlwind,Bestial,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Draconic,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Dragonkin,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Flame,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Glint,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Golden,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Gravity,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Heavy,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Keen,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Quality,2,Dane's Footwork|Dryleaf Arts
2000,Dryleaf Whirlwind,Standard,2,Dane's Footwork|Dryleaf Arts
700,Endure,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
700,Endure,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
207,Eruption,Bestial,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Draconic,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Dragonkin,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Flame,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Glint,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Golden,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Gravity,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Heavy,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Keen,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Quality,36,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
207,Eruption,Standard,37,Bastard Sword|Battle Hammer|Brick Hammer|Butchering Knife|Claymore
144,Evasive Strike,Bestial,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Draconic,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Dragonkin,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Flame,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Glint,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Golden,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Gravity,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Heavy,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Keen,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Quality,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
144,Evasive Strike,Standard,7,Bloodstained Dagger|Dagger|Great Knife|Main-gauche|Miséricorde
223,Firebreather,Bestial,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Draconic,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Dragonkin,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Flame,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Glint,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Golden,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Gravity,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Heavy,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Keen,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Quality,115,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
223,Firebreather,Standard,117,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
807,Flame Arc,Bestial,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Draconic,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Dragonkin,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Flame,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Glint,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Golden,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Gravity,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Heavy,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Keen,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Quality,50,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
807,Flame Arc,Standard,51,Bandit's Curved Sword|Bastard Sword|Battle Axe|Broadsword|Butchering Knife
4140,Flame Skewer,Bestial,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Draconic,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Dragonkin,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Flame,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Glint,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Golden,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Gravity,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Heavy,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Keen,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Quality,48,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4140,Flame Skewer,Standard,49,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4170,Flame Spear,Bestial,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Draconic,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Dragonkin,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Flame,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Glint,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Golden,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Gravity,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Heavy,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Keen,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Quality,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
4170,Flame Spear,Standard,56,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
214,Flaming Strike,Bestial,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Draconic,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Dragonkin,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Flame,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Glint,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Golden,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Gravity,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Heavy,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Keen,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Quality,111,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
214,Flaming Strike,Standard,114,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
850,Flowing Piercer,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
4220,Ghostflame Call,Bestial,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Draconic,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Dragonkin,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Flame,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Glint,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Golden,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Gravity,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Heavy,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Keen,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Quality,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
4220,Ghostflame Call,Standard,56,Bandit's Curved Sword|Bastard Sword|Broadsword|Cane Sword|Claymore
116,Giant Hunt,Bestial,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Draconic,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Dragonkin,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Flame,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Glint,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Golden,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Gravity,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Heavy,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Keen,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Quality,33,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
116,Giant Hunt,Standard,34,Bastard Sword|Claymore|Cross-Naginata|Dueling Shield|Flamberge
213,Golden Land,Bestial,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Draconic,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Dragonkin,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Flame,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Glint,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Golden,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Gravity,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Heavy,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Keen,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Quality,24,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
213,Golden Land,Standard,25,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
507,Golden Slam,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
507,Golden Slam,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
603,Golden Vow,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
