weapon_id,name,affinity,weapon_type_id,weapon_type_name,weapon_type_keys,stamina_consumption_rate,physical_attribute_primary,physical_attribute_secondary,base_physical,base_magic,base_fire,base_lightning,base_holy,str_scaling,dex_scaling,int_scaling,fai_scaling,arc_scaling,req_str,req_dex,req_int,req_fai,req_arc,reinforce_type,attack_element_correct_id,curve_id_physical,curve_id_magic,curve_id_fire,curve_id_lightning,curve_id_holy,curve_id_poison,curve_id_blood,curve_id_sleep,curve_id_madness,native_skill_id,native_skill_name,disable_gem_attr,disable_two_hand_bonus,is_somber
7100000,Eclipse Shotel,Standard,9,Curved Sword,SaberNormal,0.96,slash,slash,0,0,0,0,117,0.1,0.55,0.7,0.7,0,9,9,20,20,0,2200,0,0,0,0,0,0,6,6,6,6,1174,Death Flare,1,0,0
7110000,Serpent-God's Curved Sword,Standard,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.3,0.65,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110100,Serpent-God's Curved Sword,Heavy,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.6,0.5,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110200,Serpent-God's Curved Sword,Keen,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.15,1.1,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110300,Serpent-God's Curved Sword,Quality,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.5,0.6,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110400,Serpent-God's Curved Sword,Glint,9,Curved Sword,SaberNormal,1.06,slash,slash,0,130,0,0,0,0.15,0.25,0.9,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110500,Serpent-God's Curved Sword,Dragonkin,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,0,130,0,0.15,0.25,0.8,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110600,Serpent-God's Curved Sword,Gravity,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.15,0.25,0.9,0,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110700,Serpent-God's Curved Sword,Flame,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,130,0,0,0.15,0.25,0,0.8,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110800,Serpent-God's Curved Sword,Golden,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,0,0,113,0.15,0.25,0,0.9,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7110900,Serpent-God's Curved Sword,Draconic,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,0,130,0,0.15,0.25,0,0.9,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111000,Serpent-God's Curved Sword,Bestial,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.15,0.25,0,0.9,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111100,Serpent-God's Curved Sword,Night,9,Curved Sword,SaberNormal,1.06,slash,slash,0,130,0,0,0,0.1,0.2,0.7,0.7,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111200,Serpent-God's Curved Sword,Lava,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,130,0,0,0.1,0.2,0.7,0.7,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111300,Serpent-God's Curved Sword,Frenzy,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,130,0,0,0.1,0.2,0.6,0.6,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111400,Serpent-God's Curved Sword,Death,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,0,0,113,0.1,0.2,0.6,0.6,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111500,Serpent-God's Curved Sword,Godslayer,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,0,0,113,0.1,0.2,0.6,0.6,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111600,Serpent-God's Curved Sword,Frost,9,Curved Sword,SaberNormal,1.06,slash,slash,0,130,0,0,0,0.1,0.2,0.6,0,0.6,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111700,Serpent-God's Curved Sword,Aberrant,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.1,0.2,0.6,0,0.6,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111800,Serpent-God's Curved Sword,Bloodflame,9,Curved Sword,SaberNormal,1.06,slash,slash,0,0,130,0,0,0.1,0.2,0,0.6,0.6,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7111900,Serpent-God's Curved Sword,Rotten,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.1,0.2,0,0.6,0.6,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7112000,Serpent-God's Curved Sword,Storm,9,Curved Sword,SaberNormal,1.06,slash,slash,130,0,0,0,0,0.1,0.2,0.7,0.7,0,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7112100,Serpent-God's Curved Sword,Mystic,9,Curved Sword,SaberNormal,1.06,slash,slash,0,130,0,0,0,0.1,0.2,0,0.6,0.6,13,9,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7120000,Mantis Blade,Standard,9,Curved Sword,SaberNormal,1.1,slash,slash,0,0,0,0,112,0.15,0.45,0.75,0.75,0,8,12,12,12,0,2200,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,1,0,0
7140000,Scimitar,Standard,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.25,0.65,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140100,Scimitar,Heavy,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.55,0.5,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140200,Scimitar,Keen,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.1,1.1,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140300,Scimitar,Quality,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.45,0.6,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140400,Scimitar,Glint,9,Curved Sword,SaberNormal,1,slash,slash,0,122,0,0,0,0.1,0.25,0.9,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140500,Scimitar,Dragonkin,9,Curved Sword,SaberNormal,1,slash,slash,0,0,0,122,0,0.1,0.25,0.8,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140600,Scimitar,Gravity,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.1,0.25,0.9,0,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140700,Scimitar,Flame,9,Curved Sword,SaberNormal,1,slash,slash,0,0,122,0,0,0.1,0.25,0,0.8,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140800,Scimitar,Golden,9,Curved Sword,SaberNormal,1,slash,slash,0,0,0,0,106,0.1,0.25,0,0.9,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7140900,Scimitar,Draconic,9,Curved Sword,SaberNormal,1,slash,slash,0,0,0,122,0,0.1,0.25,0,0.9,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141000,Scimitar,Bestial,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.1,0.25,0,0.9,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141100,Scimitar,Night,9,Curved Sword,SaberNormal,1,slash,slash,0,122,0,0,0,0.05,0.2,0.7,0.7,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141200,Scimitar,Lava,9,Curved Sword,SaberNormal,1,slash,slash,0,0,122,0,0,0.05,0.2,0.7,0.7,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141300,Scimitar,Frenzy,9,Curved Sword,SaberNormal,1,slash,slash,0,0,122,0,0,0.05,0.2,0.6,0.6,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141400,Scimitar,Death,9,Curved Sword,SaberNormal,1,slash,slash,0,0,0,0,106,0.05,0.2,0.6,0.6,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141500,Scimitar,Godslayer,9,Curved Sword,SaberNormal,1,slash,slash,0,0,0,0,106,0.05,0.2,0.6,0.6,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141600,Scimitar,Frost,9,Curved Sword,SaberNormal,1,slash,slash,0,122,0,0,0,0.05,0.2,0.6,0,0.6,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141700,Scimitar,Aberrant,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.05,0.2,0.6,0,0.6,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141800,Scimitar,Bloodflame,9,Curved Sword,SaberNormal,1,slash,slash,0,0,122,0,0,0.05,0.2,0,0.6,0.6,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7141900,Scimitar,Rotten,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.05,0.2,0,0.6,0.6,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7142000,Scimitar,Storm,9,Curved Sword,SaberNormal,1,slash,slash,122,0,0,0,0,0.05,0.2,0.7,0.7,0,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7142100,Scimitar,Mystic,9,Curved Sword,SaberNormal,1,slash,slash,0,122,0,0,0,0.05,0.2,0,0.6,0.6,7,13,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150000,Grossmesser,Standard,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.35,0.6,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150100,Grossmesser,Heavy,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.65,0.45,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150200,Grossmesser,Keen,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.2,1.05,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150300,Grossmesser,Quality,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.55,0.55,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150400,Grossmesser,Glint,9,Curved Sword,SaberNormal,1.13,slash,slash,0,132,0,0,0,0.2,0.2,0.9,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150500,Grossmesser,Dragonkin,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,0,132,0,0.2,0.2,0.8,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150600,Grossmesser,Gravity,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.2,0.2,0.9,0,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150700,Grossmesser,Flame,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,132,0,0,0.2,0.2,0,0.8,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150800,Grossmesser,Golden,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,0,0,115,0.2,0.2,0,0.9,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7150900,Grossmesser,Draconic,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,0,132,0,0.2,0.2,0,0.9,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151000,Grossmesser,Bestial,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.2,0.2,0,0.9,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151100,Grossmesser,Night,9,Curved Sword,SaberNormal,1.13,slash,slash,0,132,0,0,0,0.15,0.15,0.7,0.7,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151200,Grossmesser,Lava,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,132,0,0,0.15,0.15,0.7,0.7,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151300,Grossmesser,Frenzy,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,132,0,0,0.15,0.15,0.6,0.6,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151400,Grossmesser,Death,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,0,0,115,0.15,0.15,0.6,0.6,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151500,Grossmesser,Godslayer,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,0,0,115,0.15,0.15,0.6,0.6,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151600,Grossmesser,Frost,9,Curved Sword,SaberNormal,1.13,slash,slash,0,132,0,0,0,0.15,0.15,0.6,0,0.6,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151700,Grossmesser,Aberrant,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.15,0.15,0.6,0,0.6,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151800,Grossmesser,Bloodflame,9,Curved Sword,SaberNormal,1.13,slash,slash,0,0,132,0,0,0.15,0.15,0,0.6,0.6,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7151900,Grossmesser,Rotten,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.15,0.15,0,0.6,0.6,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7152000,Grossmesser,Storm,9,Curved Sword,SaberNormal,1.13,slash,slash,132,0,0,0,0,0.15,0.15,0.7,0.7,0,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7152100,Grossmesser,Mystic,9,Curved Sword,SaberNormal,1.13,slash,slash,0,132,0,0,0,0.15,0.15,0,0.6,0.6,14,12,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
7160000,Blade of Scarlet Bloom,Standard,9,Curved Sword,SaberNormal,1.04,slash,slash,114,0,0,0,0,0.15,0.5,0,0.75,0.75,9,14,0,14,14,2200,0,0,0,0,0,0,6,6,6,6,823,,1,0,0
7170000,Godskin Flayer,Standard,9,Curved Sword,SaberNormal,0.915,slash,slash,0,0,0,0,116,0.2,0.4,0.75,0.75,0,9,16,18,18,0,2200,0,0,0,0,0,0,6,6,6,6,1061,Godslayer Ascension,1,1,0
7180000,Nomad's Kilij,Standard,9,Curved Sword,SaberNormal,1.07,slash,slash,0,0,119,0,0,0.15,0.3,0.8,0.8,0,7,10,13,13,0,2200,0,0,0,0,0,0,6,6,6,6,501,Succumb to Madness,1,0,0
7500000,Spirit Sword,Standard,9,Curved Sword,SaberNormal,0.93,slash,slash,0,0,0,0,116,0.1,0.6,0.85,0.85,0,8,9,13,13,0,2200,0,0,0,0,0,0,6,6,6,6,5250,Rancor Slash,1,0,0
7510000,Falx,Standard,9,Curved Sword,SaberNormal,1.11,slash,slash,114,0,0,0,0,0.03,1.15,0,0,0,12,15,0,0,0,2200,0,0,0,0,0,0,6,6,6,6,5100,Revenger's Blade,1,1,0
7520000,Dancing Blade of Ranah,Standard,9,Curved Sword,SaberNormal,1.08,slash,slash,116,0,0,0,0,0.45,1.25,0,0,0,9,20,0,0,0,2200,0,0,0,0,0,0,6,6,6,6,5090,Unending Dance,1,1,0
7530000,Horned Warrior's Sword,Standard,9,Curved Sword,SaberNormal,1.16,slash,slash,118,0,0,0,0,0.6,0.6,0,1.05,0,11,14,0,14,0,2200,0,0,0,0,0,0,6,6,6,6,5530,Horn Calling,1,1,0
8010000,Onyx Lord's Greatsword,Standard,11,Curved Greatsword,SaberLarge,1.03,slash,slash,153,0,0,0,0,0.4,0.55,0.9,0,0,18,16,20,0,0,2200,0,0,0,0,0,0,6,6,6,6,1041,Onyx Lords' Repulsion,1,0,0
8020000,Dismounter,Standard,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.45,0.45,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020100,Dismounter,Heavy,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.8,0.35,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020200,Dismounter,Keen,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.35,0.85,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020300,Dismounter,Quality,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.65,0.65,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020400,Dismounter,Glint,11,Curved Greatsword,SaberLarge,1,slash,slash,0,159,0,0,0,0.2,0.2,0.85,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020500,Dismounter,Dragonkin,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,0,159,0,0.2,0.2,0.75,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020600,Dismounter,Gravity,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.2,0.2,0.85,0,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020700,Dismounter,Flame,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,159,0,0,0.2,0.2,0,0.75,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020800,Dismounter,Golden,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,0,0,138,0.2,0.2,0,0.85,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8020900,Dismounter,Draconic,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,0,159,0,0.2,0.2,0,0.85,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021000,Dismounter,Bestial,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.2,0.2,0,0.85,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021100,Dismounter,Night,11,Curved Greatsword,SaberLarge,1,slash,slash,0,159,0,0,0,0.12,0.13,0.7,0.7,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021200,Dismounter,Lava,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,159,0,0,0.12,0.13,0.7,0.7,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021300,Dismounter,Frenzy,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,159,0,0,0.12,0.13,0.6,0.6,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021400,Dismounter,Death,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,0,0,138,0.12,0.13,0.6,0.6,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021500,Dismounter,Godslayer,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,0,0,138,0.12,0.13,0.6,0.6,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021600,Dismounter,Frost,11,Curved Greatsword,SaberLarge,1,slash,slash,0,159,0,0,0,0.12,0.13,0.6,0,0.6,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021700,Dismounter,Aberrant,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.12,0.13,0.6,0,0.6,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021800,Dismounter,Bloodflame,11,Curved Greatsword,SaberLarge,1,slash,slash,0,0,159,0,0,0.12,0.13,0,0.6,0.6,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8021900,Dismounter,Rotten,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.12,0.13,0,0.6,0.6,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8022000,Dismounter,Storm,11,Curved Greatsword,SaberLarge,1,slash,slash,159,0,0,0,0,0.12,0.13,0.7,0.7,0,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8022100,Dismounter,Mystic,11,Curved Greatsword,SaberLarge,1,slash,slash,0,159,0,0,0,0.12,0.13,0,0.6,0.6,13,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8030000,Bloodhound's Fang,Standard,11,Curved Greatsword,SaberLarge,1.07,slash,slash,141,0,0,0,0,0.4,0.8,0,0,0.6,18,20,0,0,0,2200,0,0,0,0,0,0,6,6,6,6,1175,Bloodhound's Finesse,1,0,0
8040000,Magma Wyrm's Scalesword,Standard,11,Curved Greatsword,SaberLarge,1.16,slash,slash,0,0,155,0,0,0.4,0.55,0.6,0.6,0,18,15,20,20,0,2200,0,0,0,0,0,0,6,6,6,6,1176,Magma Guillotine,1,0,0
8050000,Zamor Curved Sword,Standard,11,Curved Greatsword,SaberLarge,0.89,slash,slash,0,152,0,0,0,0.4,0.55,0.75,0,0.6,14,18,18,0,18,2200,0,0,0,0,0,0,6,6,6,6,1168,Zamor Ice Storm,1,0,0
8060000,Omen Cleaver,Standard,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.5,0.5,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060100,Omen Cleaver,Heavy,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.85,0.4,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060200,Omen Cleaver,Keen,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.4,0.9,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060300,Omen Cleaver,Quality,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.7,0.7,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060400,Omen Cleaver,Glint,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,163,0,0,0,0.25,0.25,0.85,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060500,Omen Cleaver,Dragonkin,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,0,163,0,0.25,0.25,0.75,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060600,Omen Cleaver,Gravity,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.25,0.25,0.85,0,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060700,Omen Cleaver,Flame,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,163,0,0,0.25,0.25,0,0.75,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060800,Omen Cleaver,Golden,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,0,0,142,0.25,0.25,0,0.85,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8060900,Omen Cleaver,Draconic,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,0,163,0,0.25,0.25,0,0.85,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8061000,Omen Cleaver,Bestial,11,Curved Greatsword,SaberLarge,1.03,slash,slash,163,0,0,0,0,0.25,0.25,0,0.85,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8061100,Omen Cleaver,Night,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,163,0,0,0,0.17,0.18,0.7,0.7,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8061200,Omen Cleaver,Lava,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,163,0,0,0.17,0.18,0.7,0.7,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8061300,Omen Cleaver,Frenzy,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,163,0,0,0.17,0.18,0.6,0.6,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
8061400,Omen Cleaver,Death,11,Curved Greatsword,SaberLarge,1.03,slash,slash,0,0,0,0,142,0.17,0.18,0.6,0.6,0,19,16,0,0,0,0,0,0,0,0,0,0,6,6,6,6,103,Spinning Slash,0,0,0
