weapon_id,weapon_name,unique_skill_weapon,sheet_row,aow_id,aow_name,raw_name,variant_weapon_type,skill_family,sequence_variant,hit_kind,hit_order,is_lacking_fp,is_damaging,atk_id,sp_effect_id0,sp_effect_id1,sp_effect_id2,sp_effect_id3,sp_effect_id4,overwrite_attack_element_correct_id,is_disable_both_hands_bonus,is_add_base_atk,is_arrow_attack,physical_attack_attribute,physical_mv,magic_mv,fire_mv,lightning_mv,holy_mv,attack_base_physical,attack_base_magic,attack_base_fire,attack_base_lightning,attack_base_holy,status_mv,weapon_buff_mv,poise_mv,stamina_cost,stamina_cost_mode
6040000,Dragon King's Cragblade,Dragon King's Cragblade,1864,1026,Thundercloud Form,Thundercloud Form Charged [1] - Loop 6x,,Thundercloud Form,Charged [1] - Loop 6x,loop,1,0,1,303401201,-1,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,precalculated
6040000,Dragon King's Cragblade,Dragon King's Cragblade,1865,1026,Thundercloud Form,Thundercloud Form Charged [2],,Thundercloud Form,Charged [2],charged,2,0,1,303401200,6906,-1,-1,1665,-1,-1,1,1,0,pierce,256.0,256.0,256.0,256.0,256.0,0.0,0.0,0.0,20.0,0.0,100.0,100.0,600.0,33.0,precalculated
7050000,Magma Blade,Magma Blade,1866,1172,Magma Shower,Magma Shower #1,,Magma Shower,#1,direct,1,0,1,303400500,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,290.0,15.0,precalculated
7050000,Magma Blade,Magma Blade,1867,1172,Magma Shower,Magma Shower #2 [1],,Magma Shower,#2 [1],direct,1,0,1,303400501,6903,-1,-1,-1,-1,-1,1,0,0,slash,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,10.0,precalculated
7050000,Magma Blade,Magma Blade,1868,1172,Magma Shower,Magma Shower #2 [2],,Magma Shower,#2 [2],direct,2,0,1,303400502,6903,-1,-1,-1,-1,-1,1,0,0,slash,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,290.0,15.0,precalculated
7050000,Magma Blade,Magma Blade,1869,1172,Magma Shower,Magma Shower - Bullet,,Magma Shower,Bullet,bullet,1,0,0,303400506,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,precalculated
7050000,Magma Blade,Magma Blade,1870,1172,Magma Shower,Magma Shower - Bullet,,Magma Shower,Bullet,bullet,1,0,1,303400507,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,100.0,0.0,0.0,precalculated
7050000,Magma Blade,Magma Blade,1871,1172,Magma Shower,Magma Shower #1 (Lacking FP),,Magma Shower,#1,direct,1,1,1,303400503,6903,-1,-1,-1,-1,-1,1,0,0,slash,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75.0,15.0,precalculated
7050000,Magma Blade,Magma Blade,1872,1172,Magma Shower,Magma Shower #2 [1] (Lacking FP),,Magma Shower,#2 [1],direct,1,1,1,303400504,6903,-1,-1,-1,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,10.0,precalculated
7050000,Magma Blade,Magma Blade,1873,1172,Magma Shower,Magma Shower #2 [2] (Lacking FP),,Magma Shower,#2 [2],direct,2,1,1,303400505,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75.0,15.0,precalculated
7070000,Wing of Astel,Wing of Astel,1883,1173,Nebula,Nebula - Bullet,,Nebula,Bullet,bullet,1,0,0,300707900,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,precalculated
7070000,Wing of Astel,Wing of Astel,1884,1173,Nebula,Nebula - Bullet,,Nebula,Bullet,bullet,1,0,0,300707901,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
7070000,Wing of Astel,Wing of Astel,1885,1173,Nebula,Nebula - Bullet,,Nebula,Bullet,bullet,1,0,1,300707902,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
7070000,Wing of Astel,Wing of Astel,1886,1173,Nebula,Nebula (Lacking FP),,Nebula,base,direct,1,1,1,300707905,6903,-1,-1,-1,-1,-1,1,0,0,slash,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,27.0,precalculated
7100000,Eclipse Shotel,Eclipse Shotel,1939,1174,Death Flare,Death Flare - Bullet,,Death Flare,Bullet,bullet,1,0,0,300710900,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,precalculated
7100000,Eclipse Shotel,Eclipse Shotel,1940,1174,Death Flare,Death Flare - Bullet,,Death Flare,Bullet,bullet,1,0,1,300710901,6903,-1,-1,-1,-1,-1,1,0,0,standard,190.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,0.0,precalculated
7100000,Eclipse Shotel,Eclipse Shotel,1941,1174,Death Flare,Death Flare (Lacking FP),,Death Flare,base,direct,1,1,1,300710905,6903,-1,-1,-1,-1,-1,1,0,0,slash,105.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,28.0,precalculated
7500000,Spirit Sword,Spirit Sword,1874,5250,Rancor Slash,Rancor Slash #1 [1],,Rancor Slash,#1 [1],direct,1,0,1,700000030,6903,-1,-1,-1,-1,-1,1,0,0,slash,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,85.0,18.0,precalculated
7500000,Spirit Sword,Spirit Sword,1875,5250,Rancor Slash,Rancor Slash #1 [2],,Rancor Slash,#1 [2],direct,2,0,1,700000031,6903,-1,-1,-1,-1,-1,1,0,0,slash,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,85.0,18.0,precalculated
7500000,Spirit Sword,Spirit Sword,1876,5250,Rancor Slash,Rancor Slash #2,,Rancor Slash,#2,direct,2,0,1,700000032,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,120.0,27.0,precalculated
7500000,Spirit Sword,Spirit Sword,1877,5250,Rancor Slash,Rancor Slash - Bullet,,Rancor Slash,Bullet,bullet,1,0,1,700000033,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,precalculated
7500000,Spirit Sword,Spirit Sword,1878,5250,Rancor Slash,Rancor Slash #1 [1] (Lacking FP),,Rancor Slash,#1 [1],direct,1,1,1,700000036,6903,-1,-1,-1,-1,-1,1,0,0,slash,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,18.0,precalculated
7500000,Spirit Sword,Spirit Sword,1879,5250,Rancor Slash,Rancor Slash #1 [2] (Lacking FP),,Rancor Slash,#1 [2],direct,2,1,1,700000037,6903,-1,-1,-1,-1,-1,1,0,0,slash,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,18.0,precalculated
7500000,Spirit Sword,Spirit Sword,1880,5250,Rancor Slash,Rancor Slash #2 (Lacking FP),,Rancor Slash,#2,direct,2,1,1,700000038,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,27.0,precalculated
7510000,Falx,Falx,1887,5100,Revenger's Blade,Revenger's Blade [1],,Revenger's Blade,[1],direct,1,0,1,600000612,6904,-1,-1,1665,-1,-1,1,0,0,slash,125.0,125.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,precalculated
7510000,Falx,Falx,1888,5100,Revenger's Blade,Revenger's Blade [2],,Revenger's Blade,[2],direct,2,0,1,600000613,6904,-1,-1,1665,-1,-1,1,0,0,slash,125.0,125.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,precalculated
7510000,Falx,Falx,1889,5100,Revenger's Blade,Revenger's Blade Charged [1],,Revenger's Blade,Charged [1],charged,1,0,1,600000610,6904,-1,-1,1665,-1,-1,1,0,0,slash,153.0,153.0,153.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7510000,Falx,Falx,1890,5100,Revenger's Blade,Revenger's Blade Charged [2],,Revenger's Blade,Charged [2],charged,2,0,1,600000611,6904,-1,-1,1665,-1,51020,1,1,0,slash,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7510000,Falx,Falx,1891,5100,Revenger's Blade,Revenger's Blade R1 [1],,Revenger's Blade,R1 [1],direct,1,0,1,600000614,6904,-1,-1,1665,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,2.0,precalculated
7510000,Falx,Falx,1892,5100,Revenger's Blade,Revenger's Blade R1 [2],,Revenger's Blade,R1 [2],direct,2,0,1,600000615,6904,-1,-1,1665,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,2.0,precalculated
7510000,Falx,Falx,1893,5100,Revenger's Blade,Revenger's Blade R1 [3],,Revenger's Blade,R1 [3],direct,3,0,1,600000616,6904,-1,-1,1665,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,2.0,precalculated
7510000,Falx,Falx,1894,5100,Revenger's Blade,Revenger's Blade R1 [4],,Revenger's Blade,R1 [4],direct,4,0,1,600000617,6904,-1,-1,1665,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,2.0,precalculated
7510000,Falx,Falx,1895,5100,Revenger's Blade,Revenger's Blade R1 [5],,Revenger's Blade,R1 [5],direct,5,0,1,600000618,6904,-1,-1,1665,-1,-1,1,0,0,slash,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,2.0,precalculated
7510000,Falx,Falx,1896,5100,Revenger's Blade,Revenger's Blade R1 [6],,Revenger's Blade,R1 [6],direct,6,0,1,600000619,6904,-1,-1,1665,-1,-1,1,0,0,slash,143.0,143.0,143.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,11.0,precalculated
7510000,Falx,Falx,1897,5100,Revenger's Blade,Revenger's Blade R1 [7],,Revenger's Blade,R1 [7],direct,7,0,1,600000620,6904,-1,-1,1665,-1,-1,1,0,0,slash,143.0,143.0,143.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,11.0,precalculated
7510000,Falx,Falx,1898,5100,Revenger's Blade,Revenger's Blade [1] (Lacking FP),,Revenger's Blade,[1],direct,1,1,1,600000623,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,precalculated
7510000,Falx,Falx,1899,5100,Revenger's Blade,Revenger's Blade [2] (Lacking FP),,Revenger's Blade,[2],direct,2,1,1,600000624,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,precalculated
7510000,Falx,Falx,1900,5100,Revenger's Blade,Revenger's Blade Charged [1] (Lacking FP),,Revenger's Blade,Charged [1],charged,1,1,1,600000621,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7510000,Falx,Falx,1901,5100,Revenger's Blade,Revenger's Blade Charged [2] (Lacking FP),,Revenger's Blade,Charged [2],charged,2,1,1,600000622,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7510000,Falx,Falx,1902,5100,Revenger's Blade,Revenger's Blade R1 [1] (Lacking FP),,Revenger's Blade,R1 [1],direct,1,1,1,600000625,6904,-1,-1,1665,-1,-1,1,0,0,slash,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,precalculated
7510000,Falx,Falx,1903,5100,Revenger's Blade,Revenger's Blade R1 [2] (Lacking FP),,Revenger's Blade,R1 [2],direct,2,1,1,600000626,6904,-1,-1,1665,-1,-1,1,0,0,slash,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,precalculated
7510000,Falx,Falx,1904,5100,Revenger's Blade,Revenger's Blade R1 [3] (Lacking FP),,Revenger's Blade,R1 [3],direct,3,1,1,600000627,6904,-1,-1,1665,-1,-1,1,0,0,slash,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,precalculated
7510000,Falx,Falx,1905,5100,Revenger's Blade,Revenger's Blade R1 [4] (Lacking FP),,Revenger's Blade,R1 [4],direct,4,1,1,600000628,6904,-1,-1,1665,-1,-1,1,0,0,slash,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,precalculated
7510000,Falx,Falx,1906,5100,Revenger's Blade,Revenger's Blade R1 [5] (Lacking FP),,Revenger's Blade,R1 [5],direct,5,1,1,600000629,6904,-1,-1,1665,-1,-1,1,0,0,slash,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,precalculated
7510000,Falx,Falx,1907,5100,Revenger's Blade,Revenger's Blade R1 [6] (Lacking FP),,Revenger's Blade,R1 [6],direct,6,1,1,600000630,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7510000,Falx,Falx,1908,5100,Revenger's Blade,Revenger's Blade R1 [7] (Lacking FP),,Revenger's Blade,R1 [7],direct,7,1,1,600000631,6904,-1,-1,1665,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,11.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1909,5090,Unending Dance,Unending Dance,,Unending Dance,base,direct,1,0,1,600000670,6904,-1,-1,-1,1667,-1,1,0,0,slash,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,120.0,8.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1910,5090,Unending Dance,Unending Dance - Loop [1],,Unending Dance,Loop [1],loop,1,0,1,600000677,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1911,5090,Unending Dance,Unending Dance - Loop [2],,Unending Dance,Loop [2],loop,2,0,1,600000671,6904,-1,-1,-1,1667,-1,1,0,0,slash,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,40.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1912,5090,Unending Dance,Unending Dance - Loop [3],,Unending Dance,Loop [3],loop,3,0,1,600000672,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1913,5090,Unending Dance,Unending Dance - Loop [4],,Unending Dance,Loop [4],loop,4,0,1,600000678,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,40.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1914,5090,Unending Dance,Unending Dance - Loop [5],,Unending Dance,Loop [5],loop,5,0,1,600000673,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1915,5090,Unending Dance,Unending Dance - Loop [6],,Unending Dance,Loop [6],loop,6,0,1,600000679,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,40.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1916,5090,Unending Dance,Unending Dance - Loop [7],,Unending Dance,Loop [7],loop,7,0,1,600000674,6904,-1,-1,-1,1667,-1,1,0,0,slash,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,60.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1917,5090,Unending Dance,Unending Dance - Loop [8],,Unending Dance,Loop [8],loop,8,0,1,600000680,6904,-1,-1,-1,1667,-1,1,0,0,slash,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,70.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1918,5090,Unending Dance,Unending Dance - Loop [9],,Unending Dance,Loop [9],loop,9,0,1,600000675,6904,-1,-1,-1,1667,-1,1,0,0,slash,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,40.0,3.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1919,5090,Unending Dance,Unending Dance - Loop [10],,Unending Dance,Loop [10],loop,10,0,1,600000681,6904,-1,-1,-1,1667,-1,1,0,0,slash,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,50.0,3.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1920,5090,Unending Dance,Unending Dance - Loop [11],,Unending Dance,Loop [11],loop,11,0,1,600000682,6904,-1,-1,-1,1667,-1,1,0,0,slash,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,70.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1921,5090,Unending Dance,Unending Dance - Loop [12],,Unending Dance,Loop [12],loop,12,0,1,600000676,6904,-1,-1,-1,1667,-1,1,0,0,slash,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1922,5090,Unending Dance,Unending Dance (Lacking FP),,Unending Dance,base,direct,1,1,1,600000683,6904,-1,-1,-1,1667,-1,1,0,0,slash,75.0,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,8.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1923,5090,Unending Dance,Unending Dance - Loop [1] (Lacking FP),,Unending Dance,Loop [1],loop,1,1,1,600000690,6904,-1,-1,-1,1667,-1,1,0,0,slash,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,25.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1924,5090,Unending Dance,Unending Dance - Loop [2] (Lacking FP),,Unending Dance,Loop [2],loop,2,1,1,600000684,6904,-1,-1,-1,1667,-1,1,0,0,slash,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,20.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1925,5090,Unending Dance,Unending Dance - Loop [3] (Lacking FP),,Unending Dance,Loop [3],loop,3,1,1,600000685,6904,-1,-1,-1,1667,-1,1,0,0,slash,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,15.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1926,5090,Unending Dance,Unending Dance - Loop [4] (Lacking FP),,Unending Dance,Loop [4],loop,4,1,1,600000691,6904,-1,-1,-1,1667,-1,1,0,0,slash,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,20.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1927,5090,Unending Dance,Unending Dance - Loop [5] (Lacking FP),,Unending Dance,Loop [5],loop,5,1,1,600000686,6904,-1,-1,-1,1667,-1,1,0,0,slash,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,15.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1928,5090,Unending Dance,Unending Dance - Loop [6] (Lacking FP),,Unending Dance,Loop [6],loop,6,1,1,600000692,6904,-1,-1,-1,1667,-1,1,0,0,slash,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,20.0,4.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1929,5090,Unending Dance,Unending Dance - Loop [7] (Lacking FP),,Unending Dance,Loop [7],loop,7,1,1,600000687,6904,-1,-1,-1,1667,-1,1,0,0,slash,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,35.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1930,5090,Unending Dance,Unending Dance - Loop [8] (Lacking FP),,Unending Dance,Loop [8],loop,8,1,1,600000693,6904,-1,-1,-1,1667,-1,1,0,0,slash,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,35.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1931,5090,Unending Dance,Unending Dance - Loop [9] (Lacking FP),,Unending Dance,Loop [9],loop,9,1,1,600000688,6904,-1,-1,-1,1667,-1,1,0,0,slash,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,25.0,3.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1932,5090,Unending Dance,Unending Dance - Loop [10] (Lacking FP),,Unending Dance,Loop [10],loop,10,1,1,600000694,6904,-1,-1,-1,1667,-1,1,0,0,slash,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,25.0,3.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1933,5090,Unending Dance,Unending Dance - Loop [11] (Lacking FP),,Unending Dance,Loop [11],loop,11,1,1,600000695,6904,-1,-1,-1,1667,-1,1,0,0,slash,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,35.0,6.0,precalculated
7520000,Dancing Blade of Ranah,Dancing Blade of Ranah,1934,5090,Unending Dance,Unending Dance - Loop [12] (Lacking FP),,Unending Dance,Loop [12],loop,12,1,1,600000689,6904,-1,-1,-1,1667,-1,1,0,0,slash,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,30.0,6.0,precalculated
7530000,Horned Warrior's Sword,Horned Warrior's Sword,1935,5530,Horn Calling,Horn Calling,,Horn Calling,base,direct,1,0,1,300300852,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,34.0,precalculated
7530000,Horned Warrior's Sword,Horned Warrior's Sword,1936,5530,Horn Calling,Horn Calling - Bullet,,Horn Calling,Bullet,bullet,1,0,0,700000061,-1,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,precalculated
7530000,Horned Warrior's Sword,Horned Warrior's Sword,1937,5530,Horn Calling,Horn Calling - Bullet,,Horn Calling,Bullet,bullet,1,0,1,700000060,-1,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,precalculated
7530000,Horned Warrior's Sword,Horned Warrior's Sword,1938,5530,Horn Calling,Horn Calling (Lacking FP),,Horn Calling,base,direct,1,1,1,300300853,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,46.0,precalculated
8010000,Onyx Lord's Greatsword,Onyx Lord's Greatsword,1946,1041,Onyx Lords' Repulsion,Onyx Lord's Repulsion,,Onyx Lords' Repulsion,Onyx Lord's Repulsion,direct,1,0,1,303400800,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,precalculated
8010000,Onyx Lord's Greatsword,Onyx Lord's Greatsword,1947,1041,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Inner),,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Inner),bullet,1,0,1,303400805,-1,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,precalculated
8010000,Onyx Lord's Greatsword,Onyx Lord's Greatsword,1948,1041,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Middle),,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Middle),bullet,1,0,1,303400806,-1,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,precalculated
8010000,Onyx Lord's Greatsword,Onyx Lord's Greatsword,1949,1041,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Outer),,Onyx Lords' Repulsion,Onyx Lord's Repulsion - Bullet (Stackable Outer),bullet,1,0,1,303400807,-1,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,precalculated
8010000,Onyx Lord's Greatsword,Onyx Lord's Greatsword,1950,1041,Onyx Lords' Repulsion,Onyx Lord's Repulsion (Lacking FP),,Onyx Lords' Repulsion,Onyx Lord's Repulsion,direct,1,1,1,303400801,6903,-1,-1,-1,-1,-1,1,0,0,slash,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,41.0,precalculated
