weapon_id,name,affinity,weapon_type_id,weapon_type_name,weapon_type_keys,stamina_consumption_rate,physical_attribute_primary,physical_attribute_secondary,base_physical,base_magic,base_fire,base_lightning,base_holy,str_scaling,dex_scaling,int_scaling,fai_scaling,arc_scaling,req_str,req_dex,req_int,req_fai,req_arc,reinforce_type,attack_element_correct_id,curve_id_physical,curve_id_magic,curve_id_fire,curve_id_lightning,curve_id_holy,curve_id_poison,curve_id_blood,curve_id_sleep,curve_id_madness,native_skill_id,native_skill_name,disable_gem_attr,disable_two_hand_bonus,is_somber
3051000,Flamberge,Poison,5,Greatsword,SwordLarge,1.04,standard,pierce,125,0,0,0,0,0.25,0.57,0,0,0.3,15,14,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3051100,Flamberge,Blood,5,Greatsword,SwordLarge,1.04,standard,pierce,125,0,0,0,0,0.25,0.57,0,0,0.3,15,14,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3051200,Flamberge,Occult,5,Greatsword,SwordLarge,1.04,standard,pierce,125,0,0,0,0,0.1,0.24,0,0,0.73,15,14,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3060000,Ordovis's Greatsword,Standard,5,Greatsword,SwordLarge,1.115,standard,pierce,107,0,0,0,69,0.79,0.1,0,0.35,0,25,13,0,15,0,2200,10000,0,0,0,0,4,6,6,6,6,1198,Ordovis's Vortex,1,0,1
3070000,Alabaster Lord's Sword,Standard,5,Greatsword,SwordLarge,0.93,standard,pierce,128,38,0,0,0,0.58,0.2,0.3,0,0,16,12,18,0,0,2200,10000,0,4,0,0,0,6,6,6,6,1040,Alabaster Lords' Pull,1,0,1
3080000,Banished Knight's Greatsword,Standard,5,Greatsword,SwordLarge,1.03,standard,pierce,142,0,0,0,0,0.44,0.36,0,0,0,17,9,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080100,Banished Knight's Greatsword,Heavy,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.47,0,0,0,0,17,9,0,0,0,100,10000,1,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080200,Banished Knight's Greatsword,Keen,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.16,0.41,0,0,0,17,9,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080300,Banished Knight's Greatsword,Quality,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.54,0.54,0,0,0,17,9,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080400,Banished Knight's Greatsword,Fire,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,137,0,0,0.33,0.16,0,0,0,17,9,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080500,Banished Knight's Greatsword,Flame Art,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,137,0,0,0.13,0.1,0,0.35,0,17,9,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080600,Banished Knight's Greatsword,Lightning,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,137,0,0.16,0.33,0,0,0,17,9,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080700,Banished Knight's Greatsword,Sacred,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,137,0.13,0.1,0,0.35,0,17,9,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080800,Banished Knight's Greatsword,Magic,5,Greatsword,SwordLarge,1.03,standard,pierce,137,137,0,0,0,0.13,0.1,0.36,0,0,17,9,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3080900,Banished Knight's Greatsword,Cold,5,Greatsword,SwordLarge,1.03,standard,pierce,137,103,0,0,0,0.39,0.32,0.36,0,0,17,9,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3081000,Banished Knight's Greatsword,Poison,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.41,0.34,0,0,0.3,17,9,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3081100,Banished Knight's Greatsword,Blood,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.41,0.34,0,0,0.3,17,9,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3081200,Banished Knight's Greatsword,Occult,5,Greatsword,SwordLarge,1.03,standard,pierce,137,0,0,0,0,0.17,0.14,0,0,0.68,17,9,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3090000,Dark Moon Greatsword,Standard,5,Greatsword,SwordLarge,1.07,standard,pierce,82,98,0,0,0,0.25,0.25,0.7,0,0,16,11,38,0,0,2200,10000,0,4,0,0,0,6,6,6,6,1008,Moonlight Greatsword,1,0,1
3100000,Sacred Relic Sword,Standard,5,Greatsword,SwordLarge,1.08,standard,pierce,118,0,0,0,76,0.15,0.56,0,0.36,0,14,24,0,22,0,2200,10000,0,0,0,0,4,6,6,6,6,1020,Wave of Gold,1,0,1
3130000,Helphen's Steeple,Standard,5,Greatsword,SwordLarge,1.1,standard,pierce,101,101,0,0,0,0.35,0.1,0.5,0,0,19,10,22,0,0,2200,10000,0,4,4,0,0,6,6,6,6,1021,Ruinous Ghostflame,1,0,1
3140000,Blasphemous Blade,Standard,5,Greatsword,SwordLarge,1.2,standard,pierce,121,0,78,0,0,0.35,0.35,0,0.5,0,22,15,0,21,0,2200,10000,0,0,4,0,0,6,6,6,6,1014,Taker's Flames,1,0,1
3150000,Marais Executioner's Sword,Standard,5,Greatsword,SwordLarge,1.06,standard,pierce,94,61,0,0,0,0.63,0.07,0,0,0.3,24,14,0,0,23,2200,10100,7,4,0,0,0,6,6,6,6,1012,Eochaid's Dancing Blade,1,0,1
3160000,Sword of Milos,Standard,5,Greatsword,SwordLarge,1.07,standard,pierce,141,0,0,0,0,0.34,0.47,0,0,0,15,19,0,0,0,2200,10000,0,0,0,0,0,6,6,6,6,1015,Shriek of Milos,1,0,1
3170000,Golden Order Greatsword,Standard,5,Greatsword,SwordLarge,1.04,standard,pierce,86,0,0,0,103,0.1,0.3,0,0.64,0,16,21,0,28,0,2200,10000,0,0,0,0,4,6,6,6,6,1022,Establish Order,1,0,1
3180000,Claymore,Standard,5,Greatsword,SwordLarge,1,standard,pierce,138,0,0,0,0,0.49,0.34,0,0,0,16,13,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180100,Claymore,Heavy,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.47,0,0,0,0,16,13,0,0,0,100,10000,1,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180200,Claymore,Keen,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.16,0.43,0,0,0,16,13,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180300,Claymore,Quality,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.54,0.54,0,0,0,16,13,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180400,Claymore,Fire,5,Greatsword,SwordLarge,1,standard,pierce,133,0,133,0,0,0.34,0.16,0,0,0,16,13,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180500,Claymore,Flame Art,5,Greatsword,SwordLarge,1,standard,pierce,133,0,133,0,0,0.14,0.1,0,0.36,0,16,13,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180600,Claymore,Lightning,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,133,0,0.16,0.34,0,0,0,16,13,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,100,Lion's Claw,0,0,0
3180700,Claymore,Sacred,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,133,0.14,0.1,0,0.36,0,16,13,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,100,Lion's Claw,0,0,0
3180800,Claymore,Magic,5,Greatsword,SwordLarge,1,standard,pierce,133,133,0,0,0,0.14,0.1,0.38,0,0,16,13,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3180900,Claymore,Cold,5,Greatsword,SwordLarge,1,standard,pierce,133,100,0,0,0,0.44,0.3,0.37,0,0,16,13,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3181000,Claymore,Poison,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.46,0.32,0,0,0.3,16,13,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3181100,Claymore,Blood,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.46,0.32,0,0,0.3,16,13,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3181200,Claymore,Occult,5,Greatsword,SwordLarge,1,standard,pierce,133,0,0,0,0,0.19,0.13,0,0,0.7,16,13,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,100,Lion's Claw,0,0,0
3190000,Gargoyle's Greatsword,Standard,5,Greatsword,SwordLarge,1.06,standard,pierce,133,0,0,0,0,0.76,0.05,0,0,0,18,10,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190100,Gargoyle's Greatsword,Heavy,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.66,0,0,0,0,18,10,0,0,0,6000,10000,1,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190200,Gargoyle's Greatsword,Keen,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.32,0.44,0,0,0,18,10,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190300,Gargoyle's Greatsword,Quality,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.57,0.57,0,0,0,18,10,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190400,Gargoyle's Greatsword,Fire,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,129,0,0,0.39,0.16,0,0,0,18,10,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190500,Gargoyle's Greatsword,Flame Art,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,129,0,0,0.22,0.04,0,0.4,0,18,10,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190600,Gargoyle's Greatsword,Lightning,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,129,0,0.16,0.39,0,0,0,18,10,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190700,Gargoyle's Greatsword,Sacred,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,129,0.22,0.04,0,0.4,0,18,10,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,220,Vacuum Slice,0,0,0
3190800,Gargoyle's Greatsword,Magic,5,Greatsword,SwordLarge,1.06,standard,pierce,129,129,0,0,0,0.22,0.04,0.44,0,0,18,10,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3190900,Gargoyle's Greatsword,Cold,5,Greatsword,SwordLarge,1.06,standard,pierce,129,97,0,0,0,0.68,0.04,0.36,0,0,18,10,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3191000,Gargoyle's Greatsword,Poison,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.72,0.04,0,0,0.3,18,10,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3191100,Gargoyle's Greatsword,Blood,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.72,0.04,0,0,0.3,18,10,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3191200,Gargoyle's Greatsword,Occult,5,Greatsword,SwordLarge,1.06,standard,pierce,129,0,0,0,0,0.3,0.04,0,0,0.76,18,10,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,220,Vacuum Slice,0,0,0
3200000,Death's Poker,Standard,5,Greatsword,SwordLarge,0.99,standard,pierce,123,36,0,0,0,0.35,0.5,0.2,0,0,15,17,11,0,0,2200,10000,0,4,0,0,0,6,6,6,6,1048,Ghostflame Ignition,1,0,1
3210000,Gargoyle's Blackblade,Standard,5,Greatsword,SwordLarge,1.06,standard,pierce,102,0,0,0,122,0.4,0.15,0,0.3,0,18,10,0,22,0,2200,10000,0,0,0,0,4,6,6,6,6,1167,Corpse Wax Cutter,1,0,1
3500000,Sword Lance,Standard,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,132,0,0,0,0,0.65,0.08,0,0,0,21,11,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500100,Sword Lance,Heavy,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.62,0,0,0,0,21,11,0,0,0,100,10000,1,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500200,Sword Lance,Keen,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.14,0.45,0,0,0,21,11,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500300,Sword Lance,Quality,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.54,0.54,0,0,0,21,11,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500400,Sword Lance,Fire,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,126,0,0,0.35,0.14,0,0,0,21,11,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500500,Sword Lance,Flame Art,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,126,0,0,0.26,0.03,0,0.3,0,21,11,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500600,Sword Lance,Lightning,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,126,0,0.14,0.35,0,0,0,21,11,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500700,Sword Lance,Sacred,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,126,0.26,0.03,0,0.3,0,21,11,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,101,Impaling Thrust,0,0,0
3500800,Sword Lance,Magic,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,126,0,0,0,0.16,0.02,0.36,0,0,21,11,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3500900,Sword Lance,Cold,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,107,0,0,0,0.58,0.07,0.25,0,0,21,11,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3501000,Sword Lance,Poison,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.55,0.06,0,0,0.3,21,11,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3501100,Sword Lance,Blood,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.55,0.06,0,0,0.3,21,11,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3501200,Sword Lance,Occult,16,Heavy Thrusting Sword,RapierHeavy,1.135,standard,pierce,126,0,0,0,0,0.4,0.04,0,0,0.62,21,11,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,101,Impaling Thrust,0,0,0
3510000,Greatsword of Damnation,Standard,5,Greatsword,SwordLarge,0.97,standard,pierce,123,0,0,0,79,0.38,0.21,0,0.25,0,20,15,0,20,0,2200,10000,0,0,0,0,4,6,6,6,6,5220,Golden Crux,1,0,1
3520000,Lizard Greatsword,Standard,5,Greatsword,SwordLarge,1.015,strike,pierce,140,0,0,0,0,0.28,0.48,0,0,0,12,14,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520100,Lizard Greatsword,Heavy,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.41,0,0,0,0,12,14,0,0,0,100,10000,1,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520200,Lizard Greatsword,Keen,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.07,0.49,0,0,0,12,14,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520300,Lizard Greatsword,Quality,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.47,0.47,0,0,0,12,14,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520400,Lizard Greatsword,Fire,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,134,0,0,0.35,0.07,0,0,0,12,14,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520500,Lizard Greatsword,Flame Art,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,134,0,0,0.08,0.14,0,0.38,0,12,14,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520600,Lizard Greatsword,Lightning,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,134,0,0.07,0.35,0,0,0,12,14,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520700,Lizard Greatsword,Sacred,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,134,0.08,0.14,0,0.36,0,12,14,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520800,Lizard Greatsword,Magic,5,Greatsword,SwordLarge,1.015,strike,pierce,134,134,0,0,0,0.08,0.14,0.36,0,0,12,14,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3520900,Lizard Greatsword,Cold,5,Greatsword,SwordLarge,1.015,strike,pierce,134,114,0,0,0,0.25,0.43,0.36,0,0,12,14,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3521000,Lizard Greatsword,Poison,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.26,0.45,0,0,0.3,12,14,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3521100,Lizard Greatsword,Blood,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.26,0.45,0,0,0.3,12,14,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3521200,Lizard Greatsword,Occult,5,Greatsword,SwordLarge,1.015,strike,pierce,134,0,0,0,0,0.11,0.19,0,0,0.64,12,14,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
3550000,Greatsword of Solitude,Standard,5,Greatsword,SwordLarge,1.165,standard,pierce,120,0,0,0,0,0.95,0.15,0,0,0,27,13,0,0,0,2200,10000,0,0,0,0,0,6,6,6,6,5430,Solitary Moon Slash,1,0,1
3560000,Leontiel's Greatsword,Standard,5,Greatsword,SwordLarge,1,pierce,standard,130,0,0,0,0,0.2,0.68,0,0,0,13,26,0,0,0,2200,10000,0,0,0,0,0,6,6,6,6,1200,Muleta,1,0,1
4000000,Greatsword,Standard,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,164,0,0,0,0,0.61,0.18,0,0,0,31,12,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000100,Greatsword,Heavy,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.58,0,0,0,0,31,12,0,0,0,6000,10000,1,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000200,Greatsword,Keen,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.23,0.38,0,0,0,31,12,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000300,Greatsword,Quality,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.51,0.51,0,0,0,31,12,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000400,Greatsword,Fire,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,159,0,0,0.32,0.15,0,0,0,31,12,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000500,Greatsword,Flame Art,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,159,0,0,0.25,0.07,0,0.25,0,31,12,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000600,Greatsword,Lightning,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,159,0,0.15,0.32,0,0,0,31,12,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000700,Greatsword,Sacred,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,159,0.15,0.04,0,0.31,0,31,12,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000800,Greatsword,Magic,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,159,0,0,0,0.12,0.05,0.35,0,0,31,12,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4000900,Greatsword,Cold,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,119,0,0,0,0.54,0.16,0.27,0,0,31,12,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4001000,Greatsword,Poison,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.54,0.16,0,0,0.3,31,12,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4001100,Greatsword,Blood,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.54,0.16,0,0,0.3,31,12,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4001200,Greatsword,Occult,7,Colossal Sword,SwordGigantic,1.135,standard,pierce,159,0,0,0,0,0.24,0.07,0,0,0.67,31,12,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010000,Watchdog's Greatsword,Standard,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,142,0,0,0,0,0.85,0.06,0,0,0,30,10,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010100,Watchdog's Greatsword,Heavy,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.73,0,0,0,0,30,10,0,0,0,6000,10000,1,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010200,Watchdog's Greatsword,Keen,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.27,0.5,0,0,0,30,10,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010300,Watchdog's Greatsword,Quality,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.64,0.64,0,0,0,30,10,0,0,0,300,10000,8,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010400,Watchdog's Greatsword,Fire,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,137,0,0,0.44,0.18,0,0,0,30,10,0,0,0,400,10005,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010500,Watchdog's Greatsword,Flame Art,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,137,0,0,0.35,0.04,0,0.4,0,30,10,0,0,0,500,10000,0,0,4,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010600,Watchdog's Greatsword,Lightning,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,137,0,0.18,0.44,0,0,0,30,10,0,0,0,600,10000,0,0,0,4,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010700,Watchdog's Greatsword,Sacred,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,137,0.35,0.04,0,0.4,0,30,10,0,0,0,700,10000,0,0,0,0,4,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010800,Watchdog's Greatsword,Magic,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,137,0,0,0,0.34,0.04,0.5,0,0,30,10,0,0,0,800,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4010900,Watchdog's Greatsword,Cold,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,103,0,0,0,0.76,0.05,0.4,0,0,30,10,0,0,0,900,10000,0,4,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4011000,Watchdog's Greatsword,Poison,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.76,0.05,0,0,0.3,30,10,0,0,0,1000,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4011100,Watchdog's Greatsword,Blood,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.76,0.05,0,0,0.3,30,10,0,0,0,1100,10013,0,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4011200,Watchdog's Greatsword,Occult,7,Colossal Sword,SwordGigantic,1.06,standard,pierce,137,0,0,0,0,0.34,0.04,0,0,0.77,30,10,0,0,0,1200,10013,7,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4020000,Maliketh's Black Blade,Standard,7,Colossal Sword,SwordGigantic,1.1,standard,pierce,127,0,0,0,82,0.62,0.15,0,0.5,0,34,12,0,20,0,2200,10000,0,0,0,0,4,6,6,6,6,1038,Destined Death,1,0,1
4030000,Troll's Golden Sword,Standard,7,Colossal Sword,SwordGigantic,1.015,standard,pierce,155,0,0,0,0,0.53,0.3,0,0,0,29,10,0,0,0,0,10000,0,0,0,0,0,6,6,6,6,653,Troll's Roar,0,0,0
4030100,Troll's Golden Sword,Heavy,7,Colossal Sword,SwordGigantic,1.015,standard,pierce,150,0,0,0,0,0.48,0,0,0,0,29,10,0,0,0,100,10000,1,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
4030200,Troll's Golden Sword,Keen,7,Colossal Sword,SwordGigantic,1.015,standard,pierce,150,0,0,0,0,0.16,0.43,0,0,0,29,10,0,0,0,200,10000,2,0,0,0,0,6,6,6,6,106,Stamp (Upward Cut),0,0,0
