curve_id,stat_value,multiplier
15,13,0.125
15,14,0.13541667
15,15,0.14583333
15,16,0.15625
15,17,0.16666667
15,18,0.17708333
15,19,0.1875
15,20,0.19791667
15,21,0.20833333
15,22,0.21875
15,23,0.22916667
15,24,0.23958333
15,25,0.25
15,26,0.26142857
15,27,0.27285714
15,28,0.28428571
15,29,0.29571429
15,30,0.30714286
15,31,0.31857143
15,32,0.33
15,33,0.34142857
15,34,0.35285714
15,35,0.36428571
15,36,0.37571429
15,37,0.38714286
15,38,0.39857143
15,39,0.41
15,40,0.42142857
15,41,0.43285714
15,42,0.44428571
15,43,0.45571429
15,44,0.46714286
15,45,0.47857143
15,46,0.49
15,47,0.50142857
15,48,0.51285714
15,49,0.52428571
15,50,0.53571429
15,51,0.54714286
15,52,0.55857143
15,53,0.57
15,54,0.58142857
15,55,0.59285714
15,56,0.60428571
15,57,0.61571429
15,58,0.62714286
15,59,0.63857143
15,60,0.65
15,61,0.665
15,62,0.68
15,63,0.695
15,64,0.71
15,65,0.725
15,66,0.74
15,67,0.755
15,68,0.77
15,69,0.785
15,70,0.8
15,71,0.815
15,72,0.83
15,73,0.845
15,74,0.86
15,75,0.875
15,76,0.89
15,77,0.905
15,78,0.92
15,79,0.935
15,80,0.95
15,81,0.95263158
15,82,0.95526316
15,83,0.95789474
15,84,0.96052632
15,85,0.96315789
15,86,0.96578947
15,87,0.96842105
15,88,0.97105263
15,89,0.97368421
15,90,0.97631579
15,91,0.97894737
15,92,0.98157895
15,93,0.98421053
15,94,0.98684211
15,95,0.98947368
15,96,0.99210526
15,97,0.99473684
15,98,0.99736842
15,99,1
16,0,0
16,1,0
16,2,0.01176471
16,3,0.02352941
16,4,0.03529412
16,5,0.04705882
16,6,0.05882353
16,7,0.07058824
16,8,0.08235294
16,9,0.09411765
16,10,0.10588235
16,11,0.11764706
16,12,0.12941176
16,13,0.14117647
16,14,0.15294118
16,15,0.16470588
16,16,0.17647059
16,17,0.18823529
16,18,0.2
16,19,0.21309524
16,20,0.22619048
16,21,0.23928571
16,22,0.25238095
16,23,0.26547619
16,24,0.27857143
16,25,0.29166667
16,26,0.3047619
16,27,0.31785714
16,28,0.33095238
16,29,0.34404762
16,30,0.35714286
16,31,0.3702381
16,32,0.38333333
16,33,0.39642857
16,34,0.40952381
16,35,0.42261905
16,36,0.43571429
16,37,0.44880952
16,38,0.46190476
16,39,0.475
16,40,0.48809524
16,41,0.50119048
16,42,0.51428571
16,43,0.52738095
16,44,0.54047619
16,45,0.55357143
16,46,0.56666667
16,47,0.5797619
16,48,0.59285714
16,49,0.60595238
16,50,0.61904762
16,51,0.63214286
16,52,0.6452381
16,53,0.65833333
16,54,0.67142857
16,55,0.68452381
16,56,0.69761905
16,57,0.71071429
16,58,0.72380952
16,59,0.73690476
16,60,0.75
16,61,0.7575
16,62,0.765
16,63,0.7725
16,64,0.78
16,65,0.7875
16,66,0.795
16,67,0.8025
16,68,0.81
16,69,0.8175
16,70,0.825
16,71,0.8325
16,72,0.84
16,73,0.8475
16,74,0.855
16,75,0.8625
16,76,0.87
16,77,0.8775
16,78,0.885
16,79,0.8925
16,80,0.9
16,81,0.90526316
16,82,0.91052632
16,83,0.91578947
16,84,0.92105263
16,85,0.92631579
16,86,0.93157895
16,87,0.93684211
16,88,0.94210526
16,89,0.94736842
16,90,0.95263158
16,91,0.95789474
16,92,0.96315789
16,93,0.96842105
16,94,0.97368421
16,95,0.97894737
16,96,0.98421053
16,97,0.98947368
16,98,0.99473684
16,99,1
50,0,0
50,1,0
50,2,0
50,3,0
50,4,0
50,5,0
50,6,0
50,7,0
50,8,0
50,9,0
50,10,0
50,11,0
50,12,0
50,13,0
50,14,0
50,15,0
50,16,0
50,17,0
50,18,0
50,19,0
50,20,0
50,21,0
50,22,0
50,23,0
50,24,0
50,25,0
50,26,0
50,27,0
50,28,0
50,29,0
50,30,0
50,31,0
50,32,0
50,33,0
50,34,0
50,35,0
50,36,0
50,37,0
50,38,0
50,39,0
50,40,0
50,41,0
50,42,0
50,43,0
50,44,0
50,45,0
50,46,0
50,47,0
50,48,0
50,49,0
50,50,0
50,51,0
50,52,0
50,53,0
50,54,0
50,55,0
50,56,0
50,57,0
50,58,0
50,59,0
50,60,0
50,61,0
50,62,0
50,63,0
50,64,0
50,65,0
50,66,0
50,67,0
50,68,0
50,69,0
50,70,0
50,71,0
50,72,0
50,73,0
50,74,0
50,75,0
50,76,0
50,77,0
50,78,0
50,79,0
50,80,0
50,81,0
50,82,0
50,83,0
50,84,0
50,85,0
50,86,0
50,87,0
50,88,0
50,89,0
50,90,0
50,91,0
50,92,0
50,93,0
50,94,0
50,95,0
50,96,0
50,97,0
50,98,0
50,99,0
51,0,0
51,1,0.01
51,2,0.01
51,3,0.01
51,4,0.01
51,5,0.01
51,6,0.01
51,7,0.01
51,8,0.01
51,9,0.01
51,10,0.01
51,11,0.01
51,12,0.01
51,13,0.01
51,14,0.01
51,15,0.01
51,16,0.01
51,17,0.01
51,18,0.01
51,19,0.01
51,20,0.01
51,21,0.01
51,22,0.01
51,23,0.01
51,24,0.01
51,25,0.01
51,26,0.01
51,27,0.01
51,28,0.01
51,29,0.01
51,30,0.01
51,31,0.01
51,32,0.01
51,33,0.01
51,34,0.01
51,35,0.01
51,36,0.01
51,37,0.01
51,38,0.01
51,39,0.01
51,40,0.01
51,41,0.01
51,42,0.01
51,43,0.01
51,44,0.01
51,45,0.01
51,46,0.01
51,47,0.01
51,48,0.01
51,49,0.01
51,50,0.01
51,51,0.01
51,52,0.01
51,53,0.01
51,54,0.01
51,55,0.01
51,56,0.01
51,57,0.01
51,58,0.01
51,59,0.01
51,60,0.01
51,61,0.01
51,62,0.01
51,63,0.01
51,64,0.01
51,65,0.01
51,66,0.01
51,67,0.01
51,68,0.01
51,69,0.01
51,70,0.01
51,71,0.01
51,72,0.01
51,73,0.01
51,74,0.01
51,75,0.01
51,76,0.01
51,77,0.01
51,78,0.01
51,79,0.01
51,80,0.01
51,81,0.01
51,82,0.01
51,83,0.01
51,84,0.01
51,85,0.01
51,86,0.01
51,87,0.01
51,88,0.01
51,89,0.01
51,90,0.01
51,91,0.01
51,92,0.01
51,93,0.01
51,94,0.01
51,95,0.01
51,96,0.01
51,97,0.01
51,98,0.01
51,99,0.01
100,0,0
100,1,3
100,2,3.04252586
100,3,3.12028131
100,4,3.22097087
100,5,3.34020691
100,6,3.47545361
100,7,3.625
100,8,3.78759002
100,9,3.96225045
100,10,4.14819832
100,11,4.34478588
100,12,4.55146567
100,13,4.76776695
100,14,4.99327936
100,15,5.22764096
100,16,5.47052942
100,17,5.72165527
100,18,5.98075667
100,19,6.24759526
100,20,6.5219529
100,21,6.80362887
100,22,7.09243777
100,23,7.38820758
100,24,7.69077817
100,25,8
100,26,8.33053159
100,27,8.70850997
100,28,9.1067419
100,29,9.51872437
100,30,9.94124333
100,31,10.3723532
100,32,10.81074092
100,33,11.25545696
100,34,11.70578084
100,35,12.16114617
100,36,12.6210953
100,37,13.0852504
100,38,13.55329391
100,39,14.02495505
100,40,14.5
100,41,14.76863158
100,42,15.03444913
100,43,15.29732815
100,44,15.557131
100,45,15.81370465
100,46,16.06687777
100,47,16.3164571
100,48,16.56222278
100,49,16.8039221
100,50,17.04126123
100,51,17.27389373
100,52,17.50140423
100,53,17.72328439
100,54,17.93889583
100,55,18.14740943
100,56,18.3476983
100,57,18.53812759
100,58,18.71606919
100,59,18.87641194
100,60,19
100,61,19.06137958
100,62,19.12243692
100,63,19.18316508
100,64,19.24355676
100,65,19.30360428
100,66,19.36329958
100,67,19.42263412
100,68,19.48159893
100,69,19.54018449
100,70,19.59838071
100,71,19.65617689
100,72,19.71356163
100,73,19.77052278
100,74,19.82704736
100,75,19.88312143
100,76,19.93873004
100,77,19.99385706
100,78,20.04848504
100,79,20.10259505
100,80,20.15616645
100,81,20.20917667
100,82,20.26160088
100,83,20.31341162
100,84,20.36457839
100,85,20.41506702
100,86,20.46483896
100,87,20.51385037
100,88,20.56205085
100,89,20.60938181
100,90,20.65577415
100,91,20.70114505
100,92,20.74539313
100,93,20.78839108
100,94,20.82997356
100,95,20.86991583
100,96,20.90789187
100,97,20.94337758
100,98,20.97535366
100,99,21
101,0,0
101,1,0.5
101,2,0.53214286
101,3,0.56428571
101,4,0.59642857
101,5,0.62857143
101,6,0.66071429
101,7,0.69285714
101,8,0.725
101,9,0.75714286
101,10,0.78928571
101,11,0.82142857
101,12,0.85357143
101,13,0.88571429
101,14,0.91785714
101,15,0.95
101,16,1.0025
101,17,1.055
101,18,1.1075
101,19,1.16
101,20,1.2125
101,21,1.265
101,22,1.3175
101,23,1.37
101,24,1.4225
101,25,1.475
101,26,1.5275
101,27,1.58
101,28,1.6325
101,29,1.685
101,30,1.7375
101,31,1.79
101,32,1.8425
101,33,1.895
101,34,1.9475
101,35,2
101,36,2.07170887
101,37,2.1428225
101,38,2.21332025
101,39,2.28317982
101,40,2.352377
101,41,2.4208854
101,42,2.48867614
101,43,2.55571747
101,44,2.6219743
101,45,2.68740759
101,46,2.75197366
101,47,2.81562321
101,48,2.87830018
101,49,2.93994011
101,50,3.00046808
101,51,3.05979572
101,52,3.11781712
101,53,3.17440262
101,54,3.22938943
101,55,3.2825661
101,56,3.33364524
101,57,3.38220991
101,58,3.42758988
101,59,3.46848167
101,60,3.5
101,61,3.52564103
101,62,3.55128205
101,63,3.57692308
101,64,3.6025641
101,65,3.62820513
101,66,3.65384615
101,67,3.67948718
101,68,3.70512821
101,69,3.73076923
101,70,3.75641026
101,71,3.78205128
101,72,3.80769231
101,73,3.83333333
101,74,3.85897436
101,75,3.88461538
101,76,3.91025641
101,77,3.93589744
101,78,3.96153846
101,79,3.98717949
101,80,4.01282051
101,81,4.03846154
101,82,4.06410256
101,83,4.08974359
101,84,4.11538462
101,85,4.14102564
101,86,4.16666667
101,87,4.19230769
101,88,4.21794872
101,89,4.24358974
101,90,4.26923077
101,91,4.29487179
101,92,4.32051282
101,93,4.34615385
101,94,4.37179487
101,95,4.3974359
101,96,4.42307692
101,97,4.44871795
101,98,4.47435897
101,99,4.5
102,0,0
102,1,0.4
102,2,0.40402685
102,3,0.40805369
102,4,0.41208054
102,5,0.41610738
102,6,0.42013423
102,7,0.42416107
102,8,0.42818792
102,9,0.43221477
102,10,0.43624161
102,11,0.44026846
102,12,0.4442953
102,13,0.44832215
102,14,0.45234899
102,15,0.45637584
102,16,0.46040268
102,17,0.46442953
102,18,0.46845638
102,19,0.47248322
102,20,0.47651007
102,21,0.48053691
102,22,0.48456376
102,23,0.4885906
102,24,0.49261745
102,25,0.4966443
102,26,0.50067114
102,27,0.50469799
102,28,0.50872483
102,29,0.51275168
102,30,0.51677852
102,31,0.52080537
102,32,0.52483221
102,33,0.52885906
102,34,0.53288591
102,35,0.53691275
102,36,0.5409396
102,37,0.54496644
102,38,0.54899329
102,39,0.55302013
102,40,0.55704698
102,41,0.56107383
102,42,0.56510067
102,43,0.56912752
102,44,0.57315436
102,45,0.57718121
102,46,0.58120805
102,47,0.5852349
102,48,0.58926174
102,49,0.59328859
102,50,0.59731544
102,51,0.60134228
102,52,0.60536913
102,53,0.60939597
102,54,0.61342282
102,55,0.61744966
102,56,0.62147651
102,57,0.62550336
102,58,0.6295302
102,59,0.63355705
102,60,0.63758389
102,61,0.64161074
102,62,0.64563758
102,63,0.64966443
102,64,0.65369128
102,65,0.65771812
102,66,0.66174497
102,67,0.66577181
102,68,0.66979866
102,69,0.6738255
102,70,0.67785235
102,71,0.68187919
102,72,0.68590604
102,73,0.68993289
102,74,0.69395973
102,75,0.69798658
102,76,0.70201342
102,77,0.70604027
102,78,0.71006711
102,79,0.71409396
102,80,0.71812081
102,81,0.72214765
102,82,0.7261745
102,83,0.73020134
102,84,0.73422819
102,85,0.73825503
102,86,0.74228188
102,87,0.74630872
102,88,0.75033557
102,89,0.75436242
102,90,0.75838926
102,91,0.76241611
102,92,0.76644295
102,93,0.7704698
102,94,0.77449664
102,95,0.77852349
102,96,0.78255034
102,97,0.78657718
102,98,0.79060403
102,99,0.79463087
103,0,0
103,1,0
103,2,0
103,3,0
103,4,0
103,5,0
103,6,0
103,7,0
103,8,0
103,9,0
103,10,0
103,11,0
103,12,0
103,13,0
103,14,0
103,15,0
103,16,0
103,17,0
103,18,0
103,19,0
103,20,0
103,21,0
103,22,0
103,23,0
103,24,0
103,25,0
103,26,0
103,27,0
103,28,0
103,29,0
103,30,0
103,31,0
103,32,0
103,33,0
103,34,0
103,35,0
103,36,0
103,37,0
103,38,0
103,39,0
103,40,0
103,41,0
103,42,0
103,43,0
103,44,0
103,45,0
103,46,0
103,47,0
103,48,0
103,49,0
103,50,0
103,51,0
103,52,0
103,53,0
103,54,0
103,55,0
103,56,0
103,57,0
103,58,0
103,59,0
103,60,0
103,61,0
103,62,0
103,63,0
103,64,0
103,65,0
103,66,0
103,67,0
103,68,0
103,69,0
103,70,0
103,71,0
103,72,0
103,73,0
103,74,0
103,75,0
103,76,0
103,77,0
103,78,0
103,79,0
103,80,0
103,81,0
103,82,0
103,83,0
103,84,0
103,85,0
103,86,0
103,87,0
103,88,0
103,89,0
103,90,0
103,91,0
103,92,0
103,93,0
103,94,0
103,95,0
103,96,0
103,97,0
103,98,0
103,99,0
104,0,0
104,1,0.8
104,2,0.81785714
104,3,0.83571429
104,4,0.85357143
104,5,0.87142857
104,6,0.88928571
104,7,0.90714286
104,8,0.925
104,9,0.94285714
104,10,0.96071429
104,11,0.97857143
104,12,0.99642857
104,13,1.01428571
104,14,1.03214286
104,15,1.05
104,16,1.06666667
104,17,1.08333333
104,18,1.1
104,19,1.11666667
104,20,1.13333333
104,21,1.15
104,22,1.16666667
104,23,1.18333333
104,24,1.2
104,25,1.21666667
104,26,1.23333333
104,27,1.25
104,28,1.26666667
104,29,1.28333333
104,30,1.3
104,31,1.3125
104,32,1.325
104,33,1.3375
104,34,1.35
104,35,1.3625
104,36,1.375
104,37,1.3875
104,38,1.4
104,39,1.4125
104,40,1.425
104,41,1.4375
104,42,1.45
104,43,1.4625
104,44,1.475
104,45,1.4875
104,46,1.5
104,47,1.5125
104,48,1.525
104,49,1.5375
104,50,1.55
104,51,1.55306122
104,52,1.55612245
104,53,1.55918367
104,54,1.5622449
104,55,1.56530612
104,56,1.56836735
104,57,1.57142857
104,58,1.5744898
104,59,1.57755102
104,60,1.58061224
104,61,1.58367347
104,62,1.58673469
104,63,1.58979592
104,64,1.59285714
104,65,1.59591837
104,66,1.59897959
104,67,1.60204082
104,68,1.60510204
104,69,1.60816327
104,70,1.61122449
104,71,1.61428571
104,72,1.61734694
104,73,1.62040816
104,74,1.62346939
104,75,1.62653061
104,76,1.62959184
104,77,1.63265306
104,78,1.63571429
104,79,1.63877551
104,80,1.64183673
104,81,1.64489796
104,82,1.64795918
104,83,1.65102041
104,84,1.65408163
104,85,1.65714286
104,86,1.66020408
104,87,1.66326531
104,88,1.66632653
104,89,1.66938776
104,90,1.67244898
104,91,1.6755102
104,92,1.67857143
104,93,1.68163265
104,94,1.68469388
104,95,1.6877551
104,96,1.69081633
104,97,1.69387755
104,98,1.69693878
104,99,1.7
110,0,0
110,1,0.75
110,2,0.75201342
110,3,0.75402685
110,4,0.75604027
110,5,0.75805369
110,6,0.76006711
110,7,0.76208054
110,8,0.76409396
110,9,0.76610738
110,10,0.76812081
110,11,0.77013423
110,12,0.77214765
110,13,0.77416107
110,14,0.7761745
110,15,0.77818792
110,16,0.78020134
110,17,0.78221477
110,18,0.78422819
110,19,0.78624161
110,20,0.78825503
110,21,0.79026846
110,22,0.79228188
110,23,0.7942953
110,24,0.79630872
110,25,0.79832215
110,26,0.80033557
110,27,0.80234899
110,28,0.80436242
110,29,0.80637584
110,30,0.80838926
110,31,0.81040268
110,32,0.81241611
110,33,0.81442953
110,34,0.81644295
110,35,0.81845638
110,36,0.8204698
110,37,0.82248322
110,38,0.82449664
110,39,0.82651007
110,40,0.82852349
110,41,0.83053691
110,42,0.83255034
110,43,0.83456376
110,44,0.83657718
110,45,0.8385906
110,46,0.84060403
110,47,0.84261745
110,48,0.84463087
110,49,0.8466443
110,50,0.84865772
110,51,0.85067114
110,52,0.85268456
110,53,0.85469799
110,54,0.85671141
110,55,0.85872483
110,56,0.86073826
110,57,0.86275168
110,58,0.8647651
110,59,0.86677852
110,60,0.86879195
110,61,0.87080537
110,62,0.87281879
110,63,0.87483221
110,64,0.87684564
110,65,0.87885906
110,66,0.88087248
110,67,0.88288591
110,68,0.88489933
110,69,0.88691275
110,70,0.88892617
110,71,0.8909396
110,72,0.89295302
110,73,0.89496644
110,74,0.89697987
110,75,0.89899329
110,76,0.90100671
110,77,0.90302013
110,78,0.90503356
110,79,0.90704698
110,80,0.9090604
110,81,0.91107383
110,82,0.91308725
110,83,0.91510067
110,84,0.91711409
110,85,0.91912752
110,86,0.92114094
110,87,0.92315436
110,88,0.92516779
110,89,0.92718121
110,90,0.92919463
110,91,0.93120805
110,92,0.93322148
110,93,0.9352349
110,94,0.93724832
110,95,0.93926174
110,96,0.94127517
110,97,0.94328859
110,98,0.94530201
110,99,0.94731544
111,0,0
111,1,0.75
111,2,0.75201342
111,3,0.75402685
111,4,0.75604027
111,5,0.75805369
111,6,0.76006711
111,7,0.76208054
111,8,0.76409396
111,9,0.76610738
111,10,0.76812081
111,11,0.77013423
111,12,0.77214765
111,13,0.77416107
111,14,0.7761745
111,15,0.77818792
111,16,0.78020134
111,17,0.78221477
111,18,0.78422819
111,19,0.78624161
111,20,0.78825503
111,21,0.79026846
111,22,0.79228188
111,23,0.7942953
111,24,0.79630872
111,25,0.79832215
111,26,0.80033557
111,27,0.80234899
111,28,0.80436242
111,29,0.80637584
111,30,0.80838926
111,31,0.81040268
111,32,0.81241611
111,33,0.81442953
111,34,0.81644295
111,35,0.81845638
111,36,0.8204698
111,37,0.82248322
111,38,0.82449664
111,39,0.82651007
111,40,0.82852349
111,41,0.83053691
111,42,0.83255034
111,43,0.83456376
111,44,0.83657718
111,45,0.8385906
111,46,0.84060403
111,47,0.84261745
111,48,0.84463087
111,49,0.8466443
111,50,0.84865772
111,51,0.85067114
111,52,0.85268456
111,53,0.85469799
111,54,0.85671141
111,55,0.85872483
111,56,0.86073826
111,57,0.86275168
111,58,0.8647651
111,59,0.86677852
111,60,0.86879195
111,61,0.87080537
111,62,0.87281879
111,63,0.87483221
111,64,0.87684564
111,65,0.87885906
111,66,0.88087248
111,67,0.88288591
111,68,0.88489933
111,69,0.88691275
111,70,0.88892617
111,71,0.8909396
111,72,0.89295302
111,73,0.89496644
111,74,0.89697987
111,75,0.89899329
111,76,0.90100671
111,77,0.90302013
111,78,0.90503356
111,79,0.90704698
111,80,0.9090604
111,81,0.91107383
111,82,0.91308725
111,83,0.91510067
111,84,0.91711409
111,85,0.91912752
111,86,0.92114094
111,87,0.92315436
111,88,0.92516779
111,89,0.92718121
111,90,0.92919463
111,91,0.93120805
111,92,0.93322148
111,93,0.9352349
111,94,0.93724832
111,95,0.93926174
111,96,0.94127517
111,97,0.94328859
111,98,0.94530201
111,99,0.94731544
112,0,0
112,1,0.75
112,2,0.75201342
112,3,0.75402685
112,4,0.75604027
112,5,0.75805369
112,6,0.76006711
112,7,0.76208054
112,8,0.76409396
112,9,0.76610738
112,10,0.76812081
112,11,0.77013423
112,12,0.77214765
112,13,0.77416107
112,14,0.7761745
112,15,0.77818792
112,16,0.78020134
112,17,0.78221477
112,18,0.78422819
112,19,0.78624161
112,20,0.78825503
112,21,0.79026846
112,22,0.79228188
112,23,0.7942953
112,24,0.79630872
112,25,0.79832215
112,26,0.80033557
112,27,0.80234899
112,28,0.80436242
112,29,0.80637584
112,30,0.80838926
112,31,0.81040268
112,32,0.81241611
112,33,0.81442953
112,34,0.81644295
112,35,0.81845638
112,36,0.8204698
112,37,0.82248322
112,38,0.82449664
112,39,0.82651007
112,40,0.82852349
112,41,0.83053691
112,42,0.83255034
112,43,0.83456376
112,44,0.83657718
112,45,0.8385906
112,46,0.84060403
112,47,0.84261745
112,48,0.84463087
112,49,0.8466443
112,50,0.84865772
112,51,0.85067114
112,52,0.85268456
112,53,0.85469799
112,54,0.85671141
112,55,0.85872483
112,56,0.86073826
112,57,0.86275168
112,58,0.8647651
112,59,0.86677852
112,60,0.86879195
112,61,0.87080537
112,62,0.87281879
112,63,0.87483221
112,64,0.87684564
112,65,0.87885906
112,66,0.88087248
112,67,0.88288591
112,68,0.88489933
112,69,0.88691275
112,70,0.88892617
112,71,0.8909396
112,72,0.89295302
112,73,0.89496644
112,74,0.89697987
112,75,0.89899329
112,76,0.90100671
112,77,0.90302013
112,78,0.90503356
112,79,0.90704698
112,80,0.9090604
112,81,0.91107383
112,82,0.91308725
112,83,0.91510067
112,84,0.91711409
112,85,0.91912752
112,86,0.92114094
112,87,0.92315436
112,88,0.92516779
112,89,0.92718121
112,90,0.92919463
112,91,0.93120805
112,92,0.93322148
112,93,0.9352349
112,94,0.93724832
112,95,0.93926174
112,96,0.94127517
112,97,0.94328859
112,98,0.94530201
112,99,0.94731544
113,0,0
113,1,0.75
113,2,0.75201342
113,3,0.75402685
113,4,0.75604027
113,5,0.75805369
113,6,0.76006711
113,7,0.76208054
113,8,0.76409396
113,9,0.76610738
113,10,0.76812081
113,11,0.77013423
113,12,0.77214765
113,13,0.77416107
113,14,0.7761745
113,15,0.77818792
113,16,0.78020134
113,17,0.78221477
113,18,0.78422819
113,19,0.78624161
113,20,0.78825503
113,21,0.79026846
113,22,0.79228188
113,23,0.7942953
113,24,0.79630872
113,25,0.79832215
113,26,0.80033557
113,27,0.80234899
113,28,0.80436242
113,29,0.80637584
113,30,0.80838926
113,31,0.81040268
113,32,0.81241611
113,33,0.81442953
113,34,0.81644295
113,35,0.81845638
113,36,0.8204698
113,37,0.82248322
113,38,0.82449664
113,39,0.82651007
113,40,0.82852349
113,41,0.83053691
113,42,0.83255034
113,43,0.83456376
113,44,0.83657718
113,45,0.8385906
113,46,0.84060403
113,47,0.84261745
113,48,0.84463087
113,49,0.8466443
113,50,0.84865772
113,51,0.85067114
113,52,0.85268456
113,53,0.85469799
113,54,0.85671141
113,55,0.85872483
113,56,0.86073826
113,57,0.86275168
113,58,0.8647651
113,59,0.86677852
113,60,0.86879195
113,61,0.87080537
113,62,0.87281879
113,63,0.87483221
113,64,0.87684564
113,65,0.87885906
113,66,0.88087248
113,67,0.88288591
113,68,0.88489933
113,69,0.88691275
113,70,0.88892617
113,71,0.8909396
113,72,0.89295302
113,73,0.89496644
113,74,0.89697987
113,75,0.89899329
113,76,0.90100671
113,77,0.90302013
113,78,0.90503356
113,79,0.90704698
113,80,0.9090604
113,81,0.91107383
113,82,0.91308725
113,83,0.91510067
113,84,0.91711409
113,85,0.91912752
113,86,0.92114094
113,87,0.92315436
113,88,0.92516779
113,89,0.92718121
113,90,0.92919463
113,91,0.93120805
113,92,0.93322148
113,93,0.9352349
113,94,0.93724832
113,95,0.93926174
113,96,0.94127517
113,97,0.94328859
113,98,0.94530201
113,99,0.94731544
114,0,0
114,1,0.75
114,2,0.75201342
114,3,0.75402685
114,4,0.75604027
114,5,0.75805369
114,6,0.76006711
114,7,0.76208054
114,8,0.76409396
114,9,0.76610738
114,10,0.76812081
114,11,0.77013423
114,12,0.77214765
114,13,0.77416107
114,14,0.7761745
114,15,0.77818792
114,16,0.78020134
114,17,0.78221477
114,18,0.78422819
114,19,0.78624161
114,20,0.78825503
114,21,0.79026846
114,22,0.79228188
114,23,0.7942953
114,24,0.79630872
114,25,0.79832215
114,26,0.80033557
114,27,0.80234899
114,28,0.80436242
114,29,0.80637584
114,30,0.80838926
114,31,0.81040268
114,32,0.81241611
114,33,0.81442953
114,34,0.81644295
114,35,0.81845638
114,36,0.8204698
114,37,0.82248322
114,38,0.82449664
114,39,0.82651007
114,40,0.82852349
114,41,0.83053691
114,42,0.83255034
114,43,0.83456376
114,44,0.83657718
114,45,0.8385906
114,46,0.84060403
114,47,0.84261745
114,48,0.84463087
114,49,0.8466443
114,50,0.84865772
114,51,0.85067114
114,52,0.85268456
114,53,0.85469799
114,54,0.85671141
114,55,0.85872483
114,56,0.86073826
114,57,0.86275168
114,58,0.8647651
114,59,0.86677852
114,60,0.86879195
114,61,0.87080537
114,62,0.87281879
114,63,0.87483221
114,64,0.87684564
114,65,0.87885906
114,66,0.88087248
114,67,0.88288591
114,68,0.88489933
114,69,0.88691275
114,70,0.88892617
114,71,0.8909396
114,72,0.89295302
114,73,0.89496644
114,74,0.89697987
114,75,0.89899329
114,76,0.90100671
114,77,0.90302013
114,78,0.90503356
114,79,0.90704698
114,80,0.9090604
114,81,0.91107383
114,82,0.91308725
114,83,0.91510067
114,84,0.91711409
114,85,0.91912752
114,86,0.92114094
114,87,0.92315436
114,88,0.92516779
114,89,0.92718121
114,90,0.92919463
114,91,0.93120805
114,92,0.93322148
114,93,0.9352349
114,94,0.93724832
114,95,0.93926174
114,96,0.94127517
114,97,0.94328859
114,98,0.94530201
114,99,0.94731544
115,0,0
115,1,0.75
115,2,0.75201342
115,3,0.75402685
115,4,0.75604027
115,5,0.75805369
115,6,0.76006711
115,7,0.76208054
115,8,0.76409396
115,9,0.76610738
115,10,0.76812081
115,11,0.77013423
115,12,0.77214765
115,13,0.77416107
115,14,0.7761745
115,15,0.77818792
115,16,0.78020134
115,17,0.78221477
115,18,0.78422819
115,19,0.78624161
115,20,0.78825503
115,21,0.79026846
115,22,0.79228188
115,23,0.7942953
115,24,0.79630872
115,25,0.79832215
115,26,0.80033557
115,27,0.80234899
115,28,0.80436242
115,29,0.80637584
115,30,0.80838926
115,31,0.81040268
115,32,0.81241611
115,33,0.81442953
115,34,0.81644295
115,35,0.81845638
115,36,0.8204698
115,37,0.82248322
115,38,0.82449664
115,39,0.82651007
115,40,0.82852349
115,41,0.83053691
115,42,0.83255034
115,43,0.83456376
115,44,0.83657718
115,45,0.8385906
115,46,0.84060403
115,47,0.84261745
115,48,0.84463087
115,49,0.8466443
115,50,0.84865772
115,51,0.85067114
115,52,0.85268456
115,53,0.85469799
115,54,0.85671141
115,55,0.85872483
115,56,0.86073826
115,57,0.86275168
115,58,0.8647651
115,59,0.86677852
115,60,0.86879195
115,61,0.87080537
115,62,0.87281879
115,63,0.87483221
115,64,0.87684564
115,65,0.87885906
115,66,0.88087248
115,67,0.88288591
115,68,0.88489933
115,69,0.88691275
115,70,0.88892617
115,71,0.8909396
115,72,0.89295302
115,73,0.89496644
115,74,0.89697987
115,75,0.89899329
115,76,0.90100671
115,77,0.90302013
115,78,0.90503356
115,79,0.90704698
115,80,0.9090604
115,81,0.91107383
115,82,0.91308725
115,83,0.91510067
115,84,0.91711409
115,85,0.91912752
115,86,0.92114094
115,87,0.92315436
115,88,0.92516779
115,89,0.92718121
115,90,0.92919463
115,91,0.93120805
115,92,0.93322148
115,93,0.9352349
115,94,0.93724832
115,95,0.93926174
115,96,0.94127517
115,97,0.94328859
115,98,0.94530201
115,99,0.94731544
116,0,0
116,1,0.75
116,2,0.75201342
116,3,0.75402685
116,4,0.75604027
116,5,0.75805369
116,6,0.76006711
116,7,0.76208054
116,8,0.76409396
116,9,0.76610738
116,10,0.76812081
116,11,0.77013423
116,12,0.77214765
116,13,0.77416107
116,14,0.7761745
116,15,0.77818792
116,16,0.78020134
116,17,0.78221477
116,18,0.78422819
116,19,0.78624161
116,20,0.78825503
116,21,0.79026846
116,22,0.79228188
116,23,0.7942953
116,24,0.79630872
116,25,0.79832215
116,26,0.80033557
116,27,0.80234899
116,28,0.80436242
116,29,0.80637584
116,30,0.80838926
116,31,0.81040268
116,32,0.81241611
116,33,0.81442953
116,34,0.81644295
116,35,0.81845638
116,36,0.8204698
116,37,0.82248322
116,38,0.82449664
