weapon_id,name,affinity,level,effect_ids,bleed,frost,poison,scarlet_rot,sleep,madness,death,bleed_uses_status_correction,frost_uses_status_correction,poison_uses_status_correction,scarlet_rot_uses_status_correction,sleep_uses_status_correction,madness_uses_status_correction,death_uses_status_correction
10511000,Black Steel Twinblade,Poison,6,106106,0,0,88,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,7,106107,0,0,89,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,8,106108,0,0,91,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,9,106109,0,0,92,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,10,106110,0,0,94,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,11,106111,0,0,95,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,12,106112,0,0,96,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,13,106113,0,0,98,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,14,106114,0,0,99,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,15,106115,0,0,101,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,16,106116,0,0,102,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,17,106117,0,0,103,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,18,106118,0,0,105,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,19,106119,0,0,106,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,20,106120,0,0,108,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,21,106121,0,0,109,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,22,106122,0,0,110,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,23,106123,0,0,112,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,24,106124,0,0,113,0,0,0,0,,,1,,,,
10511000,Black Steel Twinblade,Poison,25,106125,0,0,115,0,0,0,0,,,1,,,,
12531100,Bloodfiend's Arm,Blood,0,105200,83,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,1,105201,84,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,2,105202,85,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,3,105203,87,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,4,105204,88,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,5,105205,90,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,6,105206,91,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,7,105207,93,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,8,105208,94,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,9,105209,96,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,10,105210,97,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,11,105211,99,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,12,105212,100,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,13,105213,102,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,14,105214,103,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,15,105215,105,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,16,105216,106,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,17,105217,108,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,18,105218,109,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,19,105219,111,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,20,105220,112,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,21,105221,114,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,22,105222,115,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,23,105223,117,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,24,105224,118,0,0,0,0,0,0,1,,,,,,
12531100,Bloodfiend's Arm,Blood,25,105225,120,0,0,0,0,0,0,1,,,,,,
12530900,Bloodfiend's Arm,Cold,0,107700,0,96,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,1,107701,0,98,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,2,107702,0,100,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,3,107703,0,102,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,4,107704,0,105,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,5,107705,0,107,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,6,107706,0,109,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,7,107707,0,111,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,8,107708,0,114,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,9,107709,0,116,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,10,107710,0,118,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,11,107711,0,121,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,12,107712,0,123,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,13,107713,0,125,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,14,107714,0,127,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,15,107715,0,130,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,16,107716,0,132,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,17,107717,0,134,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,18,107718,0,137,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,19,107719,0,139,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,20,107720,0,141,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,21,107721,0,143,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,22,107722,0,146,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,23,107723,0,148,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,24,107724,0,150,0,0,0,0,0,,1,,,,,
12530900,Bloodfiend's Arm,Cold,25,107725,0,153,0,0,0,0,0,,1,,,,,
12531000,Bloodfiend's Arm,Poison,0,106200,0,0,96,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,1,106201,0,0,97,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,2,106202,0,0,99,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,3,106203,0,0,101,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,4,106204,0,0,102,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,5,106205,0,0,104,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,6,106206,0,0,106,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,7,106207,0,0,107,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,8,106208,0,0,109,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,9,106209,0,0,111,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,10,106210,0,0,112,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,11,106211,0,0,114,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,12,106212,0,0,116,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,13,106213,0,0,117,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,14,106214,0,0,119,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,15,106215,0,0,121,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,16,106216,0,0,122,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,17,106217,0,0,124,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,18,106218,0,0,126,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,19,106219,0,0,127,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,20,106220,0,0,129,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,21,106221,0,0,131,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,22,106222,0,0,132,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,23,106223,0,0,134,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,24,106224,0,0,136,0,0,0,0,,,1,,,,
12531000,Bloodfiend's Arm,Poison,25,106225,0,0,138,0,0,0,0,,,1,,,,
16541100,Bloodfiend's Fork,Blood,0,105050,57,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,1,105051,58,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,2,105052,59,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,3,105053,60,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,4,105054,61,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,5,105055,62,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,6,105056,63,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,7,105057,64,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,8,105058,65,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,9,105059,66,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,10,105060,67,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,11,105061,68,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,12,105062,69,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,13,105063,70,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,14,105064,71,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,15,105065,72,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,16,105066,73,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,17,105067,74,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,18,105068,75,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,19,105069,76,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,20,105070,77,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,21,105071,78,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,22,105072,79,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,23,105073,80,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,24,105074,81,0,0,0,0,0,0,1,,,,,,
16541100,Bloodfiend's Fork,Blood,25,105075,82,0,0,0,0,0,0,1,,,,,,
16540900,Bloodfiend's Fork,Cold,0,107500,0,66,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,1,107501,0,67,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,2,107502,0,69,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,3,107503,0,70,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,4,107504,0,72,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,5,107505,0,73,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,6,107506,0,75,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,7,107507,0,77,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,8,107508,0,78,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,9,107509,0,80,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,10,107510,0,81,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,11,107511,0,83,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,12,107512,0,85,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,13,107513,0,86,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,14,107514,0,88,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,15,107515,0,89,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,16,107516,0,91,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,17,107517,0,92,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,18,107518,0,94,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,19,107519,0,96,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,20,107520,0,97,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,21,107521,0,99,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,22,107522,0,100,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,23,107523,0,102,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,24,107524,0,104,0,0,0,0,0,,1,,,,,
16540900,Bloodfiend's Fork,Cold,25,107525,0,105,0,0,0,0,0,,1,,,,,
16541000,Bloodfiend's Fork,Poison,0,106000,0,0,66,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,1,106001,0,0,67,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,2,106002,0,0,68,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,3,106003,0,0,69,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,4,106004,0,0,70,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,5,106005,0,0,71,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,6,106006,0,0,73,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,7,106007,0,0,74,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,8,106008,0,0,75,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,9,106009,0,0,76,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,10,106010,0,0,77,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,11,106011,0,0,79,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,12,106012,0,0,80,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,13,106013,0,0,81,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,14,106014,0,0,82,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,15,106015,0,0,83,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,16,106016,0,0,85,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,17,106017,0,0,86,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,18,106018,0,0,87,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,19,106019,0,0,88,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,20,106020,0,0,89,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,21,106021,0,0,90,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,22,106022,0,0,92,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,23,106023,0,0,93,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,24,106024,0,0,94,0,0,0,0,,,1,,,,
16541000,Bloodfiend's Fork,Poison,25,106025,0,0,95,0,0,0,0,,,1,,,,
22021100,Bloodhound Claws,Blood,0,105050,57,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,1,105051,58,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,2,105052,59,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,3,105053,60,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,4,105054,61,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,5,105055,62,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,6,105056,63,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,7,105057,64,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,8,105058,65,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,9,105059,66,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,10,105060,67,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,11,105061,68,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,12,105062,69,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,13,105063,70,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,14,105064,71,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,15,105065,72,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,16,105066,73,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,17,105067,74,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,18,105068,75,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,19,105069,76,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,20,105070,77,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,21,105071,78,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,22,105072,79,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,23,105073,80,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,24,105074,81,0,0,0,0,0,0,1,,,,,,
22021100,Bloodhound Claws,Blood,25,105075,82,0,0,0,0,0,0,1,,,,,,
22020900,Bloodhound Claws,Cold,0,107500,0,66,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,1,107501,0,67,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,2,107502,0,69,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,3,107503,0,70,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,4,107504,0,72,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,5,107505,0,73,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,6,107506,0,75,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,7,107507,0,77,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,8,107508,0,78,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,9,107509,0,80,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,10,107510,0,81,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,11,107511,0,83,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,12,107512,0,85,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,13,107513,0,86,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,14,107514,0,88,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,15,107515,0,89,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,16,107516,0,91,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,17,107517,0,92,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,18,107518,0,94,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,19,107519,0,96,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,20,107520,0,97,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,21,107521,0,99,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,22,107522,0,100,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,23,107523,0,102,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,24,107524,0,104,0,0,0,0,0,,1,,,,,
22020900,Bloodhound Claws,Cold,25,107525,0,105,0,0,0,0,0,,1,,,,,
22021000,Bloodhound Claws,Poison,0,106000,0,0,66,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,1,106001,0,0,67,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,2,106002,0,0,68,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,3,106003,0,0,69,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,4,106004,0,0,70,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,5,106005,0,0,71,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,6,106006,0,0,73,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,7,106007,0,0,74,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,8,106008,0,0,75,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,9,106009,0,0,76,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,10,106010,0,0,77,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,11,106011,0,0,79,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,12,106012,0,0,80,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,13,106013,0,0,81,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,14,106014,0,0,82,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,15,106015,0,0,83,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,16,106016,0,0,85,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,17,106017,0,0,86,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,18,106018,0,0,87,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,19,106019,0,0,88,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,20,106020,0,0,89,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,21,106021,0,0,90,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,22,106022,0,0,92,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,23,106023,0,0,93,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,24,106024,0,0,94,0,0,0,0,,,1,,,,
22021000,Bloodhound Claws,Poison,25,106025,0,0,95,0,0,0,0,,,1,,,,
1141100,Bloodstained Dagger,Blood,0,105050,57,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,1,105051,58,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,2,105052,59,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,3,105053,60,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,4,105054,61,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,5,105055,62,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,6,105056,63,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,7,105057,64,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,8,105058,65,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,9,105059,66,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,10,105060,67,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,11,105061,68,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,12,105062,69,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,13,105063,70,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,14,105064,71,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,15,105065,72,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,16,105066,73,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,17,105067,74,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,18,105068,75,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,19,105069,76,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,20,105070,77,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,21,105071,78,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,22,105072,79,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,23,105073,80,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,24,105074,81,0,0,0,0,0,0,1,,,,,,
1141100,Bloodstained Dagger,Blood,25,105075,82,0,0,0,0,0,0,1,,,,,,
1140900,Bloodstained Dagger,Cold,0,107500,0,66,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,1,107501,0,67,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,2,107502,0,69,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,3,107503,0,70,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,4,107504,0,72,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,5,107505,0,73,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,6,107506,0,75,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,7,107507,0,77,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,8,107508,0,78,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,9,107509,0,80,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,10,107510,0,81,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,11,107511,0,83,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,12,107512,0,85,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,13,107513,0,86,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,14,107514,0,88,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,15,107515,0,89,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,16,107516,0,91,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,17,107517,0,92,0,0,0,0,0,,1,,,,,
1140900,Bloodstained Dagger,Cold,18,107518,0,94,0,0,0,0,0,,1,,,,,
