aow_id,sheet_row,atk_id,atk_effect_count,bullet_source_count,effect_record_count,supported_target_effect_count,status,reason
300,1537,300000671,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
300,1538,306100670,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
300,1539,306100671,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
305,1552,300000690,0,0,0,0,no_effects,no target or shooter SpEffect is attached
305,1553,300000680,0,1,0,0,no_effects,no target or shooter SpEffect is attached
305,1554,300000682,0,1,0,0,no_effects,no target or shooter SpEffect is attached
305,1555,300000683,0,1,0,0,no_effects,no target or shooter SpEffect is attached
308,1540,300000780,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1541,300000780,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1542,300000780,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1543,300000781,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1544,300000782,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1545,300000783,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1546,300000785,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1547,300000785,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1548,300000785,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1549,300000786,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1550,300000787,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
308,1551,300000788,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
501,1498,30300863,0,8,1,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
501,1499,30300862,0,1,1,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
501,1500,30300864,0,0,0,0,no_effects,no target or shooter SpEffect is attached
502,1209,30300870,0,1,0,0,no_effects,no target or shooter SpEffect is attached
502,1210,30300871,0,0,0,0,no_effects,no target or shooter SpEffect is attached
503,93,301100800,0,0,0,0,no_effects,no target or shooter SpEffect is attached
503,94,301100801,0,0,0,0,no_effects,no target or shooter SpEffect is attached
504,1382,300000710,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
504,1383,300000711,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
504,1384,300000715,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
504,1385,300000716,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
505,1309,30020930,0,2,0,0,no_effects,no target or shooter SpEffect is attached
506,95,300000790,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
506,96,300000791,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
506,97,300000795,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
506,98,300000796,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
507,1411,300000800,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
507,1412,300000801,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
507,1413,300000802,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
507,1414,300000805,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
507,1415,300000806,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1298,300000810,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1299,300000811,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1300,30000812,1,3,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1301,300000813,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1302,300000815,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1303,300000816,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
508,1304,300000818,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
509,107,300000880,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
509,108,300000881,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
509,109,300000882,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
509,110,300000883,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
509,111,300000884,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
607,71,300000860,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
607,72,300000861,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
607,73,300000865,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
607,74,300000866,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,452,300000125,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,453,300000126,0,0,0,0,no_effects,no target or shooter SpEffect is attached
650,454,300200953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,455,300200954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,456,300200955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,457,300200950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,458,300200951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,459,300200952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,460,300200958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,461,300200959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,462,300200956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,463,300200957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,464,300200963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,465,300200964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,466,300200965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,467,300200960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,468,300200961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,469,300200962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,470,300200968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,471,300200969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,472,300200966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,473,300200967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,474,306700953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,475,306700954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,476,306700955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,477,306700950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,478,306700951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,479,306700952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,480,306700958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,481,306700959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,482,306700956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,483,306700957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,484,306700963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,485,306700964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,486,306700965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,487,306700960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,488,306700961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,489,306700962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,490,306700968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,491,306700969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,492,306700966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,493,306700967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,494,300300953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,495,300300954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,496,300300955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,497,300300950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,498,300300951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,499,300300952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,500,300300958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,501,300300956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,502,300300963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,503,300300964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,504,300300965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,505,300300960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,506,300300961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,507,300300962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,508,300300968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,509,300300966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,510,300400953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,511,300400954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,512,300400955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,513,300400950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,514,300400951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,515,300400952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,516,300400958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,517,300400956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,518,300400963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,519,300400964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,520,300400965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,521,300400960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,522,300400961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,523,300400962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,524,300400968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,525,300400966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,526,300700953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,527,300700954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,528,300700955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,529,300700950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,530,300700951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,531,300700952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,532,300700958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,533,300700959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,534,300700956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,535,300700957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,536,300700963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,537,300700964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,538,300700965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,539,300700960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,540,300700961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,541,300700962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,542,300700968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,543,300700969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,544,300700966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,545,300700967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,546,300800953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,547,300800954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,548,300800955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,549,300800950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,550,300800951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,551,300800952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,552,300800958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,553,300800956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,554,300800963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,555,300800964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,556,300800965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,557,300800960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,558,300800961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,559,300800962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,560,300800968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,561,300800966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,562,300900953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,563,300900954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,564,300900955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,565,300900950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,566,300900951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,567,300900952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,568,300900958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,569,300900959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,570,300900956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,571,300900957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,572,300900963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,573,300900964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,574,300900965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,575,300900960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,576,300900961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,577,300900962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,578,300900968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,579,300900969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,580,300900966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,581,300900967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,582,300000953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,583,300000954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,584,300000955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,585,300000950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,586,300000951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,587,300000952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,588,300000958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,589,300000959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,590,300000956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,591,300000957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,592,300000963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,593,300000964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,594,300000965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,595,300000960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,596,300000961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,597,300000962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,598,300000968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,599,300000969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,600,300000966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,601,300000967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,602,301000953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,603,301000954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,604,301000955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,605,301000950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,606,301000951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,607,301000952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,608,301000958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,609,301000956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,610,301000963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,611,301000964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,612,301000965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,613,301000960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,614,301000961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,615,301000962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,616,301000968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,617,301000966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,618,301400953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,619,301400954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,620,301400955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,621,301400950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,622,301400951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,623,301400952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,624,301400958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,625,301400959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,626,301400956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,627,301400957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,628,301400963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,629,301400964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,630,301400965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,631,301400960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,632,301400961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,633,301400962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,634,301400968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,635,301400969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,636,301400966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,637,301400967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,638,301500953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,639,301500954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,640,301500955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,641,301500950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,642,301500951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,643,301500952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,644,301500958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,645,301500956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,646,301500963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,647,301500964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,648,301500965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,649,301500960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,650,301500961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,651,301500962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,652,301500968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,653,301500966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,654,301100953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,655,301100954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,656,301100955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,657,301100950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,658,301100951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,659,301100952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,660,301100958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,661,301100959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,662,301100956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,663,301100957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,664,301100963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,665,301100964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,666,301100965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,667,301100960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,668,301100961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,669,301100962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,670,301100968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,671,301100969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,672,301100966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,673,301100967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,674,301300953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,675,301300954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,676,301300955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,677,301300950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,678,301300951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,679,301300952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,680,301300958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,681,301300959,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,682,301300956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,683,301300957,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,684,301300963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,685,301300964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,686,301300965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,687,301300960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,688,301300961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,689,301300962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,690,301300968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,691,301300969,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,692,301300966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,693,301300967,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,694,301200953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,695,301200954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,696,301200955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,697,301200950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,698,301200951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,699,301200952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,700,301200958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,701,301200956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,702,301200963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,703,301200964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,704,301200965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,705,301200960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
650,706,301200961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
