aow_id,aow_name,weapon_id,weapon_name,affinity,weapon_type_name,weapon_type_keys
600,Determination,12190600,Brick Hammer,Lightning,Great Hammer,HammerLarge
600,Determination,12190800,Brick Hammer,Magic,Great Hammer,HammerLarge
600,Determination,12191200,Brick Hammer,Occult,Great Hammer,HammerLarge
600,Determination,12191000,Brick Hammer,Poison,Great Hammer,HammerLarge
600,Determination,12190300,Brick Hammer,Quality,Great Hammer,HammerLarge
600,Determination,12190700,Brick Hammer,Sacred,Great Hammer,HammerLarge
600,Determination,12190000,Brick Hammer,Standard,Great Hammer,HammerLarge
600,Determination,2021100,Broadsword,Blood,Straight Sword,SwordNormal
600,Determination,2020900,Broadsword,Cold,Straight Sword,SwordNormal
600,Determination,2020400,Broadsword,Fire,Straight Sword,SwordNormal
600,Determination,2020500,Broadsword,Flame Art,Straight Sword,SwordNormal
600,Determination,2020100,Broadsword,Heavy,Straight Sword,SwordNormal
600,Determination,2020200,Broadsword,Keen,Straight Sword,SwordNormal
600,Determination,2020600,Broadsword,Lightning,Straight Sword,SwordNormal
600,Determination,2020800,Broadsword,Magic,Straight Sword,SwordNormal
600,Determination,2021200,Broadsword,Occult,Straight Sword,SwordNormal
600,Determination,2021000,Broadsword,Poison,Straight Sword,SwordNormal
600,Determination,2020300,Broadsword,Quality,Straight Sword,SwordNormal
600,Determination,2020700,Broadsword,Sacred,Straight Sword,SwordNormal
600,Determination,2020000,Broadsword,Standard,Straight Sword,SwordNormal
600,Determination,15121100,Butchering Knife,Blood,Greataxe,AxeLarge
600,Determination,15120900,Butchering Knife,Cold,Greataxe,AxeLarge
600,Determination,15120400,Butchering Knife,Fire,Greataxe,AxeLarge
600,Determination,15120500,Butchering Knife,Flame Art,Greataxe,AxeLarge
600,Determination,15120100,Butchering Knife,Heavy,Greataxe,AxeLarge
600,Determination,15120200,Butchering Knife,Keen,Greataxe,AxeLarge
600,Determination,15120600,Butchering Knife,Lightning,Greataxe,AxeLarge
600,Determination,15120800,Butchering Knife,Magic,Greataxe,AxeLarge
600,Determination,15121200,Butchering Knife,Occult,Greataxe,AxeLarge
600,Determination,15121000,Butchering Knife,Poison,Greataxe,AxeLarge
600,Determination,15120300,Butchering Knife,Quality,Greataxe,AxeLarge
600,Determination,15120700,Butchering Knife,Sacred,Greataxe,AxeLarge
600,Determination,15120000,Butchering Knife,Standard,Greataxe,AxeLarge
600,Determination,21001100,Caestus,Blood,Fist,Knuckle
600,Determination,21000900,Caestus,Cold,Fist,Knuckle
600,Determination,21000400,Caestus,Fire,Fist,Knuckle
600,Determination,21000500,Caestus,Flame Art,Fist,Knuckle
600,Determination,21000100,Caestus,Heavy,Fist,Knuckle
600,Determination,21000200,Caestus,Keen,Fist,Knuckle
600,Determination,21000600,Caestus,Lightning,Fist,Knuckle
600,Determination,21000800,Caestus,Magic,Fist,Knuckle
600,Determination,21001200,Caestus,Occult,Fist,Knuckle
600,Determination,21001000,Caestus,Poison,Fist,Knuckle
600,Determination,21000300,Caestus,Quality,Fist,Knuckle
600,Determination,21000700,Caestus,Sacred,Fist,Knuckle
600,Determination,21000000,Caestus,Standard,Fist,Knuckle
600,Determination,2211100,Cane Sword,Blood,Straight Sword,SwordNormal
600,Determination,2210900,Cane Sword,Cold,Straight Sword,SwordNormal
600,Determination,2210400,Cane Sword,Fire,Straight Sword,SwordNormal
600,Determination,2210500,Cane Sword,Flame Art,Straight Sword,SwordNormal
600,Determination,2210100,Cane Sword,Heavy,Straight Sword,SwordNormal
600,Determination,2210200,Cane Sword,Keen,Straight Sword,SwordNormal
600,Determination,2210600,Cane Sword,Lightning,Straight Sword,SwordNormal
600,Determination,2210800,Cane Sword,Magic,Straight Sword,SwordNormal
600,Determination,2211200,Cane Sword,Occult,Straight Sword,SwordNormal
600,Determination,2211000,Cane Sword,Poison,Straight Sword,SwordNormal
600,Determination,2210300,Cane Sword,Quality,Straight Sword,SwordNormal
600,Determination,2210700,Cane Sword,Sacred,Straight Sword,SwordNormal
600,Determination,2210000,Cane Sword,Standard,Straight Sword,SwordNormal
600,Determination,62511100,Carian Thrusting Shield,Blood,Thrusting Shield,ThrustingShield
600,Determination,62510900,Carian Thrusting Shield,Cold,Thrusting Shield,ThrustingShield
600,Determination,62510400,Carian Thrusting Shield,Fire,Thrusting Shield,ThrustingShield
600,Determination,62510500,Carian Thrusting Shield,Flame Art,Thrusting Shield,ThrustingShield
600,Determination,62510100,Carian Thrusting Shield,Heavy,Thrusting Shield,ThrustingShield
600,Determination,62510200,Carian Thrusting Shield,Keen,Thrusting Shield,ThrustingShield
600,Determination,62510600,Carian Thrusting Shield,Lightning,Thrusting Shield,ThrustingShield
600,Determination,62510800,Carian Thrusting Shield,Magic,Thrusting Shield,ThrustingShield
600,Determination,62511200,Carian Thrusting Shield,Occult,Thrusting Shield,ThrustingShield
600,Determination,62511000,Carian Thrusting Shield,Poison,Thrusting Shield,ThrustingShield
600,Determination,62510300,Carian Thrusting Shield,Quality,Thrusting Shield,ThrustingShield
600,Determination,62510700,Carian Thrusting Shield,Sacred,Thrusting Shield,ThrustingShield
600,Determination,62510000,Carian Thrusting Shield,Standard,Thrusting Shield,ThrustingShield
600,Determination,14061100,Celebrant's Cleaver,Blood,Axe,AxeNormal
600,Determination,14060900,Celebrant's Cleaver,Cold,Axe,AxeNormal
600,Determination,14060400,Celebrant's Cleaver,Fire,Axe,AxeNormal
600,Determination,14060500,Celebrant's Cleaver,Flame Art,Axe,AxeNormal
600,Determination,14060100,Celebrant's Cleaver,Heavy,Axe,AxeNormal
600,Determination,14060200,Celebrant's Cleaver,Keen,Axe,AxeNormal
600,Determination,14060600,Celebrant's Cleaver,Lightning,Axe,AxeNormal
600,Determination,14060800,Celebrant's Cleaver,Magic,Axe,AxeNormal
600,Determination,14061200,Celebrant's Cleaver,Occult,Axe,AxeNormal
600,Determination,14061000,Celebrant's Cleaver,Poison,Axe,AxeNormal
600,Determination,14060300,Celebrant's Cleaver,Quality,Axe,AxeNormal
600,Determination,14060700,Celebrant's Cleaver,Sacred,Axe,AxeNormal
600,Determination,14060000,Celebrant's Cleaver,Standard,Axe,AxeNormal
600,Determination,16061100,Celebrant's Rib-Rake,Blood,Spear,SpearNormal
600,Determination,16060900,Celebrant's Rib-Rake,Cold,Spear,SpearNormal
600,Determination,16060400,Celebrant's Rib-Rake,Fire,Spear,SpearNormal
600,Determination,16060500,Celebrant's Rib-Rake,Flame Art,Spear,SpearNormal
600,Determination,16060100,Celebrant's Rib-Rake,Heavy,Spear,SpearNormal
600,Determination,16060200,Celebrant's Rib-Rake,Keen,Spear,SpearNormal
600,Determination,16060600,Celebrant's Rib-Rake,Lightning,Spear,SpearNormal
600,Determination,16060800,Celebrant's Rib-Rake,Magic,Spear,SpearNormal
600,Determination,16061200,Celebrant's Rib-Rake,Occult,Spear,SpearNormal
600,Determination,16061000,Celebrant's Rib-Rake,Poison,Spear,SpearNormal
600,Determination,16060300,Celebrant's Rib-Rake,Quality,Spear,SpearNormal
600,Determination,16060700,Celebrant's Rib-Rake,Sacred,Spear,SpearNormal
600,Determination,16060000,Celebrant's Rib-Rake,Standard,Spear,SpearNormal
600,Determination,1061100,Celebrant's Sickle,Blood,Dagger,Dagger
600,Determination,1060900,Celebrant's Sickle,Cold,Dagger,Dagger
600,Determination,1060400,Celebrant's Sickle,Fire,Dagger,Dagger
600,Determination,1060500,Celebrant's Sickle,Flame Art,Dagger,Dagger
600,Determination,1060100,Celebrant's Sickle,Heavy,Dagger,Dagger
600,Determination,1060200,Celebrant's Sickle,Keen,Dagger,Dagger
600,Determination,1060600,Celebrant's Sickle,Lightning,Dagger,Dagger
600,Determination,1060800,Celebrant's Sickle,Magic,Dagger,Dagger
600,Determination,1061200,Celebrant's Sickle,Occult,Dagger,Dagger
600,Determination,1061000,Celebrant's Sickle,Poison,Dagger,Dagger
600,Determination,1060300,Celebrant's Sickle,Quality,Dagger,Dagger
600,Determination,1060700,Celebrant's Sickle,Sacred,Dagger,Dagger
600,Determination,1060000,Celebrant's Sickle,Standard,Dagger,Dagger
600,Determination,12131100,Celebrant's Skull,Blood,Great Hammer,HammerLarge
600,Determination,12130900,Celebrant's Skull,Cold,Great Hammer,HammerLarge
600,Determination,12130400,Celebrant's Skull,Fire,Great Hammer,HammerLarge
600,Determination,12130500,Celebrant's Skull,Flame Art,Great Hammer,HammerLarge
600,Determination,12130100,Celebrant's Skull,Heavy,Great Hammer,HammerLarge
600,Determination,12130200,Celebrant's Skull,Keen,Great Hammer,HammerLarge
600,Determination,12130600,Celebrant's Skull,Lightning,Great Hammer,HammerLarge
600,Determination,12130800,Celebrant's Skull,Magic,Great Hammer,HammerLarge
600,Determination,12131200,Celebrant's Skull,Occult,Great Hammer,HammerLarge
600,Determination,12131000,Celebrant's Skull,Poison,Great Hammer,HammerLarge
600,Determination,12130300,Celebrant's Skull,Quality,Great Hammer,HammerLarge
600,Determination,12130700,Celebrant's Skull,Sacred,Great Hammer,HammerLarge
600,Determination,12130000,Celebrant's Skull,Standard,Great Hammer,HammerLarge
600,Determination,13041100,Chainlink Flail,Blood,Flail,Flail
600,Determination,13040900,Chainlink Flail,Cold,Flail,Flail
600,Determination,13040400,Chainlink Flail,Fire,Flail,Flail
600,Determination,13040500,Chainlink Flail,Flame Art,Flail,Flail
600,Determination,13040100,Chainlink Flail,Heavy,Flail,Flail
600,Determination,13040200,Chainlink Flail,Keen,Flail,Flail
600,Determination,13040600,Chainlink Flail,Lightning,Flail,Flail
600,Determination,13040800,Chainlink Flail,Magic,Flail,Flail
600,Determination,13041200,Chainlink Flail,Occult,Flail,Flail
600,Determination,13041000,Chainlink Flail,Poison,Flail,Flail
600,Determination,13040300,Chainlink Flail,Quality,Flail,Flail
600,Determination,13040700,Chainlink Flail,Sacred,Flail,Flail
600,Determination,13040000,Chainlink Flail,Standard,Flail,Flail
600,Determination,16031100,Clayman's Harpoon,Blood,Spear,SpearNormal
600,Determination,16030900,Clayman's Harpoon,Cold,Spear,SpearNormal
600,Determination,16030400,Clayman's Harpoon,Fire,Spear,SpearNormal
600,Determination,16030500,Clayman's Harpoon,Flame Art,Spear,SpearNormal
600,Determination,16030100,Clayman's Harpoon,Heavy,Spear,SpearNormal
600,Determination,16030200,Clayman's Harpoon,Keen,Spear,SpearNormal
600,Determination,16030600,Clayman's Harpoon,Lightning,Spear,SpearNormal
600,Determination,16030800,Clayman's Harpoon,Magic,Spear,SpearNormal
600,Determination,16031200,Clayman's Harpoon,Occult,Spear,SpearNormal
600,Determination,16031000,Clayman's Harpoon,Poison,Spear,SpearNormal
600,Determination,16030300,Clayman's Harpoon,Quality,Spear,SpearNormal
600,Determination,16030700,Clayman's Harpoon,Sacred,Spear,SpearNormal
600,Determination,16030000,Clayman's Harpoon,Standard,Spear,SpearNormal
600,Determination,3181100,Claymore,Blood,Greatsword,SwordLarge
600,Determination,3180900,Claymore,Cold,Greatsword,SwordLarge
600,Determination,3180400,Claymore,Fire,Greatsword,SwordLarge
600,Determination,3180500,Claymore,Flame Art,Greatsword,SwordLarge
600,Determination,3180100,Claymore,Heavy,Greatsword,SwordLarge
600,Determination,3180200,Claymore,Keen,Greatsword,SwordLarge
600,Determination,3180600,Claymore,Lightning,Greatsword,SwordLarge
600,Determination,3180800,Claymore,Magic,Greatsword,SwordLarge
600,Determination,3181200,Claymore,Occult,Greatsword,SwordLarge
600,Determination,3181000,Claymore,Poison,Greatsword,SwordLarge
600,Determination,3180300,Claymore,Quality,Greatsword,SwordLarge
600,Determination,3180700,Claymore,Sacred,Greatsword,SwordLarge
600,Determination,3180000,Claymore,Standard,Greatsword,SwordLarge
600,Determination,5011100,Cleanrot Knight's Sword,Blood,Thrusting Sword,SwordPierce
600,Determination,5010900,Cleanrot Knight's Sword,Cold,Thrusting Sword,SwordPierce
600,Determination,5010400,Cleanrot Knight's Sword,Fire,Thrusting Sword,SwordPierce
600,Determination,5010500,Cleanrot Knight's Sword,Flame Art,Thrusting Sword,SwordPierce
600,Determination,5010100,Cleanrot Knight's Sword,Heavy,Thrusting Sword,SwordPierce
600,Determination,5010200,Cleanrot Knight's Sword,Keen,Thrusting Sword,SwordPierce
600,Determination,5010600,Cleanrot Knight's Sword,Lightning,Thrusting Sword,SwordPierce
600,Determination,5010800,Cleanrot Knight's Sword,Magic,Thrusting Sword,SwordPierce
600,Determination,5011200,Cleanrot Knight's Sword,Occult,Thrusting Sword,SwordPierce
600,Determination,5011000,Cleanrot Knight's Sword,Poison,Thrusting Sword,SwordPierce
600,Determination,5010300,Cleanrot Knight's Sword,Quality,Thrusting Sword,SwordPierce
600,Determination,5010700,Cleanrot Knight's Sword,Sacred,Thrusting Sword,SwordPierce
600,Determination,5010000,Cleanrot Knight's Sword,Standard,Thrusting Sword,SwordPierce
600,Determination,11011100,Club,Blood,Hammer,HammerNormal
600,Determination,11010900,Club,Cold,Hammer,HammerNormal
600,Determination,11010400,Club,Fire,Hammer,HammerNormal
600,Determination,11010500,Club,Flame Art,Hammer,HammerNormal
600,Determination,11010100,Club,Heavy,Hammer,HammerNormal
600,Determination,11010200,Club,Keen,Hammer,HammerNormal
600,Determination,11010600,Club,Lightning,Hammer,HammerNormal
600,Determination,11010800,Club,Magic,Hammer,HammerNormal
600,Determination,11011200,Club,Occult,Hammer,HammerNormal
600,Determination,11011000,Club,Poison,Hammer,HammerNormal
600,Determination,11010300,Club,Quality,Hammer,HammerNormal
600,Determination,11010700,Club,Sacred,Hammer,HammerNormal
600,Determination,11010000,Club,Standard,Hammer,HammerNormal
600,Determination,15031100,Crescent Moon Axe,Blood,Greataxe,AxeLarge
600,Determination,15030900,Crescent Moon Axe,Cold,Greataxe,AxeLarge
600,Determination,15030400,Crescent Moon Axe,Fire,Greataxe,AxeLarge
600,Determination,15030500,Crescent Moon Axe,Flame Art,Greataxe,AxeLarge
600,Determination,15030100,Crescent Moon Axe,Heavy,Greataxe,AxeLarge
600,Determination,15030200,Crescent Moon Axe,Keen,Greataxe,AxeLarge
600,Determination,15030600,Crescent Moon Axe,Lightning,Greataxe,AxeLarge
600,Determination,15030800,Crescent Moon Axe,Magic,Greataxe,AxeLarge
600,Determination,15031200,Crescent Moon Axe,Occult,Greataxe,AxeLarge
600,Determination,15031000,Crescent Moon Axe,Poison,Greataxe,AxeLarge
600,Determination,15030300,Crescent Moon Axe,Quality,Greataxe,AxeLarge
600,Determination,15030700,Crescent Moon Axe,Sacred,Greataxe,AxeLarge
600,Determination,15030000,Crescent Moon Axe,Standard,Greataxe,AxeLarge
600,Determination,16111100,Cross-Naginata,Blood,Spear,SpearNormal
600,Determination,16110900,Cross-Naginata,Cold,Spear,SpearNormal
600,Determination,16110400,Cross-Naginata,Fire,Spear,SpearNormal
600,Determination,16110500,Cross-Naginata,Flame Art,Spear,SpearNormal
600,Determination,16110100,Cross-Naginata,Heavy,Spear,SpearNormal
600,Determination,16110200,Cross-Naginata,Keen,Spear,SpearNormal
600,Determination,16110600,Cross-Naginata,Lightning,Spear,SpearNormal
600,Determination,16110800,Cross-Naginata,Magic,Spear,SpearNormal
600,Determination,16111200,Cross-Naginata,Occult,Spear,SpearNormal
600,Determination,16111000,Cross-Naginata,Poison,Spear,SpearNormal
600,Determination,16110300,Cross-Naginata,Quality,Spear,SpearNormal
600,Determination,16110700,Cross-Naginata,Sacred,Spear,SpearNormal
600,Determination,16110000,Cross-Naginata,Standard,Spear,SpearNormal
600,Determination,11031100,Curved Club,Blood,Hammer,HammerNormal
600,Determination,11030900,Curved Club,Cold,Hammer,HammerNormal
600,Determination,11030400,Curved Club,Fire,Hammer,HammerNormal
600,Determination,11030500,Curved Club,Flame Art,Hammer,HammerNormal
600,Determination,11030100,Curved Club,Heavy,Hammer,HammerNormal
600,Determination,11030200,Curved Club,Keen,Hammer,HammerNormal
600,Determination,11030600,Curved Club,Lightning,Hammer,HammerNormal
600,Determination,11030800,Curved Club,Magic,Hammer,HammerNormal
600,Determination,11031200,Curved Club,Occult,Hammer,HammerNormal
600,Determination,11031000,Curved Club,Poison,Hammer,HammerNormal
600,Determination,11030300,Curved Club,Quality,Hammer,HammerNormal
600,Determination,11030700,Curved Club,Sacred,Hammer,HammerNormal
600,Determination,11030000,Curved Club,Standard,Hammer,HammerNormal
600,Determination,12081100,Curved Great Club,Blood,Great Hammer,HammerLarge
600,Determination,12080900,Curved Great Club,Cold,Great Hammer,HammerLarge
600,Determination,12080400,Curved Great Club,Fire,Great Hammer,HammerLarge
600,Determination,12080500,Curved Great Club,Flame Art,Great Hammer,HammerLarge
600,Determination,12080100,Curved Great Club,Heavy,Great Hammer,HammerLarge
600,Determination,12080200,Curved Great Club,Keen,Great Hammer,HammerLarge
600,Determination,12080600,Curved Great Club,Lightning,Great Hammer,HammerLarge
600,Determination,12080800,Curved Great Club,Magic,Great Hammer,HammerLarge
600,Determination,12081200,Curved Great Club,Occult,Great Hammer,HammerLarge
600,Determination,12081000,Curved Great Club,Poison,Great Hammer,HammerLarge
600,Determination,12080300,Curved Great Club,Quality,Great Hammer,HammerLarge
600,Determination,12080700,Curved Great Club,Sacred,Great Hammer,HammerLarge
600,Determination,12080000,Curved Great Club,Standard,Great Hammer,HammerLarge
600,Determination,1001100,Dagger,Blood,Dagger,Dagger
600,Determination,1000900,Dagger,Cold,Dagger,Dagger
600,Determination,1000400,Dagger,Fire,Dagger,Dagger
600,Determination,1000500,Dagger,Flame Art,Dagger,Dagger
600,Determination,1000100,Dagger,Heavy,Dagger,Dagger
600,Determination,1000200,Dagger,Keen,Dagger,Dagger
600,Determination,1000600,Dagger,Lightning,Dagger,Dagger
600,Determination,1000800,Dagger,Magic,Dagger,Dagger
600,Determination,1001200,Dagger,Occult,Dagger,Dagger
600,Determination,1001000,Dagger,Poison,Dagger,Dagger
600,Determination,1000300,Dagger,Quality,Dagger,Dagger
600,Determination,1000700,Dagger,Sacred,Dagger,Dagger
600,Determination,1000000,Dagger,Standard,Dagger,Dagger
600,Determination,8021100,Dismounter,Blood,Curved Greatsword,SaberLarge
600,Determination,8020900,Dismounter,Cold,Curved Greatsword,SaberLarge
600,Determination,8020400,Dismounter,Fire,Curved Greatsword,SaberLarge
600,Determination,8020500,Dismounter,Flame Art,Curved Greatsword,SaberLarge
600,Determination,8020100,Dismounter,Heavy,Curved Greatsword,SaberLarge
600,Determination,8020200,Dismounter,Keen,Curved Greatsword,SaberLarge
600,Determination,8020600,Dismounter,Lightning,Curved Greatsword,SaberLarge
600,Determination,8020800,Dismounter,Magic,Curved Greatsword,SaberLarge
600,Determination,8021200,Dismounter,Occult,Curved Greatsword,SaberLarge
600,Determination,8021000,Dismounter,Poison,Curved Greatsword,SaberLarge
600,Determination,8020300,Dismounter,Quality,Curved Greatsword,SaberLarge
600,Determination,8020700,Dismounter,Sacred,Curved Greatsword,SaberLarge
600,Determination,8020000,Dismounter,Standard,Curved Greatsword,SaberLarge
600,Determination,62501100,Dueling Shield,Blood,Thrusting Shield,ThrustingShield
600,Determination,62500900,Dueling Shield,Cold,Thrusting Shield,ThrustingShield
600,Determination,62500400,Dueling Shield,Fire,Thrusting Shield,ThrustingShield
600,Determination,62500500,Dueling Shield,Flame Art,Thrusting Shield,ThrustingShield
600,Determination,62500100,Dueling Shield,Heavy,Thrusting Shield,ThrustingShield
600,Determination,62500200,Dueling Shield,Keen,Thrusting Shield,ThrustingShield
600,Determination,62500600,Dueling Shield,Lightning,Thrusting Shield,ThrustingShield
600,Determination,62500800,Dueling Shield,Magic,Thrusting Shield,ThrustingShield
600,Determination,62501200,Dueling Shield,Occult,Thrusting Shield,ThrustingShield
600,Determination,62501000,Dueling Shield,Poison,Thrusting Shield,ThrustingShield
600,Determination,62500300,Dueling Shield,Quality,Thrusting Shield,ThrustingShield
600,Determination,62500700,Dueling Shield,Sacred,Thrusting Shield,ThrustingShield
600,Determination,62500000,Dueling Shield,Standard,Thrusting Shield,ThrustingShield
600,Determination,23041100,Duelist Greataxe,Blood,Colossal Weapon,AxhammerLarge
600,Determination,23040900,Duelist Greataxe,Cold,Colossal Weapon,AxhammerLarge
600,Determination,23040400,Duelist Greataxe,Fire,Colossal Weapon,AxhammerLarge
600,Determination,23040500,Duelist Greataxe,Flame Art,Colossal Weapon,AxhammerLarge
600,Determination,23040100,Duelist Greataxe,Heavy,Colossal Weapon,AxhammerLarge
600,Determination,23040200,Duelist Greataxe,Keen,Colossal Weapon,AxhammerLarge
600,Determination,23040600,Duelist Greataxe,Lightning,Colossal Weapon,AxhammerLarge
600,Determination,23040800,Duelist Greataxe,Magic,Colossal Weapon,AxhammerLarge
600,Determination,23041200,Duelist Greataxe,Occult,Colossal Weapon,AxhammerLarge
600,Determination,23041000,Duelist Greataxe,Poison,Colossal Weapon,AxhammerLarge
600,Determination,23040300,Duelist Greataxe,Quality,Colossal Weapon,AxhammerLarge
600,Determination,23040700,Duelist Greataxe,Sacred,Colossal Weapon,AxhammerLarge
600,Determination,23040000,Duelist Greataxe,Standard,Colossal Weapon,AxhammerLarge
600,Determination,1151100,Erdsteel Dagger,Blood,Dagger,Dagger
600,Determination,1150900,Erdsteel Dagger,Cold,Dagger,Dagger
600,Determination,1150400,Erdsteel Dagger,Fire,Dagger,Dagger
600,Determination,1150500,Erdsteel Dagger,Flame Art,Dagger,Dagger
600,Determination,1150100,Erdsteel Dagger,Heavy,Dagger,Dagger
600,Determination,1150200,Erdsteel Dagger,Keen,Dagger,Dagger
600,Determination,1150600,Erdsteel Dagger,Lightning,Dagger,Dagger
600,Determination,1150800,Erdsteel Dagger,Magic,Dagger,Dagger
600,Determination,1151200,Erdsteel Dagger,Occult,Dagger,Dagger
600,Determination,1151000,Erdsteel Dagger,Poison,Dagger,Dagger
600,Determination,1150300,Erdsteel Dagger,Quality,Dagger,Dagger
600,Determination,1150700,Erdsteel Dagger,Sacred,Dagger,Dagger
600,Determination,1150000,Erdsteel Dagger,Standard,Dagger,Dagger
600,Determination,5001100,Estoc,Blood,Thrusting Sword,SwordPierce
600,Determination,5000900,Estoc,Cold,Thrusting Sword,SwordPierce
600,Determination,5000400,Estoc,Fire,Thrusting Sword,SwordPierce
600,Determination,5000500,Estoc,Flame Art,Thrusting Sword,SwordPierce
600,Determination,5000100,Estoc,Heavy,Thrusting Sword,SwordPierce
600,Determination,5000200,Estoc,Keen,Thrusting Sword,SwordPierce
600,Determination,5000600,Estoc,Lightning,Thrusting Sword,SwordPierce
600,Determination,5000800,Estoc,Magic,Thrusting Sword,SwordPierce
600,Determination,5001200,Estoc,Occult,Thrusting Sword,SwordPierce
600,Determination,5001000,Estoc,Poison,Thrusting Sword,SwordPierce
600,Determination,5000300,Estoc,Quality,Thrusting Sword,SwordPierce
600,Determination,5000700,Estoc,Sacred,Thrusting Sword,SwordPierce
600,Determination,5000000,Estoc,Standard,Thrusting Sword,SwordPierce
600,Determination,15081100,Executioner's Greataxe,Blood,Greataxe,AxeLarge
600,Determination,15080900,Executioner's Greataxe,Cold,Greataxe,AxeLarge
600,Determination,15080400,Executioner's Greataxe,Fire,Greataxe,AxeLarge
600,Determination,15080500,Executioner's Greataxe,Flame Art,Greataxe,AxeLarge
600,Determination,15080100,Executioner's Greataxe,Heavy,Greataxe,AxeLarge
600,Determination,15080200,Executioner's Greataxe,Keen,Greataxe,AxeLarge
600,Determination,15080600,Executioner's Greataxe,Lightning,Greataxe,AxeLarge
600,Determination,15080800,Executioner's Greataxe,Magic,Greataxe,AxeLarge
600,Determination,15081200,Executioner's Greataxe,Occult,Greataxe,AxeLarge
600,Determination,15081000,Executioner's Greataxe,Poison,Greataxe,AxeLarge
600,Determination,15080300,Executioner's Greataxe,Quality,Greataxe,AxeLarge
600,Determination,15080700,Executioner's Greataxe,Sacred,Greataxe,AxeLarge
600,Determination,15080000,Executioner's Greataxe,Standard,Greataxe,AxeLarge
600,Determination,7001100,Falchion,Blood,Curved Sword,SaberNormal
600,Determination,7000900,Falchion,Cold,Curved Sword,SaberNormal
600,Determination,7000400,Falchion,Fire,Curved Sword,SaberNormal
600,Determination,7000500,Falchion,Flame Art,Curved Sword,SaberNormal
600,Determination,7000100,Falchion,Heavy,Curved Sword,SaberNormal
600,Determination,7000200,Falchion,Keen,Curved Sword,SaberNormal
600,Determination,7000600,Falchion,Lightning,Curved Sword,SaberNormal
600,Determination,7000800,Falchion,Magic,Curved Sword,SaberNormal
600,Determination,7001200,Falchion,Occult,Curved Sword,SaberNormal
600,Determination,7001000,Falchion,Poison,Curved Sword,SaberNormal
600,Determination,7000300,Falchion,Quality,Curved Sword,SaberNormal
600,Determination,7000700,Falchion,Sacred,Curved Sword,SaberNormal
600,Determination,7000000,Falchion,Standard,Curved Sword,SaberNormal
600,Determination,4521100,Fire Knight's Greatsword,Blood,Colossal Sword,SwordGigantic
600,Determination,4520900,Fire Knight's Greatsword,Cold,Colossal Sword,SwordGigantic
600,Determination,4520400,Fire Knight's Greatsword,Fire,Colossal Sword,SwordGigantic
600,Determination,4520500,Fire Knight's Greatsword,Flame Art,Colossal Sword,SwordGigantic
600,Determination,4520100,Fire Knight's Greatsword,Heavy,Colossal Sword,SwordGigantic
600,Determination,4520200,Fire Knight's Greatsword,Keen,Colossal Sword,SwordGigantic
600,Determination,4520600,Fire Knight's Greatsword,Lightning,Colossal Sword,SwordGigantic
600,Determination,4520800,Fire Knight's Greatsword,Magic,Colossal Sword,SwordGigantic
600,Determination,4521200,Fire Knight's Greatsword,Occult,Colossal Sword,SwordGigantic
600,Determination,4521000,Fire Knight's Greatsword,Poison,Colossal Sword,SwordGigantic
600,Determination,4520300,Fire Knight's Greatsword,Quality,Colossal Sword,SwordGigantic
600,Determination,4520700,Fire Knight's Greatsword,Sacred,Colossal Sword,SwordGigantic
600,Determination,4520000,Fire Knight's Greatsword,Standard,Colossal Sword,SwordGigantic
600,Determination,1511100,Fire Knight's Shortsword,Blood,Dagger,Dagger
600,Determination,1510900,Fire Knight's Shortsword,Cold,Dagger,Dagger
600,Determination,1510400,Fire Knight's Shortsword,Fire,Dagger,Dagger
600,Determination,1510500,Fire Knight's Shortsword,Flame Art,Dagger,Dagger
600,Determination,1510100,Fire Knight's Shortsword,Heavy,Dagger,Dagger
600,Determination,1510200,Fire Knight's Shortsword,Keen,Dagger,Dagger
600,Determination,1510600,Fire Knight's Shortsword,Lightning,Dagger,Dagger
600,Determination,1510800,Fire Knight's Shortsword,Magic,Dagger,Dagger
600,Determination,1511200,Fire Knight's Shortsword,Occult,Dagger,Dagger
600,Determination,1511000,Fire Knight's Shortsword,Poison,Dagger,Dagger
600,Determination,1510300,Fire Knight's Shortsword,Quality,Dagger,Dagger
600,Determination,1510700,Fire Knight's Shortsword,Sacred,Dagger,Dagger
600,Determination,1510000,Fire Knight's Shortsword,Standard,Dagger,Dagger
600,Determination,13011100,Flail,Blood,Flail,Flail
600,Determination,13010900,Flail,Cold,Flail,Flail
600,Determination,13010400,Flail,Fire,Flail,Flail
600,Determination,13010500,Flail,Flame Art,Flail,Flail
600,Determination,13010100,Flail,Heavy,Flail,Flail
600,Determination,13010200,Flail,Keen,Flail,Flail
600,Determination,13010600,Flail,Lightning,Flail,Flail
600,Determination,13010800,Flail,Magic,Flail,Flail
600,Determination,13011200,Flail,Occult,Flail,Flail
600,Determination,13011000,Flail,Poison,Flail,Flail
600,Determination,13010300,Flail,Quality,Flail,Flail
600,Determination,13010700,Flail,Sacred,Flail,Flail
600,Determination,13010000,Flail,Standard,Flail,Flail
600,Determination,3051100,Flamberge,Blood,Greatsword,SwordLarge
600,Determination,3050900,Flamberge,Cold,Greatsword,SwordLarge
600,Determination,3050400,Flamberge,Fire,Greatsword,SwordLarge
600,Determination,3050500,Flamberge,Flame Art,Greatsword,SwordLarge
600,Determination,3050100,Flamberge,Heavy,Greatsword,SwordLarge
