sheet_row,unique_skill_weapon,raw_name,inferred_skill_name,status,match_source,matched_skill_ids,matched_weapon_ids,matched_weapon_names
1720,Leontiel's Greatsword,[Placeholder] Muleta,Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1721,Leontiel's Greatsword,[Placeholder] Muleta,Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1722,Leontiel's Greatsword,[Placeholder] Muleta,Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1723,Leontiel's Greatsword,[Placeholder] Muleta (Lacking FP),Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1724,Leontiel's Greatsword,[Placeholder] Muleta (Lacking FP),Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1725,Leontiel's Greatsword,[Placeholder] Muleta (Lacking FP),Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1726,Leontiel's Greatsword,[Placeholder] Muleta (Lacking FP),Muleta,matched,skill_id+weapon,1200,3560000,Leontiel's Greatsword
1727,Ordovis's Greatsword,Ordovis's Vortex [1],Ordovis's Vortex,matched,skill_id+weapon,1198,3060000,Ordovis's Greatsword
1728,Ordovis's Greatsword,Ordovis's Vortex [2] - Bullet,Ordovis's Vortex [2],matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1729,Ordovis's Greatsword,Ordovis's Vortex Charged [1],Ordovis's Vortex Charged,matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1730,Ordovis's Greatsword,Ordovis's Vortex Charged [2] - Bullet,Ordovis's Vortex Charged [2],matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1731,Ordovis's Greatsword,Ordovis's Vortex Charged [3] - Bullet,Ordovis's Vortex Charged [3],matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1732,Ordovis's Greatsword,Ordovis's Vortex Charged [4] - Bullet,Ordovis's Vortex Charged [4],matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1733,Ordovis's Greatsword,Ordovis's Vortex (Lacking FP),Ordovis's Vortex,matched,skill_id+weapon,1198,3060000,Ordovis's Greatsword
1734,Ordovis's Greatsword,Ordovis's Vortex Charged (Lacking FP),Ordovis's Vortex Charged,matched,weapon_name_fallback,1198,3060000,Ordovis's Greatsword
1735,Alabaster Lord's Sword,Alabaster Lords' Pull,Alabaster Lords' Pull,matched,skill_id+weapon,1040,3070000,Alabaster Lord's Sword
1736,Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Inner),Alabaster Lords' Pull,matched,skill_id+weapon,1040,3070000,Alabaster Lord's Sword
1737,Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Middle),Alabaster Lords' Pull,matched,skill_id+weapon,1040,3070000,Alabaster Lord's Sword
1738,Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Outer),Alabaster Lords' Pull,matched,skill_id+weapon,1040,3070000,Alabaster Lord's Sword
1739,Alabaster Lord's Sword,Alabaster Lords' Pull (Lacking FP),Alabaster Lords' Pull,matched,skill_id+weapon,1040,3070000,Alabaster Lord's Sword
1740,Death's Poker,Ghostflame Ignition,Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1741,Death's Poker,Ghostflame Ignition - Bullet (Ticks),Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1742,Death's Poker,Ghostflame Ignition - Bullet (Explosion),Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1743,Death's Poker,Ghostflame Ignition R1,Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1744,Death's Poker,Ghostflame Ignition R1 - Bullet,Ghostflame Ignition R1,matched,weapon_name_fallback,1048,3200000,Death's Poker
1745,Death's Poker,Ghostflame Ignition R1 - Bullet (Ground Flame),Ghostflame Ignition R1,matched,weapon_name_fallback,1048,3200000,Death's Poker
1746,Death's Poker,Ghostflame Ignition R2,Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1747,Death's Poker,Ghostflame Ignition R2 - Bullet,Ghostflame Ignition R2,matched,weapon_name_fallback,1048,3200000,Death's Poker
1748,Death's Poker,Ghostflame Ignition (Lacking FP),Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1749,Death's Poker,Ghostflame Ignition R1 (Lacking FP),Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1750,Death's Poker,Ghostflame Ignition R2 (Lacking FP),Ghostflame Ignition,matched,skill_id+weapon,1048,3200000,Death's Poker
1751,Helphen's Steeple,Ruinous Ghostflame,Ruinous Ghostflame,matched,skill_id+weapon,1021,3130000,Helphen's Steeple
1752,Blasphemous Blade,Taker's Flames,Taker's Flames,matched,skill_id+weapon,1014,3140000,Blasphemous Blade
1753,Blasphemous Blade,Taker's Flames - Bullet,Taker's Flames,matched,skill_id+weapon,1014,3140000,Blasphemous Blade
1754,Blasphemous Blade,Taker's Flames (Lacking FP),Taker's Flames,matched,skill_id+weapon,1014,3140000,Blasphemous Blade
1755,Golden Order Greatsword,Establish Order #1 - Bullet,Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1756,Golden Order Greatsword,Establish Order #2 [1],Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1757,Golden Order Greatsword,Establish Order #2 [2],Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1758,Golden Order Greatsword,Establish Order #2 - Bullet,Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1759,Golden Order Greatsword,Establish Order #2 - Bullet,Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1760,Golden Order Greatsword,Establish Order ? - Bullet,Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1761,Golden Order Greatsword,Establish Order #2 [1] (Lacking FP),Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1762,Golden Order Greatsword,Establish Order #2 [2] (Lacking FP),Establish Order,matched,skill_id+weapon,1022,3170000,Golden Order Greatsword
1763,Dark Moon Greatsword,Moonlight Greatsword R2 - Bullet,Moonlight Greatsword R2,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1764,Dark Moon Greatsword,Moonlight Greatsword Charged R2 - Bullet,Moonlight Greatsword Charged R2,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1765,Dark Moon Greatsword,Moonlight Greatsword 1h R2 #1,Moonlight Greatsword 1h,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1766,Dark Moon Greatsword,Moonlight Greatsword 1h Charged R2 #1,Moonlight Greatsword 1h Charged,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1767,Dark Moon Greatsword,Moonlight Greatsword 1h R2 #2,Moonlight Greatsword 1h,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1768,Dark Moon Greatsword,Moonlight Greatsword 1h Charged R2 #2,Moonlight Greatsword 1h Charged,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1769,Dark Moon Greatsword,Moonlight Greatsword 2h R2 #1,Moonlight Greatsword 2h,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1770,Dark Moon Greatsword,Moonlight Greatsword 2h Charged R2 #1,Moonlight Greatsword 2h Charged,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1771,Dark Moon Greatsword,Moonlight Greatsword 2h R2 #2,Moonlight Greatsword 2h,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1772,Dark Moon Greatsword,Moonlight Greatsword 2h Charged R2 #2,Moonlight Greatsword 2h Charged,matched,weapon_name_fallback,1008,3090000,Dark Moon Greatsword
1773,Greatsword of Damnation,Golden Crux - Grab,Golden Crux - Grab,matched,weapon_name_fallback,5220,3510000,Greatsword of Damnation
1774,Greatsword of Damnation,Golden Crux - Grab Confirm,Golden Crux - Grab Confirm,matched,weapon_name_fallback,5220,3510000,Greatsword of Damnation
1775,Greatsword of Damnation,Golden Crux #1,Golden Crux,matched,skill_id+weapon,5220,3510000,Greatsword of Damnation
1776,Greatsword of Damnation,Golden Crux #2 - Bullet,Golden Crux,matched,skill_id+weapon,5220,3510000,Greatsword of Damnation
1777,Greatsword of Damnation,Golden Crux #1 (Lacking FP),Golden Crux,matched,skill_id+weapon,5220,3510000,Greatsword of Damnation
1778,Greatsword of Damnation,Golden Crux #2 (Lacking FP),Golden Crux,matched,skill_id+weapon,5220,3510000,Greatsword of Damnation
1779,Sacred Relic Sword,Wave of Gold,Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1780,Sacred Relic Sword,Wave of Gold - Bullet,Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1781,Sacred Relic Sword,Wave of Gold - Bullet,Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1782,Sacred Relic Sword,Wave of Gold - Bullet,Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1783,Sacred Relic Sword,Wave of Gold - Bullet,Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1784,Sacred Relic Sword,Wave of Gold (Lacking FP),Wave of Gold,matched,skill_id+weapon,1020,3100000,Sacred Relic Sword
1785,Moonrithyll's Knight Sword,Tremendous Phalanx - Bullet (Swords),Tremendous Phalanx,matched,skill_id+weapon,5550,4540000,Moonrithyll's Knight Sword
1786,Moonrithyll's Knight Sword,Tremendous Phalanx R2,Tremendous Phalanx,matched,skill_id+weapon,5550,4540000,Moonrithyll's Knight Sword
1787,Moonrithyll's Knight Sword,Tremendous Phalanx R2 (Lacking FP),Tremendous Phalanx,matched,skill_id+weapon,5550,4540000,Moonrithyll's Knight Sword
1788,Royal Greatsword,Wolf's Assault,Wolf's Assault,matched,skill_id+weapon,1025,4060000,Royal Greatsword
1789,Royal Greatsword,Wolf's Assault - Bullet,Wolf's Assault,matched,skill_id+weapon,1025,4060000,Royal Greatsword
1790,Royal Greatsword,Wolf's Assault ?,Wolf's Assault,matched,skill_id+weapon,1025,4060000,Royal Greatsword
1791,Royal Greatsword,Wolf's Assault (Lacking FP),Wolf's Assault,matched,skill_id+weapon,1025,4060000,Royal Greatsword
1792,Ruins Greatsword,Wave of Destruction,Wave of Destruction,matched,skill_id+weapon,1033,4080000,Ruins Greatsword
1793,Ruins Greatsword,Wave of Destruction - Bullet,Wave of Destruction,matched,skill_id+weapon,1033,4080000,Ruins Greatsword
1794,Ruins Greatsword,Wave of Destruction (Lacking FP),Wave of Destruction,matched,skill_id+weapon,1033,4080000,Ruins Greatsword
1795,Ancient Meteoric Ore Greatsword,White Light Charge #1,White Light Charge,matched,skill_id+weapon,5240,4500000,Ancient Meteoric Ore Greatsword
1796,Ancient Meteoric Ore Greatsword,White Light Charge #2 - Bullet,White Light Charge,matched,skill_id+weapon,5240,4500000,Ancient Meteoric Ore Greatsword
1797,Ancient Meteoric Ore Greatsword,White Light Charge #1 (Lacking FP),White Light Charge,matched,skill_id+weapon,5240,4500000,Ancient Meteoric Ore Greatsword
1798,Ancient Meteoric Ore Greatsword,White Light Charge #2 (Lacking FP),White Light Charge,matched,skill_id+weapon,5240,4500000,Ancient Meteoric Ore Greatsword
1799,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1800,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1801,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1802,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1803,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1804,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1805,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1806,Starscourge Greatsword,Starcaller Cry - Bullet,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1807,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1808,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1809,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1810,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1811,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1812,Starscourge Greatsword,Starcaller Cry,Starcaller Cry,matched,skill_id+weapon,1032,4050000,Starscourge Greatsword
1813,Greatsword of Radahn (Lord),Promised Consort #1 [1],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1814,Greatsword of Radahn (Lord),Promised Consort #1 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1815,Greatsword of Radahn (Lord),Promised Consort #1 [2],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1816,Greatsword of Radahn (Lord),Promised Consort #1 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1817,Greatsword of Radahn (Lord),Promised Consort #2 [1],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1818,Greatsword of Radahn (Lord),Promised Consort #2 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1819,Greatsword of Radahn (Lord),Promised Consort #2 [2],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1820,Greatsword of Radahn (Lord),Promised Consort #2 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1821,Greatsword of Radahn (Lord),Promised Consort #3 [1],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1822,Greatsword of Radahn (Lord),Promised Consort #3 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1823,Greatsword of Radahn (Lord),Promised Consort #3 [2],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1824,Greatsword of Radahn (Lord),Promised Consort #3 [3],Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1825,Greatsword of Radahn (Lord),Promised Consort #3 - Bullet,Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1826,Greatsword of Radahn (Lord),Promised Consort #1 [1] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1827,Greatsword of Radahn (Lord),Promised Consort #1 [2] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1828,Greatsword of Radahn (Lord),Promised Consort #2 [1] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1829,Greatsword of Radahn (Lord),Promised Consort #2 [2] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1830,Greatsword of Radahn (Lord),Promised Consort #3 [1] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1831,Greatsword of Radahn (Lord),Promised Consort #3 [2] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1832,Greatsword of Radahn (Lord),Promised Consort #3 [3] (Lacking FP),Promised Consort,matched,skill_id+weapon,5150,4530000,Greatsword of Radahn (Lord)
1833,Greatsword of Radahn (Light),Lightspeed Slash,Lightspeed Slash,matched,skill_id+weapon,5580,4550000,Greatsword of Radahn (Light)
1834,Greatsword of Radahn (Light),Lightspeed Slash - Bullet,Lightspeed Slash,matched,skill_id+weapon,5580,4550000,Greatsword of Radahn (Light)
1835,Greatsword of Radahn (Light),Lightspeed Slash - Bullet,Lightspeed Slash,matched,skill_id+weapon,5580,4550000,Greatsword of Radahn (Light)
1836,Greatsword of Radahn (Light),Lightspeed Slash Charged,Lightspeed Slash Charged,matched,weapon_name_fallback,5580,4550000,Greatsword of Radahn (Light)
1837,Greatsword of Radahn (Light),Lightspeed Slash Charged - Bullet,Lightspeed Slash Charged,matched,weapon_name_fallback,5580,4550000,Greatsword of Radahn (Light)
1838,Greatsword of Radahn (Light),Lightspeed Slash Charged - Bullet,Lightspeed Slash Charged,matched,weapon_name_fallback,5580,4550000,Greatsword of Radahn (Light)
1839,Godslayer's Greatsword,The Queen's Black Flame #1 [1],The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1840,Godslayer's Greatsword,The Queen's Black Flame #1 [2],The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1841,Godslayer's Greatsword,The Queen's Black Flame #2,The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1842,Godslayer's Greatsword,The Queen's Black Flame #1 [1] (Lacking FP),The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1843,Godslayer's Greatsword,The Queen's Black Flame #1 [2] (Lacking FP),The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1844,Godslayer's Greatsword,The Queen's Black Flame #2 (Lacking FP),The Queen's Black Flame,matched,skill_id+weapon,1170,4070000,Godslayer's Greatsword
1845,Maliketh's Black Blade,Destined Death [1],Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1846,Maliketh's Black Blade,Destined Death [2],Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1847,Maliketh's Black Blade,Destined Death - Bullet,Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1848,Maliketh's Black Blade,Destined Death - Bullet,Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1849,Maliketh's Black Blade,Destined Death - Bullet,Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1850,Maliketh's Black Blade,Destined Death [1] (Lacking FP),Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1851,Maliketh's Black Blade,Destined Death [2] (Lacking FP),Destined Death,matched,skill_id+weapon,1038,4020000,Maliketh's Black Blade
1852,Carian Sorcery Sword,Impaling Thrust,Impaling Thrust,matched,weapon_name_fallback,5590,2530000,Carian Sorcery Sword
1853,Carian Sorcery Sword,Impaling Thrust (Lacking FP),Impaling Thrust,matched,weapon_name_fallback,5590,2530000,Carian Sorcery Sword
1854,Bloody Helice,Dynast's Finesse - Backstep,Dynast's Finesse - Backstep,matched,weapon_name_fallback,1171,6000000,Bloody Helice
1855,Bloody Helice,Dynast's Finesse R2 #1,Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1856,Bloody Helice,Dynast's Finesse R2 #2 [1],Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1857,Bloody Helice,Dynast's Finesse R2 #2 [2],Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1858,Bloody Helice,Dynast's Finesse - Backstep (Lacking FP),Dynast's Finesse - Backstep,matched,weapon_name_fallback,1171,6000000,Bloody Helice
1859,Bloody Helice,Dynast's Finesse R2 #1 (Lacking FP),Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1860,Bloody Helice,Dynast's Finesse R2 #2 [1] (Lacking FP),Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1861,Bloody Helice,Dynast's Finesse R2 #2 [2] (Lacking FP),Dynast's Finesse,matched,skill_id+weapon,1171,6000000,Bloody Helice
1862,Dragon King's Cragblade,Thundercloud Form [1] - Uncharged/Partial Loop 1-3x,Thundercloud Form [1] - Uncharged/Partial Loop 1-3x,matched,weapon_name_fallback,1026,6040000,Dragon King's Cragblade
1863,Dragon King's Cragblade,Thundercloud Form [2],Thundercloud Form,matched,skill_id+weapon,1026,6040000,Dragon King's Cragblade
1864,Dragon King's Cragblade,Thundercloud Form Charged [1] - Loop 6x,Thundercloud Form Charged [1] - Loop 6x,matched,weapon_name_fallback,1026,6040000,Dragon King's Cragblade
1865,Dragon King's Cragblade,Thundercloud Form Charged [2],Thundercloud Form Charged,matched,weapon_name_fallback,1026,6040000,Dragon King's Cragblade
1866,Magma Blade,Magma Shower #1,Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1867,Magma Blade,Magma Shower #2 [1],Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1868,Magma Blade,Magma Shower #2 [2],Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1869,Magma Blade,Magma Shower - Bullet,Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1870,Magma Blade,Magma Shower - Bullet,Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1871,Magma Blade,Magma Shower #1 (Lacking FP),Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1872,Magma Blade,Magma Shower #2 [1] (Lacking FP),Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1873,Magma Blade,Magma Shower #2 [2] (Lacking FP),Magma Shower,matched,skill_id+weapon,1172,7050000,Magma Blade
1874,Spirit Sword,Rancor Slash #1 [1],Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1875,Spirit Sword,Rancor Slash #1 [2],Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1876,Spirit Sword,Rancor Slash #2,Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1877,Spirit Sword,Rancor Slash - Bullet,Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1878,Spirit Sword,Rancor Slash #1 [1] (Lacking FP),Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1879,Spirit Sword,Rancor Slash #1 [2] (Lacking FP),Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1880,Spirit Sword,Rancor Slash #2 (Lacking FP),Rancor Slash,matched,skill_id+weapon,5250,7500000,Spirit Sword
1881,Nox Flowing Sword,Flowing Form,Flowing Form,matched,skill_id+weapon,1018,2080000,Nox Flowing Sword
1882,Nox Flowing Sword,Flowing Form (Lacking FP),Flowing Form,matched,skill_id+weapon,1018,2080000,Nox Flowing Sword
1883,Wing of Astel,Nebula - Bullet,Nebula,matched,skill_id+weapon,1173,7070000,Wing of Astel
1884,Wing of Astel,Nebula - Bullet,Nebula,matched,skill_id+weapon,1173,7070000,Wing of Astel
1885,Wing of Astel,Nebula - Bullet,Nebula,matched,skill_id+weapon,1173,7070000,Wing of Astel
1886,Wing of Astel,Nebula (Lacking FP),Nebula,matched,skill_id+weapon,1173,7070000,Wing of Astel
1887,Falx,Revenger's Blade [1],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1888,Falx,Revenger's Blade [2],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1889,Falx,Revenger's Blade Charged [1],Revenger's Blade Charged,matched,weapon_name_fallback,5100,7510000,Falx
1890,Falx,Revenger's Blade Charged [2],Revenger's Blade Charged,matched,weapon_name_fallback,5100,7510000,Falx
1891,Falx,Revenger's Blade R1 [1],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1892,Falx,Revenger's Blade R1 [2],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1893,Falx,Revenger's Blade R1 [3],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1894,Falx,Revenger's Blade R1 [4],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1895,Falx,Revenger's Blade R1 [5],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1896,Falx,Revenger's Blade R1 [6],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1897,Falx,Revenger's Blade R1 [7],Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1898,Falx,Revenger's Blade [1] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1899,Falx,Revenger's Blade [2] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1900,Falx,Revenger's Blade Charged [1] (Lacking FP),Revenger's Blade Charged,matched,weapon_name_fallback,5100,7510000,Falx
1901,Falx,Revenger's Blade Charged [2] (Lacking FP),Revenger's Blade Charged,matched,weapon_name_fallback,5100,7510000,Falx
1902,Falx,Revenger's Blade R1 [1] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1903,Falx,Revenger's Blade R1 [2] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1904,Falx,Revenger's Blade R1 [3] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1905,Falx,Revenger's Blade R1 [4] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1906,Falx,Revenger's Blade R1 [5] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1907,Falx,Revenger's Blade R1 [6] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1908,Falx,Revenger's Blade R1 [7] (Lacking FP),Revenger's Blade,matched,skill_id+weapon,5100,7510000,Falx
1909,Dancing Blade of Ranah,Unending Dance,Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1910,Dancing Blade of Ranah,Unending Dance - Loop [1],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1911,Dancing Blade of Ranah,Unending Dance - Loop [2],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1912,Dancing Blade of Ranah,Unending Dance - Loop [3],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1913,Dancing Blade of Ranah,Unending Dance - Loop [4],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1914,Dancing Blade of Ranah,Unending Dance - Loop [5],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1915,Dancing Blade of Ranah,Unending Dance - Loop [6],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1916,Dancing Blade of Ranah,Unending Dance - Loop [7],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1917,Dancing Blade of Ranah,Unending Dance - Loop [8],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1918,Dancing Blade of Ranah,Unending Dance - Loop [9],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1919,Dancing Blade of Ranah,Unending Dance - Loop [10],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1920,Dancing Blade of Ranah,Unending Dance - Loop [11],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1921,Dancing Blade of Ranah,Unending Dance - Loop [12],Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1922,Dancing Blade of Ranah,Unending Dance (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1923,Dancing Blade of Ranah,Unending Dance - Loop [1] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
