aow_id,sheet_row,raw_name,reason
1177,2028,Corpse Piler #1 [1] (Lacking FP),lacking_fp_variant
1177,2029,Corpse Piler #1 [2] (Lacking FP),lacking_fp_variant
1177,2030,Corpse Piler #2 [1] (Lacking FP),lacking_fp_variant
1177,2031,Corpse Piler #2 [2] (Lacking FP),lacking_fp_variant
1177,2032,Corpse Piler #2 [3] (Lacking FP),lacking_fp_variant
1177,2033,Corpse Piler #3 (Lacking FP),lacking_fp_variant
1178,2002,Transient Moonlight R1 (Lacking FP),lacking_fp_variant
1178,2003,Transient Moonlight R2 (Lacking FP),lacking_fp_variant
1179,2099,Bloodblade Dance #1 [1] (Lacking FP),lacking_fp_variant
1179,2100,Bloodblade Dance #1 [2] (Lacking FP),lacking_fp_variant
1179,2101,Bloodblade Dance #1 [3] (Lacking FP),lacking_fp_variant
1179,2102,Bloodblade Dance #1 [4] (Lacking FP),lacking_fp_variant
1179,2103,Bloodblade Dance #1 [5] (Lacking FP),lacking_fp_variant
1179,2104,Bloodblade Dance #1 [6] (Lacking FP),lacking_fp_variant
1179,2105,Bloodblade Dance #1 [7] (Lacking FP),lacking_fp_variant
1179,2106,Bloodblade Dance #1 [8] (Lacking FP),lacking_fp_variant
1179,2107,Bloodblade Dance #1 [9] (Lacking FP),lacking_fp_variant
1179,2108,Bloodblade Dance #2 [1] (Lacking FP),lacking_fp_variant
1179,2109,Bloodblade Dance #2 [2] (Lacking FP),lacking_fp_variant
1179,2110,Bloodblade Dance #2 [3] (Lacking FP),lacking_fp_variant
1183,2321,Devourer of Worlds (Lacking FP),lacking_fp_variant
1185,2202,Rosus's Summons (Lacking FP),lacking_fp_variant
1186,2191,Thunderstorm #1 [1] (Lacking FP),lacking_fp_variant
1186,2192,Thunderstorm #1 [2] (Lacking FP),lacking_fp_variant
1186,2193,Thunderstorm #1 [3] (Lacking FP),lacking_fp_variant
1186,2194,Thunderstorm #2 [1] (Lacking FP),lacking_fp_variant
1186,2195,Thunderstorm #2 [2] (Lacking FP),lacking_fp_variant
1186,2196,Thunderstorm #3 [1] (Lacking FP),lacking_fp_variant
1186,2197,Thunderstorm #3 [2] (Lacking FP),lacking_fp_variant
1187,2405,Sacred Phalanx (Lacking FP),lacking_fp_variant
1188,2416,Great-Serpent Hunt #1 (Lacking FP),lacking_fp_variant
1188,2417,Great-Serpent Hunt #2 (Lacking FP),lacking_fp_variant
1189,2514,Angel's Wings [1] (Lacking FP),lacking_fp_variant
1189,2515,Angel's Wings [2] (Lacking FP),lacking_fp_variant
1190,2557,Storm Kick [1] (Lacking FP),lacking_fp_variant
1190,2558,Storm Kick [2] (Lacking FP),lacking_fp_variant
1190,2559,Storm Kick R2 [1] (Lacking FP),lacking_fp_variant
1190,2560,Storm Kick R2 [2] (Lacking FP),lacking_fp_variant
1190,2561,Storm Kick R2 [3] (Lacking FP),lacking_fp_variant
1190,2567,Storm Kick (Left) [1] (Lacking FP),lacking_fp_variant
1190,2568,Storm Kick (Left) [2] (Lacking FP),lacking_fp_variant
1190,2569,Storm Kick R2 (Left) [1]  (Lacking FP),lacking_fp_variant
1190,2570,Storm Kick R2 (Left) [2] (Lacking FP),lacking_fp_variant
1190,2571,Storm Kick R2 (Left) [3] (Lacking FP),lacking_fp_variant
1191,2573,Unblockable Blade (Lacking FP),lacking_fp_variant
1192,2324,Sorcery of the Crozier (Lacking FP),lacking_fp_variant
1193,2328,Erdtree Slam - Tush (Lacking FP),lacking_fp_variant
1193,2329,Erdtree Slam - Shockwave (Lacking FP),lacking_fp_variant
1194,2346,Gravity Bolt (Lacking FP),lacking_fp_variant
1194,2347,Gravity Bolt (Lacking FP),lacking_fp_variant
1194,2348,Gravity Bolt (Lacking FP),lacking_fp_variant
1198,1733,Ordovis's Vortex (Lacking FP),lacking_fp_variant
1198,1734,Ordovis's Vortex Charged (Lacking FP),lacking_fp_variant
1199,2609,Spinning Weapon [1] (Lacking FP),lacking_fp_variant
1199,2610,Spinning Weapon [2] (Lacking FP),lacking_fp_variant
1199,2611,Spinning Weapon [3] (Lacking FP),lacking_fp_variant
1199,2612,Spinning Weapon [4] (Lacking FP),lacking_fp_variant
1200,1723,[Placeholder] Muleta (Lacking FP),lacking_fp_variant
1200,1724,[Placeholder] Muleta (Lacking FP),lacking_fp_variant
1200,1725,[Placeholder] Muleta (Lacking FP),lacking_fp_variant
1200,1726,[Placeholder] Muleta (Lacking FP),lacking_fp_variant
2000,1525,Dryleaf Whirlwind [1] (Lacking FP),lacking_fp_variant
2000,1526,Dryleaf Whirlwind [2] (Lacking FP),lacking_fp_variant
2000,1527,Dryleaf Whirlwind [3] (Lacking FP),lacking_fp_variant
2000,1528,Dryleaf Whirlwind [4] (Lacking FP),lacking_fp_variant
4000,84,Spinning Gravity Thrust #1 [1] (Lacking FP),lacking_fp_variant
4000,85,Spinning Gravity Thrust #1 [2] (Lacking FP),lacking_fp_variant
4000,86,Spinning Gravity Thrust #1 [3] (Lacking FP),lacking_fp_variant
4000,87,Spinning Gravity Thrust #1 [4] (Lacking FP),lacking_fp_variant
4000,88,Spinning Gravity Thrust #1 [5] (Lacking FP),lacking_fp_variant
4000,89,Spinning Gravity Thrust #2 [1] (Lacking FP),lacking_fp_variant
4000,90,Spinning Gravity Thrust #2 [2] (Lacking FP),lacking_fp_variant
4000,91,Spinning Gravity Thrust #2 [3] (Lacking FP),lacking_fp_variant
4000,92,Spinning Gravity Thrust #2 [4] (Lacking FP),lacking_fp_variant
4010,1519,Palm Blast (Lacking FP),lacking_fp_variant
4010,1520,Palm Blast Charged (Lacking FP),lacking_fp_variant
4020,1131,Piercing Throw (Lacking FP),lacking_fp_variant
4020,1137,Scattershot Throw (Lacking FP),lacking_fp_variant
4030,1137,Scattershot Throw (Lacking FP),lacking_fp_variant
4030,2593,Scattershot Throw (Lacking FP),lacking_fp_variant
4060,1127,Raging Beast (Lacking FP),lacking_fp_variant
4060,1128,Raging Beast R2 [1] (Lacking FP),lacking_fp_variant
4060,1129,Raging Beast R2 [2] (Lacking FP),lacking_fp_variant
4070,1118,Savage Claws [1] (Lacking FP),lacking_fp_variant
4070,1119,Savage Claws [2] (Lacking FP),lacking_fp_variant
4070,1120,Savage Claws [3] (Lacking FP),lacking_fp_variant
4070,1121,Savage Claws [4] (Lacking FP),lacking_fp_variant
4070,1122,Savage Claws [5] (Lacking FP),lacking_fp_variant
4070,1123,Savage Claws [6] (Lacking FP),lacking_fp_variant
4070,1127,Raging Beast (Lacking FP),lacking_fp_variant
4070,1128,Raging Beast R2 [1] (Lacking FP),lacking_fp_variant
4070,1129,Raging Beast R2 [2] (Lacking FP),lacking_fp_variant
4080,2601,Red Bear Hunt #1 (Lacking FP),lacking_fp_variant
4080,2602,Red Bear Hunt #2 (Lacking FP),lacking_fp_variant
4080,2603,Red Bear Hunt #3 [1] (Lacking FP),lacking_fp_variant
4080,2604,Red Bear Hunt #3 [2] (Lacking FP),lacking_fp_variant
4090,950,Blind Spot (Lacking FP),lacking_fp_variant
4090,951,Blind Spot (Lacking FP),lacking_fp_variant
4100,956,Swift Slash (Lacking FP),lacking_fp_variant
4110,1104,Overhead Stance R1 (Lacking FP),lacking_fp_variant
4110,1105,Overhead Stance R2 [1] (Lacking FP),lacking_fp_variant
4110,1106,Overhead Stance R2 [2] (Lacking FP),lacking_fp_variant
4110,1107,Overhead Stance R2 [3] (Lacking FP),lacking_fp_variant
4120,1146,Wing Stance R1 [1] (Lacking FP),lacking_fp_variant
4120,1147,Wing Stance R1 [2] (Lacking FP),lacking_fp_variant
4120,1148,Wing Stance R1 [3] (Lacking FP),lacking_fp_variant
4120,1149,Wing Stance R2 (Lacking FP),lacking_fp_variant
4130,1381,Blinkbolt (Lacking FP),lacking_fp_variant
4140,1332,Flame Skewer (Lacking FP),lacking_fp_variant
4140,1333,Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1336,[Straight Sword] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1337,[Straight Sword] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1340,[Light Greatsword] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1341,[Light Greatsword] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1344,[Thrusting Sword] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1345,[Thrusting Sword] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1348,[Heavy Thrusting Sword] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1349,[Heavy Thrusting Sword] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1352,[Katana] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1353,[Katana] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1356,[Twinblade] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1357,[Twinblade] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1360,[Spear] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1361,[Spear] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4140,1364,[Thrusting Shield] Flame Skewer (Lacking FP),lacking_fp_variant
4140,1365,[Thrusting Shield] Flame Skewer R2 (Lacking FP),lacking_fp_variant
4150,68,Savage Lion's Claw #1 (Lacking FP),lacking_fp_variant
4150,69,Savage Lion's Claw #2 [1] (Lacking FP),lacking_fp_variant
4150,70,Savage Lion's Claw #2 [2] (Lacking FP),lacking_fp_variant
4160,1505,Divine Beast Frost Stomp (Lacking FP),lacking_fp_variant
4160,1506,Divine Beast Frost Stomp Charged (Lacking FP),lacking_fp_variant
4170,1370,Flame Spear (Lacking FP),lacking_fp_variant
4170,1371,Flame Spear Charged (Lacking FP),lacking_fp_variant
4180,1242,Carian Sovereignty #1 (Lacking FP),lacking_fp_variant
4180,1243,Carian Sovereignty #2 (Lacking FP),lacking_fp_variant
4180,1244,Carian Sovereignty Charged #1 (Lacking FP),lacking_fp_variant
4190,1516,Shriek of Sorrow (Lacking FP),lacking_fp_variant
4220,1495,Ghostflame Call (Lacking FP),lacking_fp_variant
4220,1496,Ghostflame Call R1 (Lacking FP),lacking_fp_variant
4220,1497,Ghostflame Call R2 (Lacking FP),lacking_fp_variant
5000,2073,Dragonwound Slash (Lacking FP),lacking_fp_variant
5000,2074,Dragonwound Slash Charged (Lacking FP),lacking_fp_variant
5010,1643,Needle Piercer (Lacking FP),lacking_fp_variant
5040,2045,Onze's Line of Stars #1 [1] (Lacking FP),lacking_fp_variant
5040,2046,Onze's Line of Stars #1 [2] (Lacking FP),lacking_fp_variant
5040,2047,Onze's Line of Stars #2 [1] (Lacking FP),lacking_fp_variant
5040,2048,Onze's Line of Stars #2 [2] (Lacking FP),lacking_fp_variant
5040,2049,Onze's Line of Stars #3 [1] (Lacking FP),lacking_fp_variant
5040,2050,Onze's Line of Stars #3 [2] (Lacking FP),lacking_fp_variant
5050,1446,The Poison Flower Blooms Twice (Lacking FP),lacking_fp_variant
5080,2247,Spinning Guillotine #1 (Lacking FP),lacking_fp_variant
5080,2248,Spinning Guillotine #2 [1] (Lacking FP),lacking_fp_variant
5080,2249,Spinning Guillotine #2 [2] (Lacking FP),lacking_fp_variant
5080,2250,Spinning Guillotine #2 [3] (Lacking FP),lacking_fp_variant
5080,2251,Spinning Guillotine R2 [1] (Lacking FP),lacking_fp_variant
5080,2252,Spinning Guillotine R2 [2] (Lacking FP),lacking_fp_variant
5080,2253,Spinning Guillotine R2 [3] (Lacking FP),lacking_fp_variant
5090,1922,Unending Dance (Lacking FP),lacking_fp_variant
5090,1923,Unending Dance - Loop [1] (Lacking FP),lacking_fp_variant
5090,1924,Unending Dance - Loop [2] (Lacking FP),lacking_fp_variant
5090,1925,Unending Dance - Loop [3] (Lacking FP),lacking_fp_variant
5090,1926,Unending Dance - Loop [4] (Lacking FP),lacking_fp_variant
5090,1927,Unending Dance - Loop [5] (Lacking FP),lacking_fp_variant
5090,1928,Unending Dance - Loop [6] (Lacking FP),lacking_fp_variant
5090,1929,Unending Dance - Loop [7] (Lacking FP),lacking_fp_variant
5090,1930,Unending Dance - Loop [8] (Lacking FP),lacking_fp_variant
5090,1931,Unending Dance - Loop [9] (Lacking FP),lacking_fp_variant
5090,1932,Unending Dance - Loop [10] (Lacking FP),lacking_fp_variant
5090,1933,Unending Dance - Loop [11] (Lacking FP),lacking_fp_variant
5090,1934,Unending Dance - Loop [12] (Lacking FP),lacking_fp_variant
5100,1898,Revenger's Blade [1] (Lacking FP),lacking_fp_variant
5100,1899,Revenger's Blade [2] (Lacking FP),lacking_fp_variant
5100,1900,Revenger's Blade Charged [1] (Lacking FP),lacking_fp_variant
5100,1901,Revenger's Blade Charged [2] (Lacking FP),lacking_fp_variant
5100,1902,Revenger's Blade R1 [1] (Lacking FP),lacking_fp_variant
5100,1903,Revenger's Blade R1 [2] (Lacking FP),lacking_fp_variant
5100,1904,Revenger's Blade R1 [3] (Lacking FP),lacking_fp_variant
5100,1905,Revenger's Blade R1 [4] (Lacking FP),lacking_fp_variant
5100,1906,Revenger's Blade R1 [5] (Lacking FP),lacking_fp_variant
5100,1907,Revenger's Blade R1 [6] (Lacking FP),lacking_fp_variant
5100,1908,Revenger's Blade R1 [7] (Lacking FP),lacking_fp_variant
5110,1603,Mists of Eternal Sleep (Lacking FP),lacking_fp_variant
5120,2520,Dynastic Sickleplay R2 #1 (Lacking FP),lacking_fp_variant
5120,2521,Dynastic Sickleplay R2 #2 [1] (Lacking FP),lacking_fp_variant
5120,2522,Dynastic Sickleplay R2 #2 [2] (Lacking FP),lacking_fp_variant
5120,2523,Dynastic Sickleplay R2 #2 [3] (Lacking FP),lacking_fp_variant
5130,2210,Blinkbolt: Twinaxe (Lacking FP),lacking_fp_variant
5130,2211,Blinkbolt: Twinaxe R2 [1] (Lacking FP),lacking_fp_variant
5130,2212,Blinkbolt: Twinaxe R2 [2] (Lacking FP),lacking_fp_variant
5130,2213,Blinkbolt: Twinaxe R2 [3] (Lacking FP),lacking_fp_variant
5130,2214,Blinkbolt: Twinaxe R2 [4] (Lacking FP),lacking_fp_variant
5130,2215,Blinkbolt: Twinaxe R2 [5] (Lacking FP),lacking_fp_variant
5130,2216,Blinkbolt: Twinaxe R2 [6] (Lacking FP),lacking_fp_variant
5140,2220,Blinkbolt: Long-hafted Axe (Lacking FP),lacking_fp_variant
5140,2221,Blinkbolt: Long-hafted Axe R2 (Lacking FP),lacking_fp_variant
5150,1826,Promised Consort #1 [1] (Lacking FP),lacking_fp_variant
5150,1827,Promised Consort #1 [2] (Lacking FP),lacking_fp_variant
5150,1828,Promised Consort #2 [1] (Lacking FP),lacking_fp_variant
5150,1829,Promised Consort #2 [2] (Lacking FP),lacking_fp_variant
5150,1830,Promised Consort #3 [1] (Lacking FP),lacking_fp_variant
5150,1831,Promised Consort #3 [2] (Lacking FP),lacking_fp_variant
5150,1832,Promised Consort #3 [3] (Lacking FP),lacking_fp_variant
5160,2391,Shadow Sunflower Headbutt #1 (Lacking FP),lacking_fp_variant
5160,2392,Shadow Sunflower Headbutt #2 [1] (Lacking FP),lacking_fp_variant
5160,2393,Shadow Sunflower Headbutt #2 [2] (Lacking FP),lacking_fp_variant
5160,2394,Shadow Sunflower Headbutt #3 (Lacking FP),lacking_fp_variant
5170,1661,Moon-and-Fire Stance R1 #1 [1] (Lacking FP),lacking_fp_variant
5170,1662,Moon-and-Fire Stance R1 #1 [2] (Lacking FP),lacking_fp_variant
5170,1663,Moon-and-Fire Stance R1 #2 [1] (Lacking FP),lacking_fp_variant
5170,1664,Moon-and-Fire Stance R1 #2 [2] (Lacking FP),lacking_fp_variant
5170,1665,Moon-and-Fire Stance R1 #3 (Lacking FP),lacking_fp_variant
5170,1666,Moon-and-Fire Stance R2 [1] (Lacking FP),lacking_fp_variant
5170,1667,Moon-and-Fire Stance R2 [2] (Lacking FP),lacking_fp_variant
5170,1668,Moon-and-Fire Stance R2 [3] (Lacking FP),lacking_fp_variant
5180,2359,Devonia's Vortex (Lacking FP),lacking_fp_variant
5180,2360,Devonia's Vortex Charged  (Lacking FP),lacking_fp_variant
5190,2467,Messmer's Assault #1 [1] (Lacking FP),lacking_fp_variant
5190,2468,Messmer's Assault #1 [2] (Lacking FP),lacking_fp_variant
5190,2469,Messmer's Assault #2 [1] (Lacking FP),lacking_fp_variant
5190,2470,Messmer's Assault #2 [2] (Lacking FP),lacking_fp_variant
5190,2471,Messmer's Assault #2 [3] (Lacking FP),lacking_fp_variant
5190,2472,Messmer's Assault #3 (Lacking FP),lacking_fp_variant
5210,2579,Sleep Evermore (Lacking FP),lacking_fp_variant
5220,1777,Golden Crux #1 (Lacking FP),lacking_fp_variant
5220,1778,Golden Crux #2 (Lacking FP),lacking_fp_variant
5230,2650,Moore's Charge [1] (Lacking FP),lacking_fp_variant
5230,2651,Moore's Charge [2] (Lacking FP),lacking_fp_variant
5230,2652,Moore's Charge [3] (Lacking FP),lacking_fp_variant
5230,2653,Moore's Charge [4] (Lacking FP),lacking_fp_variant
5230,2654,Moore's Charge [5] (Lacking FP),lacking_fp_variant
5230,2655,Moore's Charge Early Release (Lacking FP),lacking_fp_variant
5240,1797,White Light Charge #1 (Lacking FP),lacking_fp_variant
5240,1798,White Light Charge #2 (Lacking FP),lacking_fp_variant
5250,1878,Rancor Slash #1 [1] (Lacking FP),lacking_fp_variant
5250,1879,Rancor Slash #1 [2] (Lacking FP),lacking_fp_variant
5250,1880,Rancor Slash #2 (Lacking FP),lacking_fp_variant
5260,2010,Witching Hour Slash [1] (Lacking FP),lacking_fp_variant
5260,2011,Witching Hour Slash [2] (Lacking FP),lacking_fp_variant
5260,2012,Witching Hour Slash [3] (Lacking FP),lacking_fp_variant
5260,2013,Witching Hour Slash Charged [1] (Lacking FP),lacking_fp_variant
5260,2014,Witching Hour Slash Charged [2] (Lacking FP),lacking_fp_variant
5260,2015,Witching Hour Slash Charged [3] (Lacking FP),lacking_fp_variant
5270,2168,Euporia Vortex [1] (Lacking FP),lacking_fp_variant
5270,2169,Euporia Vortex [2] (Lacking FP),lacking_fp_variant
5270,2170,Euporia Vortex [3] (Lacking FP),lacking_fp_variant
5270,2171,Euporia Vortex [4] (Lacking FP),lacking_fp_variant
5270,2172,Euporia Vortex [5] (Lacking FP),lacking_fp_variant
5280,2352,Smithing Art Spears (Lacking FP),lacking_fp_variant
5290,2491,Rancor Slash #1 [1] (Lacking FP),lacking_fp_variant
5290,2492,Rancor Slash #1 [2] (Lacking FP),lacking_fp_variant
5290,2493,Rancor Slash #2 (Lacking FP),lacking_fp_variant
5300,2497,Romina's Purification [1] (Lacking FP),lacking_fp_variant
5300,2498,Romina's Purification [2] (Lacking FP),lacking_fp_variant
5310,2575,Poison Spear-Hand Strike (Lacking FP),lacking_fp_variant
5320,2577,Madding Spear-Hand Strike (Lacking FP),lacking_fp_variant
5350,1993,Deadly Dance #1 [1] (Lacking FP),lacking_fp_variant
5350,1994,Deadly Dance #1 [2] (Lacking FP),lacking_fp_variant
5350,1995,Deadly Dance #1 [3] (Lacking FP),lacking_fp_variant
5350,1996,Deadly Dance #1 [4] (Lacking FP),lacking_fp_variant
5350,1997,Deadly Dance #2 (Lacking FP),lacking_fp_variant
5370,2624,Discus Hurl - Bullet (Lacking FP),lacking_fp_variant
5380,2266,Flower Dragonbolt (Lacking FP),lacking_fp_variant
5380,2267,Flower Dragonbolt Charged (Lacking FP),lacking_fp_variant
5390,2400,Kowtower's Resentment [1] (Lacking FP),lacking_fp_variant
5390,2401,Kowtower's Resentment [2] (Lacking FP),lacking_fp_variant
5390,2402,Kowtower's Resentment Early Release (Lacking FP),lacking_fp_variant
5420,2527,Painful Strike [1] (Lacking FP),lacking_fp_variant
5420,2528,Painful Strike [2] (Lacking FP),lacking_fp_variant
5420,2529,Painful Strike [3] (Lacking FP),lacking_fp_variant
5430,1716,Solitary Moon Slash (Lacking FP),lacking_fp_variant
5430,1717,Solitary Moon Slash R2 (Startup Stagger) (Lacking FP),lacking_fp_variant
5430,1718,Solitary Moon Slash R2 (Lacking FP),lacking_fp_variant
5440,2627,Revenge of the Night (Lacking FP),lacking_fp_variant
5440,2628,Revenge of the Night Guard Counter (Lacking FP),lacking_fp_variant
5450,2081,Weed Cutter #1 [1] (Lacking FP),lacking_fp_variant
5450,2082,Weed Cutter #1 [2] (Lacking FP),lacking_fp_variant
5450,2083,Weed Cutter #2 [1] (Lacking FP),lacking_fp_variant
5450,2084,Weed Cutter #2 [2] (Lacking FP),lacking_fp_variant
5450,2085,Weed Cutter #3 [1] (Lacking FP),lacking_fp_variant
5450,2086,Weed Cutter #3 [2] (Lacking FP),lacking_fp_variant
5480,2631,Roaring Bash (Lacking FP),lacking_fp_variant
5480,2634,Roaring Bash (Left) (Lacking FP),lacking_fp_variant
5510,2593,Scattershot Throw (Lacking FP),lacking_fp_variant
5530,1938,Horn Calling (Lacking FP),lacking_fp_variant
5540,1975,Horn Calling: Storm #1 [1] (Lacking FP),lacking_fp_variant
5540,1976,Horn Calling: Storm #1 [2] (Lacking FP),lacking_fp_variant
5540,1977,Horn Calling: Storm #2 [1] (Lacking FP),lacking_fp_variant
5540,1978,Horn Calling: Storm #2 [2] (Lacking FP),lacking_fp_variant
5540,1979,Horn Calling: Storm #3 [1] (Lacking FP),lacking_fp_variant
5540,1980,Horn Calling: Storm #3 [2] (Lacking FP),lacking_fp_variant
5550,1787,Tremendous Phalanx R2 (Lacking FP),lacking_fp_variant
5560,2440,Bloodfiends' Bloodboon #1 (Lacking FP),lacking_fp_variant
5560,2441,Bloodfiends' Bloodboon #2 (Lacking FP),lacking_fp_variant
5560,2442,Bloodfiends' Bloodboon #3 (Lacking FP),lacking_fp_variant
5570,2176,Dragonform Flame (Lacking FP),lacking_fp_variant
5590,1853,Impaling Thrust (Lacking FP),lacking_fp_variant
