aow_id,aow_name,sheet_row,route_id,route_label,route_priority,action_id,action_order,hit_order
650,Barbaric Roar,812,1h_uncharged,1H / Uncharged,0,stage_1,2,3
650,Barbaric Roar,832,1h_uncharged,1H / Uncharged,0,stage_1,2,3
650,Barbaric Roar,852,1h_uncharged,1H / Uncharged,0,stage_1,2,3
650,Barbaric Roar,460,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,480,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,532,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,568,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,588,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,624,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,660,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,680,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,796,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,816,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,836,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,856,1h_uncharged,1H / Uncharged,0,stage_2,3,1
650,Barbaric Roar,461,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,481,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,500,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,516,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,533,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,552,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,569,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,589,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,608,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,625,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,644,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,661,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,681,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,700,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,716,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,732,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,748,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,764,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,780,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,797,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,817,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,837,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,857,1h_uncharged,1H / Uncharged,0,stage_2,3,2
650,Barbaric Roar,457,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,477,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,497,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,513,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,529,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,549,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,565,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,585,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,605,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,621,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,641,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,657,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,677,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,697,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,713,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,729,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,745,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,761,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,777,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,793,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,813,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,833,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,853,1h_charged,1H / Charged,1,stage_1,1,1
650,Barbaric Roar,458,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,478,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,498,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,514,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,530,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,550,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,566,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,586,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,606,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,622,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,642,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,658,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,678,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,698,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,714,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,730,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,746,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,762,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,778,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,794,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,814,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,834,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,854,1h_charged,1H / Charged,1,stage_1,1,2
650,Barbaric Roar,459,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,479,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,499,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,515,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,531,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,551,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,567,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,587,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,607,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,623,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,643,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,659,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,679,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,699,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,715,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,731,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,747,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,763,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,779,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,795,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,815,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,835,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,855,1h_charged,1H / Charged,1,stage_1,1,3
650,Barbaric Roar,462,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,482,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,534,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,570,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,590,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,626,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,662,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,682,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,798,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,818,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,838,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,858,1h_charged,1H / Charged,1,stage_2,2,1
650,Barbaric Roar,463,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,483,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,501,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,517,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,535,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,553,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,571,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,591,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,609,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,627,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,645,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,663,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,683,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,701,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,717,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,733,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,749,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,765,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,781,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,799,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,819,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,839,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,859,1h_charged,1H / Charged,1,stage_2,2,2
650,Barbaric Roar,452,2h_uncharged,2H / Uncharged,2,activation,1,1
650,Barbaric Roar,464,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,484,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,502,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,518,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,536,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,554,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,572,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,592,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,610,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,628,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,646,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,664,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,684,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,702,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,718,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,734,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,750,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,766,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,782,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,800,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,820,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,840,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,860,2h_uncharged,2H / Uncharged,2,stage_1,2,1
650,Barbaric Roar,465,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,485,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,503,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,519,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,537,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,555,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,573,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,593,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,611,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,629,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,647,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,665,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,685,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,703,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,719,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,735,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,751,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,767,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,783,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,801,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,821,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,841,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,861,2h_uncharged,2H / Uncharged,2,stage_1,2,2
650,Barbaric Roar,466,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,486,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,504,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,520,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,538,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,556,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,574,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,594,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,612,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,630,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,648,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,666,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,686,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,704,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,720,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,736,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,752,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,768,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,784,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,802,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,822,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,842,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,862,2h_uncharged,2H / Uncharged,2,stage_1,2,3
650,Barbaric Roar,470,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,490,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,542,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,578,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,598,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,634,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,670,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,690,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,806,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,826,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,846,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,866,2h_uncharged,2H / Uncharged,2,stage_2,3,1
650,Barbaric Roar,471,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,491,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,508,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,524,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,543,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,560,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,579,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,599,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,616,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,635,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,652,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,671,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,691,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,708,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,724,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,740,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,756,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,772,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,788,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,807,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,827,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,847,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,867,2h_uncharged,2H / Uncharged,2,stage_2,3,2
650,Barbaric Roar,467,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,487,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,505,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,521,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,539,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,557,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,575,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,595,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,613,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,631,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,649,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,667,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,687,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,705,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,721,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,737,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,753,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,769,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,785,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,803,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,823,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,843,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,863,2h_charged,2H / Charged,3,stage_1,1,1
650,Barbaric Roar,468,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,488,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,506,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,522,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,540,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,558,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,576,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,596,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,614,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,632,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,650,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,668,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,688,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,706,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,722,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,738,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,754,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,770,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,786,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,804,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,824,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,844,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,864,2h_charged,2H / Charged,3,stage_1,1,2
650,Barbaric Roar,469,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,489,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,507,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,523,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,541,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,559,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,577,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,597,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,615,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,633,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,651,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,669,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,689,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,707,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,723,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,739,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,755,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,771,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,787,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,805,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,825,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,845,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,865,2h_charged,2H / Charged,3,stage_1,1,3
650,Barbaric Roar,472,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,492,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,544,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,580,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,600,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,636,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,672,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,692,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,808,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,828,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,848,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,868,2h_charged,2H / Charged,3,stage_2,2,1
650,Barbaric Roar,473,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,493,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,509,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,525,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,545,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,561,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,581,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,601,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,617,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,637,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,653,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,673,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,693,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,709,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,725,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,741,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,757,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,773,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,789,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,809,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,829,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,849,2h_charged,2H / Charged,3,stage_2,2,2
650,Barbaric Roar,869,2h_charged,2H / Charged,3,stage_2,2,2
651,War Cry,112,1h_uncharged,1H / Uncharged,0,activation,1,1
651,War Cry,114,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,128,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,142,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,156,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,170,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,184,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,198,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,212,1h_uncharged,1H / Uncharged,0,stage_1,2,1
651,War Cry,226,1h_uncharged,1H / Uncharged,0,stage_1,2,1
